account	year	gfcf	volume
484	2006	980.7168678876363	936.4621046280616
484	2007	1032.2294737446414	990.3031800297466
484	2008	1049.505361415419	991.8288699159199
484	2009	991.644176086696	979.3481114466919
484	2010	968.8571465479381	970.2082791553414
484	2011	980.957728124735	993.9874092781953
484	2012	1091.740176846121	1093.8017760344328
484	2013	1102.7106216425886	1124.571615314186
484	2014	1186.0984633872574	1214.137796516542
484	2015	1273.6302422248702	1294.877744224315
484	2016	1401.8490333456098	1421.5723364004114
484	2017	1448.347017423307	1448.347017423307
484	2018	1582.3002729608454	1555.7847851364513
484	2019	1708.076981726063	1615.0735268027274
484	2020	1665.9159664098706	1628.401212586881
484	2021	1873.6623048383817	1795.3130519480144
484	2022	2405.348637826539	2261.2582904060127
484	2023	2292.6627677222045	2170.7864503936817
485	1997	77.55022396876502	90.20733615571919
485	1998	81.041016843792	90.69853453504557
485	1999	93.69004885634808	101.4524673736042
485	2000	88.96022855512676	88.35428674052775
485	2001	99.76894275475722	93.8513601258212
485	2002	111.36321562567687	107.04469683074329
485	2003	125.80893939165307	119.3730667316369
485	2004	134.06696166315655	127.53942496440798
485	2005	129.7588479961987	123.95366734909115
485	2006	142.7003162550991	136.2609769108722
485	2007	145.13340020587788	139.2384846666048
485	2008	159.24820576100694	150.4965803538742
485	2009	154.39440604872246	152.47996572566032
485	2010	166.40487824354233	166.63694037760087
485	2011	143.7983689256122	145.7083869047459
485	2012	134.31790510631856	134.5715457527065
485	2013	147.94647603317466	150.87948212998603
485	2014	179.70524944833016	183.95347631136235
485	2015	195.39079741230088	198.65042977737303
485	2016	228.88227881244194	232.1025360880186
485	2017	240.3097754341008	240.3097754341008
485	2018	253.11010417423466	248.86859704682666
485	2019	356.8147319660255	337.38644905172146
485	2020	265.72215450022856	259.7383585511009
485	2021	378.0439989253503	362.23567274031626
485	2022	391.2059939236309	367.771134339873
485	2023	792.3823399252669	750.2598599574891
486	1997	119.4072797093957	138.89595759934693
486	1998	124.29850292511873	139.11094035182927
486	1999	137.99275964650056	149.42575136549988
486	2000	175.68125882132895	174.48462721987946
486	2001	175.32591510996326	164.92683137698904
486	2002	115.00593371683313	110.54615511314745
486	2003	110.65515429078745	104.9944875239138
486	2004	138.5995528862752	131.8513305302827
486	2005	141.17144533950318	134.85568533496698
486	2006	151.02669062382603	144.2116243612967
486	2007	145.19177460118897	139.294488056141
486	2008	159.7337932774136	150.95548198063042
486	2009	156.6705293464755	154.7278658362332
486	2010	175.99842290992174	176.24386384916897
486	2011	202.3031391707458	204.9902533288431
486	2012	242.41270836837546	242.87047098754763
486	2013	234.9987571902627	239.65755546692853
486	2014	245.93034490445055	251.74413109525543
486	2015	288.21254395813907	293.0206871703464
486	2016	255.58760022742297	259.18358779557366
486	2017	306.67919053138417	306.67919053138417
486	2018	318.8794525798674	313.53581181406685
486	2019	292.43769692059294	276.51469318339934
486	2020	273.9535974996424	267.78443772427295
486	2021	201.62067841769294	193.1896876887431
486	2022	340.3952679196308	320.0041813039451
486	2023	357.2470258390709	338.2560287771301
487OS	1997	613.4534271114826	713.5762694587706
487OS	1998	683.3628379636707	764.7980044288228
487OS	1999	721.4017254538436	781.1713827482853
487OS	2000	892.7914063134048	886.7102658578729
487OS	2001	964.0316481650462	906.8521614689818
487OS	2002	788.3937135079478	757.820843907669
487OS	2003	900.2008545691906	854.1502472239592
487OS	2004	1027.8171998340342	977.7741884291939
487OS	2005	1095.8566829944132	1046.8299992162943
487OS	2006	1119.4665746951116	1068.9507429986024
487OS	2007	1279.4727945976447	1227.5041640256904
487OS	2008	970.7397908320996	917.3919306376139
487OS	2009	1236.03240905227	1220.706009961395
487OS	2010	1143.3674480587797	1144.9619463259594
487OS	2011	1190.2863491103574	1206.0964611728546
487OS	2012	1225.701238347601	1228.01580433288
487OS	2013	1535.047405421498	1565.4793800092957
487OS	2014	1626.980556124312	1665.442329085183
487OS	2015	1840.434392853525	1871.1376787410286
487OS	2016	1914.8283589630137	1941.7690202777503
487OS	2017	2057.786054548876	2057.786054548876
487OS	2018	1960.6679686230605	1927.811962378163
487OS	2019	2220.7281252078196	2099.8112167198656
487OS	2020	2297.353369548079	2245.6192798096013
487OS	2021	2363.54046408191	2264.7064164209355
487OS	2022	2893.2794258251247	2719.960002979002
487OS	2023	2828.319526422389	2677.968077896367
493	1997	243.45669713340877	283.1917045980422
493	1998	264.5724194954788	296.1010567387697
493	1999	257.6330757987181	278.97852051402543
493	2000	327.31168909349	325.08224519423254
493	2001	371.84705565398684	349.79173847409095
493	2002	376.35652876636556	361.7619183831972
493	2003	408.83745138432994	387.9229934095759
493	2004	475.309457176454	452.1672908552924
493	2005	448.6437010319518	428.5721778110174
493	2006	446.82841466446257	426.6653213639276
493	2007	515.6924470571705	494.74645243890365
493	2008	530.8504983846512	501.6771416937483
493	2009	541.1111380795082	534.4015362972355
493	2010	494.8132781283816	495.5033265602246
493	2011	471.75465892972784	478.02079314966454
493	2012	498.59825255310255	499.53978587262066
493	2013	486.2222803915075	495.8615293349838
493	2014	541.0080884429582	553.7975038968561
493	2015	584.3249376581417	594.073014352307
493	2016	690.5073413141495	700.2224284814183
493	2017	705.3191121552055	705.3191121552055
493	2018	697.9583418162073	686.2622647626835
493	2019	740.3987660973906	700.0846327153886
493	2020	795.6623070827004	777.744791326629
493	2021	872.71792189782	836.2242607998955
493	2022	1132.0372708840614	1064.2235489605491
493	2023	1182.7671289677774	1119.892072084013
4A0	1997	2831.6452962422204	3293.8032418161024
4A0	1998	3082.8395852392573	3450.216242063938
4A0	1999	3321.639194451256	3596.84402042147
4A0	2000	3671.621236969409	3646.612433923553
4A0	2001	3815.425273487849	3589.1214388777676
4A0	2002	3586.636163298114	3447.551137827457
4A0	2003	3723.692123844864	3533.2032090661996
4A0	2004	3674.539302219451	3495.6310175184417
4A0	2005	3841.907577478062	3670.027448599261
4A0	2006	4233.243915803689	4042.2191527470054
4A0	2007	4312.887406996924	4137.709901622032
4A0	2008	4625.442028702455	4371.246788108268
4A0	2009	3959.494280699309	3910.3978418845986
4A0	2010	3749.700684922923	3754.929879837213
4A0	2011	3593.0413953899383	3640.7663711058767
4A0	2012	3881.9768999729536	3889.3074723891386
4A0	2013	3995.463010991545	4074.6721796384195
4A0	2014	4021.609414220616	4116.680143643171
4A0	2015	4220.673975943278	4291.085917941606
4A0	2016	4389.36307094229	4451.119177346371
4A0	2017	4485.0954530967365	4485.0954530967365
4A0	2018	4379.307026873644	4305.920537510872
4A0	2019	4957.143021963235	4687.230463850192
4A0	2020	6015.529526415795	5880.065845264609
4A0	2021	5696.390770656901	5458.189916692958
4A0	2022	5387.513006610381	5064.7786600598765
4A0	2023	6135.291720265271	5809.143988845963
511	1997	2881.4887261422	3351.781707976979
511	1998	3455.468950918856	3867.251204211653
511	1999	4089.577620970173	4428.407768251326
511	2000	4768.2835468045	4735.80496135344
511	2001	4779.282533544573	4495.809555698143
511	2002	4833.484596952441	4646.048431790664
511	2003	5125.374029231763	4863.18078011454
511	2004	4946.7477093234365	4705.897340138611
511	2005	5159.370181409007	4928.549113012525
511	2006	5346.779473352154	5105.5065152312145
511	2007	5924.849709200967	5684.198773102991
511	2008	5959.314341893241	5631.814973505545
511	2009	6023.215769712171	5948.529856931094
511	2010	5864.560135446242	5872.738635708443
511	2011	6648.884542777641	6737.19909817054
511	2012	7306.029239321445	7319.82565743356
511	2013	7980.7105081351965	8138.926325131056
511	2014	9084.714328177835	9299.4767103031
511	2015	10290.288480603025	10461.957555203933
511	2016	10974.995328324978	11129.407931776992
511	2017	11942.053686584117	11942.053686584117
511	2018	13069.158794394607	12850.151614272345
511	2019	14772.882105432825	13968.510235968266
511	2020	17080.61766451804	16695.979315556233
511	2021	21481.77730243509	20583.493124941207
511	2022	9583.33063417137	9009.249430803171
511	2023	15422.31023962468	14602.471228337885
512	1997	368.4700847322658	428.6087530857089
512	1998	389.1541931199979	435.5290246688914
512	1999	390.0737416463182	422.3921753776674
512	2000	549.5390198578888	545.795901429643
512	2001	610.8666822929387	574.6344243585411
512	2002	859.0884399266986	825.7741219673111
512	2003	888.9048739601722	843.4321229510738
512	2004	573.7360127636298	545.8015922900921
512	2005	526.0945288951609	502.5579930453603
512	2006	809.0820304657456	772.5722742983419
512	2007	738.2816324785183	708.2946834958314
512	2008	814.7996143860695	770.0215839341303
512	2009	591.8148927071585	584.4765808901503
512	2010	680.1908692453516	681.1394384600907
512	2011	751.1625054793572	761.1399057895017
512	2012	872.8317026759129	874.4799237159845
512	2013	684.6022966103118	698.1743854067956
512	2014	820.5861845959454	839.9848181001711
512	2015	1038.8734018918296	1056.2045424003231
512	2016	1039.5336344247692	1054.1593440552042
512	2017	1241.8521514983318	1241.8521514983318
512	2018	1277.0655674065208	1255.6650677149185
512	2019	1208.1323036024205	1142.3504451489623
512	2020	1026.5592177153687	1003.4421355132536
512	2021	2109.0104136407585	2020.8198203732004
512	2022	1589.7983508679474	1494.5628440051537
512	2023	1572.2573615941978	1488.6772817754209
513	1997	2275.0534409115576	2646.3690240171804
513	1998	2556.674295060774	2861.348745073109
513	1999	3026.853819122837	3277.6350538579345
513	2000	3470.583729002617	3446.944268576023
513	2001	3659.1618732907855	3442.126469887975
513	2002	3892.2942489889365	3741.356205621274
513	2003	4226.160791539995	4009.967627313153
513	2004	4075.0886140861126	3876.67813212164
513	2005	3759.0345460375142	3590.8620095558013
513	2006	3591.67373773595	3429.599773094661
513	2007	3775.2632047381762	3621.9225009519523
513	2008	3909.9009006667725	3695.02885298418
513	2009	3816.8245812840432	3769.4972002508275
513	2010	3398.185528565113	3402.924513347346
513	2011	3533.5936451909856	3580.528999490857
513	2012	3780.5338867369005	3787.672898158828
513	2013	4216.393552203559	4299.98261986338
513	2014	4613.333004539649	4722.392062403361
513	2015	4635.753138688089	4713.089692750391
513	2016	4961.64124088145	5031.449010131435
513	2017	5458.998388667593	5458.998388667593
513	2018	5518.820109003516	5426.338163631997
513	2019	5322.735799879772	5032.917001120069
513	2020	4842.557823792821	4733.508286903706
513	2021	4847.465952669788	4644.763824958503
513	2022	12704.287928523787	11943.248454842547
513	2023	13494.329021488697	12776.980116489285
514	1997	1915.8881955416346	2228.5837699399576
514	1998	2287.881112413991	2560.523944144644
514	1999	2634.5944922572317	2852.8762129073634
514	2000	2448.793291096928	2432.1136323945507
514	2001	4087.8072918352545	3845.347697168968
514	2002	4297.533233019585	4130.880555702609
514	2003	4468.387130306529	4239.802653675802
514	2004	4703.403483349376	4474.401211158538
514	2005	4842.475951966333	4625.832169175797
514	2006	5438.066680625707	5192.674395226119
514	2007	4692.866253860641	4502.255063298228
514	2008	4752.871365966547	4491.673133908279
514	2009	4481.85191280153	4426.278409567528
514	2010	4687.246045928716	4693.782707183825
514	2011	5420.942832313582	5492.947114079329
514	2012	6209.454085287032	6221.179774030178
514	2013	7797.4993942444435	7952.083091513945
514	2014	8597.775860913876	8801.027031855132
514	2015	10366.372990051896	10539.311354367388
514	2016	11310.975472231006	11470.11514546088
514	2017	13400.80115124265	13400.80115124265
514	2018	15143.807263734343	14890.034042571247
514	2019	16597.067187859382	15693.369868253909
514	2020	19000.0881905868	18572.22529386396
514	2021	27818.92402873821	26655.64508127945
514	2022	28274.219993837913	26580.477091920056
514	2023	31386.25436505641	29717.783471471936
521CI	1997	6434.764060921207	7484.99353090268
521CI	1998	7416.112574241434	8299.87787205496
521CI	1999	8075.910105133815	8745.016321952047
521CI	2000	7937.274236023743	7883.210454582738
521CI	2001	8929.621043600257	8399.979564883966
521CI	2002	10017.051443416673	9628.603384646378
521CI	2003	10769.559966525316	10218.633165265252
521CI	2004	11165.153280326522	10621.537262775551
521CI	2005	11895.65234962565	11363.461968228392
521CI	2006	11183.541687558856	10678.88534280512
521CI	2007	12932.288201629422	12407.014580464329
521CI	2008	13072.24266354668	12353.846054455898
521CI	2009	11760.27772081792	11614.454109358589
521CI	2010	12089.643992069527	12106.503765739755
521CI	2011	12790.022282614973	12959.90718948727
521CI	2012	13330.561362700444	13355.7342701998
521CI	2013	13890.6039112854	14165.98205514235
521CI	2014	14578.210343123588	14922.838811043765
521CI	2015	15878.523144516668	16143.418669980929
521CI	2016	17490.58450176711	17736.668131693124
521CI	2017	19252.04040143411	19252.04040143411
521CI	2018	21253.863659308237	20897.700816698605
521CI	2019	23025.259248298968	21771.5519016703
521CI	2020	25562.256805046098	24986.620464115906
521CI	2021	28254.499674054572	27073.00665125277
521CI	2022	29130.871912239607	27385.81201177949
521CI	2023	30572.261205890874	28947.06160800954
523	1997	5268.834543269497	6128.770549844042
523	1998	5710.907847403665	6391.466849713922
523	1999	5767.540672614094	6245.393604303474
523	2000	6650.0681549689425	6604.772021736417
523	2001	8951.23483711357	8420.311382208014
523	2002	8261.738484090603	7941.3591494789225
523	2003	7536.927020994243	7151.368548047031
523	2004	8464.032719631443	8051.93056178873
523	2005	11594.366799221443	11075.655398822159
523	2006	12547.311376823047	11981.115043602547
523	2007	12383.425781774951	11880.44542737777
523	2008	4070.315257966152	3846.627497991534
523	2009	10601.84092237025	10470.381549716098
523	2010	10878.89368640776	10894.064992151387
523	2011	9384.179148516192	9508.825561594425
523	2012	13003.930905406422	13028.487016803636
523	2013	13793.082427363515	14066.527229416166
523	2014	13423.299948317015	13740.626368140802
523	2015	14147.091107997605	14383.101793546659
523	2016	16448.79987283663	16680.22612278416
523	2017	18189.448989443157	18189.448989443157
523	2018	18143.669079898074	17839.625501824456
523	2019	18687.52548524206	17670.004347325263
523	2020	24131.141684592483	23587.73261833803
523	2021	25367.950415575124	24307.161629203267
523	2022	24621.460294968434	23146.53283035424
523	2023	25006.047852594882	23676.744186080097
524	1997	8922.069122516437	10378.256146153331
524	1998	9825.574285796163	10996.470964877893
524	1999	10436.749250611821	11301.455979147368
524	2000	11025.91247244501	10950.810806007374
524	2001	11680.83013557152	10988.006541442424
524	2002	11821.9031835361	11363.465351949144
524	2003	12540.395255725436	11898.879737333948
524	2004	13003.777768581314	12370.641643515299
524	2005	14521.73537542232	13872.058698527899
524	2006	17891.795611980808	17084.429893063014
524	2007	15834.92564632205	15191.754955610446
524	2008	16093.898630141332	15209.444256050981
524	2009	14927.876585948517	14742.775780775453
524	2010	15893.638890433018	15915.803575734319
524	2011	17148.982246131807	17376.76552808892
524	2012	18203.51421647896	18237.88901638925
524	2013	18465.74218050395	18831.821426524115
524	2014	20122.422740322923	20598.11622783737
524	2015	21904.120814860467	22269.5391563697
524	2016	23425.535017250175	23755.120382989186
524	2017	25166.933656598776	25166.933656598776
524	2018	26247.183573153812	25807.344884915256
524	2019	27019.519915157052	25548.328201104385
524	2020	28931.34859759997	28279.843694417454
524	2021	29555.40722604068	28319.515321159466
524	2022	31893.76957437041	29983.200658808222
524	2023	34997.161552356025	33136.73740842918
525	1997	65.13664476311716	75.76771425661876
525	1998	74.4910265748255	83.36799326408446
525	1999	81.66404430395144	88.43008293278137
525	2000	91.40886746764673	90.78624704587632
525	2001	92.4315669269052	86.9491851384512
525	2002	120.0862032955162	115.42941853018542
525	2003	125.86989178382349	119.43090104780869
525	2004	150.27614105636601	142.95940161867858
525	2005	168.83420926333773	161.28086627886591
525	2006	184.1365840014894	175.82743668360487
525	2007	64.06973014887735	61.467395694396956
525	2008	60.00724576665683	56.70949472353569
525	2009	56.82112185930769	56.11655846434404
525	2010	67.43078420246377	67.52482069855954
525	2011	55.151011320038776	55.88356081956178
525	2012	55.20332615830126	55.30756994708332
525	2013	56.2404565634046	57.355411149757394
525	2014	102.7843133216361	105.21413149496017
525	2015	137.59208696616085	139.88748483439477
525	2016	219.73681749555533	222.82840278089745
525	2017	235.10180156434942	235.10180156434942
525	2018	5.473306302174369	5.381587057038352
525	2019	8.344823631030614	7.890454514934059
525	2020	4.99195480265414	4.8795409958997435
525	2021	418.5989094832336	401.094735046868
525	2022	612.8089888913245	576.099191931679
525	2023	779.6788783548179	738.2317053424842
531	1997	1477.978345748267	1719.2018622600872
531	1998	1648.290599261236	1844.714536702388
531	1999	1859.770179089566	2013.8560681698496
531	2000	2224.3153407836057	2209.1646864324916
531	2001	2126.811785552102	2000.6644682638314
531	2002	2468.056520254693	2372.348539753268
531	2003	2953.9251092214563	2802.814338062416
531	2004	3248.3498352273027	3090.1921318171626
531	2005	3562.6263137119927	3403.2407330859783
531	2006	3849.403419197079	3675.699425123753
531	2007	3820.554416266203	3665.3741092856044
531	2008	3715.026156790873	3510.8636222959663
531	2009	3556.0442239962726	3511.9504344138813
531	2010	3584.160994431333	3589.1593337706404
531	2011	3709.690650524226	3758.9650330674026
531	2012	4139.744299580066	4147.561629810127
531	2013	4507.218757232207	4596.573370123833
531	2014	4724.863349543346	4836.558981514617
531	2015	5389.188959799896	5479.094804842255
531	2016	5861.960610557376	5944.435415523646
531	2017	6339.029172125181	6339.029172125181
531	2018	7080.613329767266	6961.959544677938
531	2019	7251.331902129708	6856.502554911196
531	2020	7457.319118976198	7289.38778476205
531	2021	8969.037820142297	8593.987625377233
531	2022	10225.944813098062	9613.368358420865
531	2023	9933.108561766265	9405.071596113767
532RL	1997	453.6581232575212	527.7004853131903
532RL	1998	507.6335159460964	568.1273233025896
532RL	1999	559.6215828528098	605.987413487111
532RL	2000	606.6478776176657	602.5157691265272
532RL	2001	631.5489389246742	594.0899569297444
532RL	2002	621.0207927021938	596.9384244779898
532RL	2003	595.9074558831124	565.4232588001161
532RL	2004	598.0272765089137	568.9101476813618
532RL	2005	635.1433514044128	606.7281647050061
532RL	2006	679.1940808212825	648.545507070541
532RL	2007	684.6914645273453	656.8811992946394
532RL	2008	677.7763584202767	640.5285616846152
532RL	2009	651.1432061882018	643.0692426171299
532RL	2010	712.2098695703069	713.2030913074012
532RL	2011	719.7698619084449	729.3302859059861
532RL	2012	788.511487028119	790.000481091091
532RL	2013	820.1523442743962	836.4116827227925
532RL	2014	838.4986429483873	858.3207264463632
532RL	2015	906.769049128752	921.8963416078791
532RL	2016	917.046273446114	929.948648192764
532RL	2017	970.4072869530263	970.4072869530263
532RL	2018	1042.8382638593691	1025.362841677691
532RL	2019	1183.5051738912289	1119.064243377489
532RL	2020	1118.9475576003363	1093.749982806288
532RL	2021	1170.362705279449	1121.4226997445119
532RL	2022	1335.8499270396155	1255.8269827304903
532RL	2023	1322.1414469077843	1251.8573507009016
5411	1997	11540.437117859195	13423.97271339875
5411	1998	12485.243313399416	13973.088146481576
5411	1999	12794.564547583956	13854.621255598631
5411	2000	13994.504857491096	13899.182983823606
5411	2001	15669.179920450217	14739.795842131833
5411	2002	14791.772145196961	14218.166707705625
5411	2003	16289.997603563419	15456.667708919555
5411	2004	17219.498657440618	16381.104857610184
5411	2005	18518.704630669166	17690.21064053594
5411	2006	19802.113304530536	18908.5446660928
5411	2007	20000.907184952383	19188.525897137974
5411	2008	21007.875239188215	19853.368952510973
5411	2009	19496.532754135256	19254.782101248
5411	2010	18262.346165721756	18287.814163228002
5411	2011	19262.36227975947	19518.216769277074
5411	2012	19924.23245927086	19961.85659579795
5411	2013	21084.941724535503	21502.946021002204
5411	2014	21100.31822843631	21599.12913680849
5411	2015	20921.23153718379	21270.2527006108
5411	2016	21711.905232133944	22017.38069818217
5411	2017	22517.141812723763	22517.141812723763
5411	2018	24230.264221430025	23824.22417522378
5411	2019	24605.765431613494	23266.00076019879
5411	2020	23927.946629178696	23389.113311422727
5411	2021	25935.89143505524	24851.35356943515
5411	2022	26159.96120078881	24592.871158766808
5411	2023	26579.287272058078	25166.351320228714
5412OP	1997	22481.227131972908	26150.42883568928
5412OP	1998	25064.444213683448	28051.330642831577
5412OP	1999	27344.685285818636	29610.25024177925
5412OP	2000	30601.680626318997	30393.240987733763
5412OP	2001	33856.75153539595	31848.61033207034
5412OP	2002	34125.380089157086	32802.04280519579
5412OP	2003	36466.568584886794	34601.08753962137
5412OP	2004	39993.788648250724	38046.54586833776
5412OP	2005	44168.16537491884	42192.16001719373
5412OP	2006	49638.694730300034	47398.752953286144
5412OP	2007	53092.47920067592	50936.01018517277
5412OP	2008	56200.157375574454	53111.62822811853
5412OP	2009	53955.04370082371	53286.0187410668
5412OP	2010	54733.23154622098	54809.56050154133
5412OP	2011	58709.65319634245	59489.470756107185
5412OP	2012	64310.25835311041	64431.69931427746
5412OP	2013	66674.06777034818	67995.86638639496
5412OP	2014	70204.80523863167	71864.4447897537
5412OP	2015	76299.66304977481	77572.54209226281
5412OP	2016	78843.36391834724	79952.64995659511
5412OP	2017	81753.55253740292	81753.55253740292
5412OP	2018	88374.28448942695	86893.34733456945
5412OP	2019	94077.34450670646	88954.90672272853
5412OP	2020	94725.40357078033	92592.28265268303
5412OP	2021	103033.55757269177	98725.09588372523
5412OP	2022	113220.53669537301	106438.15753793168
5412OP	2023	117462.00790023892	111217.81134833265
5415	1997	6425.967443209346	7474.7612013186035
5415	1998	7418.7102710352565	8302.785131878958
5415	1999	8803.42281093206	9532.804992678932
5415	2000	10638.304844806475	10565.843320745476
5415	2001	11105.566501211268	10446.863445956846
5415	2002	9595.844775361129	9223.730556291226
5415	2003	11099.186975174343	10531.397799402377
5415	2004	11863.822634042295	11286.189362798877
5415	2005	13771.884150832893	13155.754487374688
5415	2006	15072.698550504037	14392.544340989705
5415	2007	16501.779437987705	15831.52299876241
5415	2008	17806.792563491355	16828.20459464436
5415	2009	17338.845183081143	17123.84915295719
5415	2010	18201.34064746002	18226.723568910154
5415	2011	20220.663947589932	20489.247186596596
5415	2012	22903.050525135895	22946.299744477506
5415	2013	23985.659948711156	24461.170341063047
5415	2014	26111.025230803534	26728.289106774515
5415	2015	28951.02720232042	29434.006475247166
5415	2016	31201.354796950098	31640.341992962163
5415	2017	33601.07855002054	33601.07855002054
5415	2018	36039.56321334284	35435.62816011069
5415	2019	40366.722544709344	38168.7860929249
5415	2020	43062.73980888138	42093.01017338533
5415	2021	53689.4801145034	51444.39537101412
5415	2022	61113.533214190036	57452.57941545698
5415	2023	61122.555521979535	57873.32407040931
55	1997	4201.8931464370135	4887.691719674761
55	1998	4819.326021795282	5393.636761320164
55	1999	5281.909965287376	5719.527366724436
55	2000	6213.895531832263	6171.570335557014
55	2001	6602.770633836128	6211.141337917038
55	2002	11433.181064727598	10989.817364815533
55	2003	12587.139503695416	11943.232740063504
55	2004	13204.962798894052	12562.031250314936
55	2005	14364.977428695784	13722.313824225099
55	2006	15959.662523974608	15239.484142396976
55	2007	17831.97107473044	17107.68594646098
55	2008	18111.3310387379	17116.006889758253
55	2009	17485.062284984597	17268.25321044426
55	2010	19457.60466667728	19484.73952780803
55	2011	20611.124076667023	20884.893646174118
55	2012	22717.28441702868	22760.182842961924
55	2013	23654.566920510057	24123.51346696064
55	2014	25583.93137124228	26188.734763724875
55	2015	27624.155245396556	28084.99880450066
55	2016	28521.982191115578	28923.27197703246
55	2017	30431.399588027292	30431.399588027292
55	2018	32041.583419862483	31504.644742948858
55	2019	34049.842511474526	32195.855233944145
55	2020	35313.09457986462	34517.87916888174
55	2021	40175.87091133279	38495.872620288406
55	2022	42772.0942975596	40209.868668260475
55	2023	44932.30844227937	42543.73897662919
561	1997	8862.779008122121	10309.289185051664
561	1998	10074.72635606065	11275.314056061201
561	1999	11119.609318509933	12040.892446571903
561	2000	11709.70189367549	11629.942678472144
561	2001	11301.90744175733	10631.558841235581
561	2002	11450.885026282105	11006.834790063705
561	2003	11226.721754846436	10652.408419458612
561	2004	10930.278775588826	10398.09847590791
561	2005	12210.403277831352	11664.131498322937
561	2006	12916.841854087228	12333.970490260037
561	2007	13848.922993965522	13286.41821392512
561	2008	13699.874130949616	12946.985481774671
561	2009	13410.377097044919	13244.09279103224
561	2010	12266.42246964475	12283.528772089821
561	2011	13601.394709273118	13782.056761493222
561	2012	14221.06127787587	14247.915770372514
561	2013	14700.72720926797	14992.165867953398
561	2014	16083.60843147885	16463.824466362938
561	2015	17189.000893293407	17475.758634072787
561	2016	17802.259680431518	18052.728421633605
561	2017	19394.066219035565	19394.066219035565
561	2018	19083.25787656023	18763.469085189503
561	2019	20610.514675062022	19488.288280680285
561	2020	20140.76172669596	19687.212007971077
561	2021	24498.670424304462	23474.231538174892
561	2022	29229.56604931029	27478.593961205
561	2023	29856.990945479636	28269.814604424733
562	1997	207.0407844274299	240.83228497588033
562	1998	223.2358914574461	249.8385262100257
562	1999	240.68203580592856	260.62305103984534
562	2000	262.6465950172913	260.8576095687613
562	2001	293.1697727415526	275.78103124943306
562	2002	347.09044169385436	333.63073161296916
562	2003	369.3224028301938	350.42937371318635
562	2004	364.0731572738621	346.3469340071236
562	2005	368.2551632211286	351.78008056016546
562	2006	424.75098306726375	405.58413194498155
562	2007	444.2623456034127	426.21764327509646
562	2008	448.80525019411374	424.1407623797393
562	2009	430.92885477060963	425.5854773966683
562	2010	563.9769053550099	564.7634068422133
562	2011	529.4780752757117	536.510927253726
562	2012	592.7159160375961	593.8351774491641
562	2013	603.9952124354792	615.9692836537818
562	2014	638.0288083525063	653.1117907993316
562	2015	559.8744936973403	569.214672683269
562	2016	592.564224277259	600.901301592183
562	2017	702.2341180626545	702.2341180626545
562	2018	757.0360942080888	744.3500183212153
562	2019	754.8712346044689	713.7690866383308
562	2020	775.1353682694396	757.6800985520915
562	2021	821.3885152713464	787.0412498446722
562	2022	905.4092022756655	851.1714404551894
562	2023	961.730365280661	910.605465084426
61	1997	1438.4232669218418	1673.190927542497
61	1998	1601.2043587372561	1792.0171104037836
61	1999	1778.5363155479447	1925.8918073845402
61	2000	1982.1440406501467	1968.6429067581187
61	2001	2229.165743502158	2096.947518907023
61	2002	2648.0614661000277	2545.373130932598
61	2003	2931.875714695471	2781.892900707726
61	2004	3291.6769897620434	3131.409746553511
61	2005	3603.4405174548547	3442.228981764087
61	2006	3999.6851561281533	3819.1997117628125
61	2007	4307.1149146734215	4132.171871900867
61	2008	4627.758095045765	4373.435572985781
61	2009	5528.534373084017	5459.982348421107
61	2010	5385.062851568839	5392.572662522493
61	2011	6639.1657272114835	6727.351191345517
61	2012	6896.940766354861	6909.9646778928845
61	2013	7298.544043608065	7443.236061638621
61	2014	7755.395634895866	7938.732961828435
61	2015	8091.401133644205	8226.386984376739
61	2016	8786.766270873928	8910.391604208537
61	2017	8969.006187872841	8969.006187872841
61	2018	9455.248426269058	9296.801556981582
61	2019	9803.427558461484	9269.638600011724
61	2020	9612.457260121122	9395.994380228933
61	2021	10046.639516360805	9626.528219819773
61	2022	10551.674299905226	9919.585299653107
61	2023	11196.993442889034	10601.769258511178
621	1997	8331.361804235767	9691.13841904979
621	1998	8681.870893416628	9716.474419035807
621	1999	9330.467012649086	10103.515920166306
621	2000	10326.639759237283	10256.301104132042
621	2001	12035.3795849	11321.526644317848
621	2002	12609.316910813046	12120.34421220084
621	2003	13870.222897893424	13160.678816459056
621	2004	12356.467125102678	11754.847668486367
621	2005	12859.844710190204	12284.518073207486
621	2006	13644.757785062466	13029.039278239186
621	2007	14588.79190800942	13996.235708018567
621	2008	15168.632768535743	14335.027194807586
621	2009	15450.077791643369	15258.501861687493
621	2010	16018.42377081614	16040.76247653046
621	2011	16375.390392037847	16592.89835334376
621	2012	17002.894374325893	17035.001970972487
621	2013	17416.35194375922	17761.62726092057
621	2014	17957.333763752235	18381.84461091889
621	2015	18600.40416396871	18910.707823195593
621	2016	19556.882995408487	19832.038394421157
621	2017	20284.610685545635	20284.610685545635
621	2018	21625.71040481067	21263.316318977875
621	2019	22390.587361496247	21171.43740241326
621	2020	21302.690140118848	20822.97496090952
621	2021	25696.809487898463	24622.269097218716
621	2022	28092.70835972836	26409.838756594894
621	2023	30636.560152747807	29007.942468717316
622HO	1997	3313.787560349769	3854.636816078206
622HO	1998	3578.0578520586955	4004.4488124928575
622HO	1999	3890.2016885292796	4212.513118521184
622HO	2000	4243.944801287123	4215.037685649977
