account	component	year	tot_emp	labor	gfcf
561	29-2056	2006	1.4956036052204725e-6	0.4463843922072603	0.8435271727783249
561	29-2056	2007	3.85736989091358e-7	0.12342907596858098	0.23552139059820257
561	29-2056	2008	5.180320480526528e-7	0.16138492371123703	0.31133230543499024
561	29-2056	2009	6.600104611658095e-7	0.1992031085325062	0.38693040748333424
561	29-2056	2010	7.380694759559107e-7	0.25473025696414137	0.49695394670131343
561	29-2056	2011	7.215288330136961e-7	0.2694760697190905	0.5372116193171668
561	29-2056	2012	4.1041524446384043e-7	0.16657617124071183	0.3360740699367967
561	29-2056	2013	1.989754092924169e-6	0.7510557815752952	1.537648362150711
561	29-2056	2014	2.0284850006212236e-6	0.7779868283573481	1.620335975008671
561	29-2056	2015	2.335802317361773e-6	0.9455392705196829	1.9932133035704647
561	29-2056	2016	1.083354498870302e-6	0.40924537342666895	0.8757441043641536
561	29-2056	2019	1.6797628174901705e-6	0.8080544453353754	1.7678201756770315
561	29-2056	2020	1.1535074958762107e-6	0.5652293777116504	1.2355940172860578
561	29-2056	2021	1.2320019909152174e-6	0.6405727284088557	1.394211366557353
561	29-2056	2022	1.1511679174106088e-6	0.5692149503111028	1.24326559950521
561	29-2056	2023	4.675076349840639e-7	0.26595456477865875	0.5836068914506567
561	31-9094	1997	9.779585896329651e-5	17.311373424442362	26.3073599886441
561	31-9094	1998	9.779585896329651e-5	19.20073788704259	29.9047796174403
561	31-9094	1999	9.779585896329651e-5	20.600286043431062	33.00630253863276
561	31-9094	2000	0.00010626569738916337	24.369335514112528	40.6123958816213
561	31-9094	2001	0.00010772236054904648	26.213827348766287	44.751955884464415
561	31-9094	2002	0.00036928984452927547	92.11704884105879	163.21087793652958
561	31-9094	2003	0.0003956030306794187	99.92572038621137	181.2819175529356
561	31-9094	2004	0.00025842380948407035	70.41110621717525	129.80209029618607
561	31-9094	2005	0.0002468637587581667	73.85541665059826	137.8821535462967
561	31-9094	2006	0.00023032295520395273	71.55898344136862	135.22414323384777
561	31-9094	2007	0.00027464473623304685	91.86014383571597	175.28308177763523
561	31-9094	2008	0.0003639175137569886	115.28771921820436	222.40486030013363
561	31-9094	2009	0.00047223748496413664	130.79748985430405	254.059921152609
561	31-9094	2010	0.00044815578580042895	126.1157780635148	246.0396122428175
561	31-9094	2011	0.0004816926489199436	143.00663391655354	285.0896016833457
561	31-9094	2012	0.00048812053074899416	158.73819922596206	320.26064875279565
561	31-9094	2013	0.0004348275944403617	147.6039032584948	302.19180207418844
561	31-9094	2014	0.00037349480073938277	133.12219063003513	277.2574890570393
561	31-9094	2015	0.00039561115038264127	142.39106057897416	300.162843685519
561	31-9094	2016	0.0003815815290465397	145.32314453385777	310.97697204875055
561	31-9094	2017	0.000487704329250392	179.8809934030053	389.08318159278735
561	31-9094	2018	0.0004814864120055589	179.6278772193586	391.4954580139872
561	31-9094	2019	0.0005250458635240704	188.30503855069807	411.96412971084226
561	31-9094	2020	0.000499596913213941	189.7348336702507	414.76121836208466
561	31-9094	2021	0.0006327562225340557	223.6282685294767	486.728610257561
561	31-9094	2022	0.0004190251219374616	167.72867202500495	366.3489299875352
561	31-9094	2023	0.00047568901859628494	193.10256080132788	423.7414963500095
561	33-2021	2000	1.2187512293372646e-5	3.37825689143914	5.629989631251469
561	33-2021	2001	7.571221207257077e-6	2.1478345280883087	3.666759331603714
561	33-2021	2002	6.749814380104547e-6	2.990337155271971	5.298210902091173
561	33-2021	2003	1.49049807477332e-5	5.951634097597663	10.79725657834556
561	33-2021	2004	6.258918959517311e-6	2.8451056874522966	5.244920655071213
561	33-2021	2005	6.888250314841745e-6	3.562196087568965	6.650335076055966
561	33-2021	2006	6.118378384992841e-6	2.7159566661965067	5.132310376482563
561	33-2021	2007	4.050238385459258e-6	1.970278324160625	3.759589765461172
561	33-2021	2008	4.856550450493619e-6	2.330812665086278	4.49643785721143
561	33-2021	2009	4.950078458743571e-6	2.3257570247720505	4.517530473955575
561	33-2021	2010	3.985575170161918e-6	1.8195630981462154	3.549790565410224
561	33-2021	2011	5.411466247602721e-6	2.7166337547979738	5.415721032401957
561	33-2021	2012	5.540605800261845e-6	3.0059292538037	6.064582171288301
561	33-2021	2013	5.770286869480091e-6	3.070288218199008	6.285849554532769
561	33-2021	2015	9.220272305375419e-6	6.271625256032399	13.220695623209526
561	33-2021	2016	8.305717824672315e-6	5.79886078239396	12.408981193088495
561	33-2021	2017	9.744092643834675e-6	6.0363924802566205	13.056736829883347
561	33-2021	2018	1.0264245217172765e-5	5.965027754514755	13.000661751227472
561	33-2021	2019	1.7637509583646788e-5	10.19814327391466	22.31097612066078
561	33-2021	2021	2.661124300376869e-5	24.101941029747795	52.45805612617594
561	33-2021	2022	1.951229620010982e-5	17.28841940575712	37.760949717235285
561	33-2021	2023	1.420054441264094e-5	12.000829531621417	26.33444860631633
561	43-3031	1997	0.003904370499804628	683.0522599008464	1038.005549975437
561	43-3031	1998	0.003904370499804628	757.6006295948011	1179.9483956997103
561	43-3031	1999	0.003904370499804628	812.8223908971978	1302.3247195483784
561	43-3031	2000	0.00390412072533692	901.6506023492308	1502.6339634210913
561	43-3031	2001	0.003751944962064997	890.3202414922248	1519.9448611681241
561	43-3031	2002	0.003729647434695546	911.8117925351253	1615.5272562988032
561	43-3031	2003	0.0036035896161967455	884.8906042230296	1605.3390952612242
561	43-3031	2004	0.0031976121528733996	866.1766204021436	1596.786954988347
561	43-3031	2005	0.0033425408598484587	996.5240295675575	1860.4306290416855
561	43-3031	2006	0.0033399547783855366	1050.9999291921422	1986.0618210191267
561	43-3031	2007	0.003215439251567378	1071.9863896718766	2045.5125602830815
