account	year	volume	netstock	cfc	current_cost_netstock
331	2009	433.76286732155694	1222.1782261462185	508.95932603280744	1237.5231094360836
331	2010	488.6970814761885	1222.033051994303	488.1614835447835	1220.3312228723012
331	2011	591.0457673235429	1307.2268407658212	499.22101931666964	1290.091061407416
331	2012	620.7412874231177	1388.768966696479	538.18287812373	1386.1514129155062
331	2013	620.4434770468475	1442.8822086700256	555.3211170088076	1414.833449121899
331	2014	639.9696045497643	1495.2294762381543	574.0517698614052	1460.6986037875527
331	2015	700.1978339724564	1580.3178458024834	605.0162029916082	1554.386589559787
331	2016	659.198522514169	1602.8773326301298	627.8061227802707	1580.6385519633743
331	2017	684.2941197412922	1638.8299882044967	648.3414641669252	1638.8299882044967
331	2018	742.7808214769665	1711.5373433671368	681.4936350981143	1740.707346842307
331	2019	707.0022371489714	1730.1934265355676	727.9843310919662	1829.8260213883884
331	2020	665.1961546566215	1707.7924132375633	703.4378823226932	1747.136164315714
331	2021	788.8305561698118	1795.8870722998854	731.3167108281169	1874.2613760111465
331	2022	852.8236563461861	1907.944428488412	787.968901470387	2029.5211527071172
331	2023	959.3075178335628	2071.385883853577	840.5490504070821	2187.681470296259
332	1997	1423.0606578126258	4269.181973437878	0.0	3670.1673313133447
332	1998	1469.570293957639	4070.763227256618	1490.3827122468626	3637.3111534643485
332	1999	1497.2982131254314	3961.590662442272	1483.5551028760187	3658.4780274120494
332	2000	1492.991930802045	3885.220383963219	1580.1250394723204	3911.8655822487235
332	2001	1429.8919986935616	3781.723588220114	1630.073113994728	4020.171510371559
332	2002	1487.410558213426	3760.657857324598	1569.3329536528106	3912.3745898578313
332	2003	1578.0324902013317	3822.1323133841756	1598.3216568457196	4028.1985352897764
332	2004	1629.2657260155825	3905.8096472691022	1624.69244135785	4105.711095923039
332	2005	1746.3060097644975	4059.128106316483	1667.5926890585447	4249.231170073003
332	2006	1849.8193338959177	4247.6015157909205	1739.8568115296493	4448.332115110791
332	2007	1961.2266001760263	4466.089844007302	1816.5202794618046	4655.16991396258
332	2008	2000.9705173794525	4644.868660487746	1928.1551663063722	4914.9754661462875
332	2009	1807.4769458955996	4602.809895238164	1872.7572912885717	4660.599814201601
332	2010	1850.8956160547068	4610.952943537699	1840.1863114830269	4604.531632766532
332	2011	2075.1119131264422	4803.228556630502	1858.1551457004934	4740.2654486314395
332	2012	2197.3718329572553	5033.295565218047	1963.5968453574737	5023.808802370206
332	2013	2259.8177842457753	5238.711863683511	2014.4651604560977	5136.874465922666
332	2014	2396.7133222655743	5489.735677676987	2096.1368931677293	5362.955564332573
332	2015	2546.260354844542	5781.70741415511	2217.298252179565	5686.836033138324
332	2016	2370.1563211075613	5829.6018770263745	2290.042129960929	5748.720305568273
332	2017	2480.656360903439	5953.614885437116	2356.643352492698	5953.614885437116
332	2018	2673.7609550542616	6197.210719503296	2471.582812106057	6302.830768592401
332	2019	2637.0718502397785	6329.033688202013	2649.512778855627	6693.48892170103
332	2020	2490.0267661423018	6294.378097253261	2582.845441455906	6439.386614172845
332	2021	2680.3216978224264	6429.85347968753	2655.9059477542905	6710.458701033981
332	2022	3015.8072585981054	6799.741701956775	2814.520471560196	7233.030171638347
332	2023	3288.687988647985	7273.734458511171	2972.7230699896218	7682.109943289117
333	1997	1630.562021377087	4891.686064131261	0.0	4205.327039071588
333	1998	1665.4698176185138	4649.01555743627	1704.9628525503704	4153.991572506222
333	1999	1682.2730472306157	4501.237910983027	1690.0282796418624	4156.83532112664
333	2000	1709.0451818786266	4425.029592220873	1797.4969331396958	4455.376851642919
333	2001	1589.4930681608914	4274.597284947992	1849.6323862166582	4544.122229553946
333	2002	1585.1737890969036	4170.709680879415	1757.2034271768937	4338.969190022294
333	2003	1604.1631116969415	4117.275713667062	1746.9646725680723	4339.254279895148
333	2004	1658.2883931285235	4126.757470051811	1733.1934515148826	4337.967147687689
333	2005	1733.4686009155369	4195.728814130822	1742.451443019158	4392.22936335384
333	2006	1840.0033108166638	4330.488635101102	1785.8288617158162	4535.136264084225
333	2007	1982.9195328868482	4539.425367473108	1849.0876021951944	4731.610230746802
333	2008	1974.4060567776683	4671.621958963463	1949.336996848225	4943.284513238446
333	2009	1828.861349354639	4638.465763771175	1885.3958385579804	4696.70335487402
333	2010	1976.0811818241505	4739.0448273675765	1872.8902542376827	4732.445133124836
333	2011	2357.2654742067534	5123.751113417346	1946.7019015977128	5056.586436385877
333	2012	2533.5998117678796	5527.167252084797	2126.1686997957217	5516.74963915874
333	2013	2636.777632291259	5882.092861632582	2237.4941962169896	5767.7485254668745
333	2014	2853.5451150392196	6299.349503621072	2380.0247571109926	6153.872145337202
333	2015	3394.5219550412075	7028.334631615055	2621.798335660762	6913.007486018417
333	2016	2818.8521286561595	7034.599861623503	2773.564259876857	6936.999801895705
333	2017	3088.9887602490194	7263.890541289852	2859.6980805826706	7263.890541289852
333	2018	3334.664419054527	7621.480710072008	3027.8130007663813	7751.374819400276
333	2019	3457.558619367688	7962.28598952108	3296.230511667024	8420.79149643698
333	2020	3272.0543853531804	8034.902647475038	3273.145679584235	8220.008991342756
333	2021	3456.3900598879504	8236.926814889985	3396.3896671180382	8596.394519622045
333	2022	3734.7470714572805	8603.573769474391	3582.719878819746	9151.804787028384
333	2023	4117.618638213408	9167.064711494102	3753.6701223263276	9681.739053388275
334	1997	5073.702014560888	15221.106043682663	0.0	13085.412262947924
334	1998	5398.389687474714	14646.062102017373	5337.386517169769	13086.559464157468
334	1999	5835.938790093596	14627.323726422914	5406.7190664913705	13508.14534179324
334	2000	6410.110540027389	15093.307934304767	5984.891696552623	15196.819226573725
334	2001	6028.43874510308	15085.904243789078	6416.41866062103	16037.111394917809
334	2002	4834.21551166181	14085.782422244227	6069.712799487578	14654.047062462598
334	2003	5434.852555438997	13919.565411028649	5903.045309406663	14670.024060713351
334	2004	6112.3051321102	14373.297884110934	5948.18146590977	15108.931037912293
334	2005	6606.742106206006	15087.817011245628	6168.176240786549	15794.431871410356
334	2006	6956.691618412042	15855.787689507122	6481.183794474712	16605.09097367142
334	2007	7202.9412719998	16572.976186337917	6760.338963820608	17274.623400373406
334	2008	7090.113696324409	16957.078871162284	7095.976658631401	17943.161092636474
334	2009	7065.486940512862	17192.625031202242	6915.693121588913	17408.484566993586
334	2010	7688.374736730193	17868.728968076655	7002.505362956113	17843.844597493222
334	2011	8354.278491563786	18874.384721687595	7252.293337500861	18626.969902751487
334	2012	8522.57085907345	19685.065530352942	7697.354668754302	19647.963090031106
334	2013	8293.392482790656	20034.537422560847	7789.495567406368	19645.078103257627
334	2014	9183.5232522115	21009.29432521682	8019.19286381444	20524.105078917033
334	2015	9844.060791736058	22209.5802099246	8501.94018522615	21845.145727965166
334	2016	10375.019187208696	23452.236129290315	9005.658235868112	23126.853066714688
334	2017	10689.533857049357	24542.76896706801	9599.001019271664	24542.76896706801
334	2018	11369.531771630462	25836.455787737395	10247.569180861079	26276.79061772814
334	2019	11632.638784946475	26918.169512613662	11158.49645972426	28468.243068609027
334	2020	12925.778373745099	28716.928319863357	11383.361429049988	29378.50268381308
334	2021	13085.197090822981	30048.94978892806	12266.095932817605	31360.31593955461
334	2022	13280.926254005062	31100.071737622926	13009.10349404674	33081.80914484002
334	2023	15172.511903763927	33377.14107821856	13619.442406467213	35251.06241066013
335	1997	533.2298349575647	1599.689504872694	0.0	1375.2349273368386
335	1998	547.264973726533	1522.5138146872403	557.950650707441	1360.3975889301578
335	1999	571.7144169046944	1491.437890545406	556.6691275709453	1377.3237107859968
335	2000	615.3179523124218	1507.0568872906222	603.8117460922049	1517.3924218603322
335	2001	581.1435514603678	1488.9908844107213	636.9913408279949	1582.875795406367
335	2002	559.6424916883647	1459.029332680785	613.3905197077039	1517.8911519216217
335	2003	564.3674582377184	1442.9924369852888	611.696240918331	1520.7898483115948
335	2004	616.6080831308715	1475.8350272659188	613.6429262721531	1551.369061580918
335	2005	662.7710072512967	1536.1991908866935	630.619647859059	1608.1447331506602
335	2006	691.878492956219	1600.6982047213116	657.0278014458333	1676.3430383455225
335	2007	736.5703689539897	1680.940777275866	684.1146323098944	1752.1064749799714
335	2008	726.4308192807008	1725.986200917828	721.0090849378533	1826.3551571611854
335	2009	740.7547647984729	1767.953104610613	707.5613917934771	1790.1503860478288
335	2010	782.8062047412766	1830.973907024806	718.7830139241901	1828.4240539651732
335	2011	878.4686572036089	1952.7064856862116	746.81640578912	1927.1094382213332
335	2012	912.5926019484513	2062.2981587478507	801.4874315608084	2058.4111361599507
335	2013	994.0013678622781	2203.199912383799	836.5158724584625	2160.3710354265677
335	2014	1020.941093842319	2319.5841864577988	883.6669586037801	2266.0156426630874
335	2015	1024.8098065381018	2400.3976297536174	928.5064340154328	2361.009777375165
335	2016	1072.5514748398102	2494.0579822022537	965.3097056948817	2459.454705140898
335	2017	1163.407559576428	2632.211621115193	1025.2539206634892	2632.211621115193
335	2018	1188.8184735827856	2745.4898087291167	1093.8708903234683	2792.2816287101627
335	2019	1203.0019371549429	2832.8281534485304	1179.9086976315098	2995.9555907463046
335	2020	1178.139843473365	2870.335305193492	1166.910340198506	2936.4614671807517
335	2021	1416.784045828812	3094.2102416530047	1244.9688531470122	3229.2446638982983
335	2022	1403.6457500429146	3232.511619471099	1345.9737770893773	3438.4915043284136
335	2023	1525.92234624343	3426.609701516925	1406.5980111130307	3618.9927759862408
3361MV	1997	1033.537136358384	3100.611409075152	0.0	2665.5604683726306
3361MV	1998	1149.3760310705197	3024.8876319422016	1094.652021677165	2702.799673528186
3361MV	1999	1236.6598305768096	3047.1416134421424	1121.4881833524462	2813.996091236351
3361MV	2000	1296.0311204552518	3111.4536760074716	1240.1663003333574	3132.7923111324144
3361MV	2001	1116.6526559150486	3004.8463306008553	1300.3898599064403	3194.3100360255535
3361MV	2002	918.0139597584354	2768.242520199267	1201.1986722413717	2879.922105516019
3361MV	2003	1014.9543386262402	2691.290295654712	1150.775550871358	2836.3883660000934
3361MV	2004	947.3043775340448	2583.613845048179	1108.9753170924103	2715.844597959706
3361MV	2005	962.0772843247598	2524.1403003027526	1069.393601533331	2642.3545551552065
3361MV	2006	977.250692002205	2497.1357768703397	1051.713704776164	2615.1439184558476
3361MV	2007	1039.6895567516326	2531.1651485399207	1048.2366456522975	2638.326647764231
3361MV	2008	908.1299389630965	2444.218381495861	1052.9420645545804	2586.3537286099413
3361MV	2009	605.8731630681499	2134.3732235540324	927.215490949421	2161.1710401995824
3361MV	2010	824.633894795653	2110.110394699066	847.7145320858965	2107.171810252044
3361MV	2011	973.6434466619211	2218.109802017645	854.2967468930004	2189.033715928544
3361MV	2012	1090.4828218148205	2387.4755528574474	919.3809481715367	2382.9756354412134
3361MV	2013	1199.9811723168552	2591.6346788356777	976.4638666045901	2541.254864387586
3361MV	2014	1346.4077816666208	2849.7629372793026	1063.146764670402	2783.9504301922834
3361MV	2015	1394.5742920125572	3061.9872015299998	1162.9489802954358	3011.74340092645
3361MV	2016	1613.9704429595663	3386.300170152972	1271.7643959810894	3339.3176686085408
3361MV	2017	1669.8623560310912	3649.085410127891	1407.0771160561726	3649.085410127891
3361MV	2018	1620.0649389518612	3782.7777225451455	1511.7051118872869	3847.2482056111808
3361MV	2019	1375.8777604886036	3668.416615437267	1576.0537614991063	3879.6611276355707
3361MV	2020	1306.6771169584524	3534.508674423555	1473.772943975424	3615.935918386104
3361MV	2021	1405.8258308911675	3527.86064202501	1474.1156320028854	3681.8200004244127
3361MV	2022	1748.0093936922433	3808.5815894268762	1560.7859927180093	4051.269409181162
3361MV	2023	2482.5735803258053	4607.865709889422	1777.7958173766142	4866.569049116481
3364OT	1997	994.6359317618468	2983.9077952855405	0.0	2565.2316949818996
3364OT	1998	1053.5685018794431	2867.2456150898965	1045.6253224303732	2561.943270406473
3364OT	1999	1070.7959236687434	2803.8270131172176	1047.4325274869793	2589.2981870645685
3364OT	2000	1331.6345437645407	2978.913461881929	1164.4798080746375	2999.3431240433933
3364OT	2001	1269.255721432839	3043.655409115319	1280.461632354739	3235.566132127768
3364OT	2002	1256.0462655852182	3075.8088273978947	1273.2685232636704	3199.8966021686815
3364OT	2003	1275.728967034773	3113.646690794241	1304.6306934647841	3281.5156595565354
3364OT	2004	1733.198649758226	3520.096668661349	1394.6523859638605	3700.2571186103887
3364OT	2005	1709.2791343743697	3771.130391086208	1526.540108066421	3947.745521822098
3364OT	2006	1955.3250008289185	4143.5244280815705	1657.7361638672796	4339.336614948272
3364OT	2007	2206.2525113276915	4600.89337816079	1822.925740795802	4795.680601925828
3364OT	2008	2177.24389136231	4881.632161575786	2006.7900210559167	5165.507156961507
3364OT	2009	2631.622429688722	5447.440132457794	2091.75149572224	5515.834685128455
3364OT	2010	2735.779420331253	5911.442938581241	2268.612889957933	5903.21053788675
3364OT	2011	3152.421808416244	6567.980132734365	2463.1673178304713	6481.883783673025
3364OT	2012	3216.107478930608	7058.742987598417	2720.2078905304165	7045.438658484514
3364OT	2013	3461.6190549508988	7590.511204191362	2872.896305837434	7442.956246250638
3364OT	2014	3734.5055603606847	8172.428769761479	3079.782037131616	7983.694465131362
3364OT	2015	3741.2478277130012	8565.992369601821	3292.7524571765457	8425.433972631792
3364OT	2016	3819.645074356605	8893.699141698386	3443.4901469178117	8770.305404384875
3364OT	2017	3879.0494133515595	9161.673938925225	3611.0746161247216	9161.673938925225
3364OT	2018	4206.0668752624315	9612.838355335512	3818.897859360418	9776.671490100622
3364OT	2019	4185.061907405891	9896.110493061919	4126.4729948965405	10465.974620535944
3364OT	2020	3838.719147431974	9796.339618234591	4029.22410086186	10022.025564857446
3364OT	2021	3419.3669140851	9380.365507227312	4002.7191342024926	9789.734017377881
3364OT	2022	3906.4357211986817	9508.940105817112	4018.5913938798735	10114.862255118396
3364OT	2023	4516.114677645802	10102.722301916243	4142.547343355052	10669.928066871606
337	1997	381.6625075909892	1144.9875227729676	0.0	984.3327895106622
337	1998	403.495114717969	1099.5709441136194	401.1118844517733	982.4893848579682
337	1999	426.26049032420576	1088.2643713459179	404.08755528873183	1004.9981509523119
337	2000	427.3486778979458	1081.633479145567	436.9558418549409	1089.0514209032685
337	2001	413.8686215130133	1065.9795040245558	456.60516052195806	1133.1924009645763
337	2002	382.4281773861735	1029.3431505048484	435.9709083966648	1070.8700815299328
337	2003	412.0563770372874	1029.6090812009718	433.9916928017324	1085.1193660385275
337	2004	427.45532069775504	1042.6188213821104	435.65712931583136	1095.98061614696
337	2005	405.9175098957106	1033.343805834499	434.63743308562044	1081.738884348349
337	2006	403.0079403946436	1024.7358208852024	431.0678233331299	1073.162170368818
337	2007	409.2260388369278	1024.1789129542415	427.13185620492544	1067.5393976896648
337	2008	380.83112053414516	1000.145209081282	428.4083845026502	1058.305309477161
337	2009	332.13070642376255	943.5390614073236	393.61758387099496	955.3855306595029
337	2010	323.2858202593785	898.4308911543646	367.8809572352088	897.1797172583908
337	2011	354.66553489695815	894.508539850375	353.8873379051857	882.7828771764771
337	2012	361.4061968719285	897.5108572935237	357.7283592722876	895.819227516138
337	2013	398.32734167880767	930.2800229280224	358.4519456679782	912.1959405831544
337	2014	404.8309632277923	957.5458179751753	368.84566734720414	935.4322273647923
337	2015	439.7891813357662	1004.8548630965888	386.03997418658383	988.3663136501035
337	2016	440.9353796007794	1037.3493917317087	402.77402524228125	1022.956908209804
337	2017	470.0974761399925	1083.3141579377998	424.13270993390165	1083.3141579377998
337	2018	500.74394890103247	1139.4960627093938	452.1387858362089	1158.9166755508197
337	2019	488.45326524977133	1166.7084295144055	487.8012973339837	1233.892934140536
337	2020	482.0019077343956	1179.4738761216	480.0466289088826	1206.6463393704191
337	2021	523.5302420228426	1222.5911191001023	501.3787016626683	1275.946215398185
337	2022	560.1769312197324	1281.874855416512	532.8107669827327	1363.5576043754722
337	2023	592.025640505189	1347.9379373653323	555.4921236031344	1423.6163679929502
339	1997	1047.6497816060803	3142.949344818241	0.0	2701.957911631391
339	1998	1105.659312236987	3016.68232340965	1100.751663376719	2695.468060615101
339	1999	1133.556958393259	2955.7523476008164	1103.093321639416	2729.599279573914
339	2000	1202.3925727612661	2972.4953757015996	1193.780838150293	2992.8810220384808
339	2001	1176.7009263650257	2962.2476891052547	1261.788940092309	3149.02543472508
339	2002	1026.3466674745487	2830.1206822989607	1205.2101356277142	2944.2966267435827
339	2003	1094.772092982379	2799.0571990179565	1186.5338108260944	2949.965407998457
339	2004	1174.8865867133702	2845.110288273113	1186.6078059396223	2990.72457047544
339	2005	1236.9391151442483	2927.522788135616	1208.5971055458913	3064.628845560998
339	2006	1276.6749497825883	3015.577650242568	1244.7911813330275	3158.086006259124
339	2007	1358.8727304018312	3142.779042163238	1283.8163939941883	3275.8343325630863
339	2008	1343.5595833213522	3214.8190142099525	1345.4605826211816	3401.7660644215744
339	2009	1389.5989312612382	3301.2117855243337	1319.568377829002	3342.65967624951
339	2010	1402.49321515718	3369.5522029805397	1332.294828245384	3364.859693184852
339	2011	1500.053722521041	3496.4129040878943	1355.192524562152	3450.580185387572
339	2012	1599.1592988427667	3663.5746850942355	1429.298486818997	3656.6695741659173
339	2013	1686.4069747312096	3847.722269005499	1473.0563746770956	3772.9248696870986
339	2014	1820.7988424192743	4082.4805480197283	1549.412497100327	3988.199625040332
339	2015	1907.5326661680765	4311.264253819883	1651.2025591334573	4240.521207797385
339	2016	1929.7030732952014	4482.2620636259235	1734.3044813357155	4420.073871869333
339	2017	1948.0242402101412	4611.528242592401	1818.7580612436645	4611.528242592401
339	2018	2069.8670921945745	4799.241405223746	1914.2317786846245	4881.035640687604
339	2019	2104.384758103209	4953.148235235172	2062.7955303890335	5238.3735769793575
339	2020	2082.5415024295403	5037.550075514732	2044.1723701522228	5153.604061162226
339	2021	2180.2114398265767	5175.209583531969	2131.690936103546	5401.060893408448
339	2022	2367.83335781067	5423.334187196871	2254.7793792535053	5768.91616273957
339	2023	2674.0289895083415	5843.913616054866	2379.9669035644015	6172.013448344499
42	1997	7271.0550539679	21813.1651619037	0.0	18752.530734896834
42	1998	7783.199896704434	21028.110021856166	7655.913122686855	18789.05130287286
42	1999	8069.46853030409	20743.29712315752	7715.07145667108	19156.168117169076
42	2000	8497.427046419536	20910.053954121297	8387.80271704002	21053.45702491437
42	2001	8486.285086700154	21011.940208330994	8913.057903799607	22336.799988843148
42	2002	8781.762202958233	21326.095308019194	8809.216930811559	22186.456877876764
42	2003	9040.080853241225	21750.797583047155	9079.867603797771	22923.468834033618
42	2004	9824.023267305754	22687.217778119568	9342.47540080236	23848.361845379583
42	2005	10463.58063824483	23844.462383950406	9742.184063264898	24961.181352677293
42	2006	11390.66329935434	25388.527672095555	10311.922621510785	26588.32345249609
42	2007	13402.587723217215	28094.508217411385	11149.467577966014	29283.940531728833
42	2008	13307.932491944042	29819.615888227625	12256.385268498723	31553.675940786372
42	2009	12700.405085155238	30463.41482978112	12207.981131461584	30845.893862031375
42	2010	12884.310003999964	31045.868223187386	12284.724784412378	31002.633089265415
42	2011	14512.368129537103	32790.88559007251	12599.98998115823	32361.046358719967
42	2012	15280.356269611528	34594.22061805795	13451.619732265477	34529.0173804064
42	2013	16070.580532540438	36454.96418915567	13933.606304667928	35746.30168106383
42	2014	16764.79797357283	38273.97443741447	14600.629274508856	37390.07417295403
42	2015	17447.468597397343	40055.5401227741	15408.842888470765	39398.27330925165
42	2016	17970.080669255483	41678.7606395623	16120.059117777788	41100.4975389141
42	2017	19147.334122530705	43741.952195150465	17084.14256694255	43741.952195150465
42	2018	19687.369361164056	45567.44259773703	18166.301805858024	46344.05577774258
42	2019	20526.015283507244	47483.30780141406	19681.809187197538	50217.61779005094
42	2020	21023.163514470427	49174.8414630014	19776.987747069365	50307.72079120973
42	2021	22933.885760103185	51894.79910875359	21096.084106043105	54159.53992075559
42	2022	25197.009426841716	55594.040594870494	22867.63394165331	59136.56585959264
42	2023	27356.452265020333	59859.737284097275	24387.159583382778	63220.493628930526
441	1997	1316.196020056674	3948.588060170022	0.0	3394.556379516396
441	1998	1378.682963361455	3781.2945095812274	1381.3619960831716	3378.6648661219906
441	1999	1446.352819799204	3726.1570228868222	1386.6069876317267	3441.058089155162
441	2000	1443.917249818317	3687.3690567731464	1492.8737445026072	3712.6573724823656
441	2001	1489.9483915243268	3699.86969745237	1570.6048359831395	3933.1565099356267
441	2002	1673.857405068806	3861.460969192252	1573.275692074733	4017.244415407496
441	2003	1790.3632470985067	4066.276685376924	1671.0306493823	4285.5056929244265
441	2004	1919.3646599342626	4310.321673529835	1761.0634380147335	4530.926266307551
441	2005	2102.117620305378	4625.312465941039	1870.8241826969168	4841.931909224522
441	2006	2076.8476079876177	4814.247983950375	1977.1299047558077	5041.756821467327
441	2007	2093.2474389714703	4953.871521776476	2036.3341368990293	5163.602719894626
441	2008	1938.755679584306	4918.210747504573	2089.2320407698694	5204.212848245237
441	2009	1764.6957486818737	4749.386955571277	1957.795567674634	4809.017201776408
441	2010	1893.6617869522183	4744.3094595077	1896.0950584576692	4737.702433626688
441	2011	2079.3178059270263	4895.637811277656	1902.7164098303397	4831.463356824461
441	2012	2141.6765183289144	5048.488972792533	1985.076815870754	5038.973573387859
441	2013	2212.914463359993	5209.75470132835	2011.7659213176291	5108.480213331874
441	2014	2228.523513955773	5330.272729182046	2059.3231468875692	5207.175257748176
441	2015	2332.691740400972	5497.424936455507	2130.0054406116446	5407.218314363084
441	2016	2390.5874117863186	5657.1061341256045	2199.9539802965423	5578.617818167613
441	2017	2571.2759101373026	5914.13401453149	2314.2480297314187	5914.13401453149
441	2018	2643.9452467611723	6146.04371532197	2453.1442518548297	6250.791717011369
441	2019	2592.163843495585	6257.499013127635	2623.559296184073	6617.8349469054165
441	2020	2520.4116926029974	6272.009085920921	2563.6320376239128	6416.502270410813
441	2021	3268.9887965108223	6905.4967210396335	2750.517061690231	7206.859488019619
441	2022	3697.3034375052	7684.750678614089	3103.991424350553	8174.433082353474
441	2023	3943.147177199203	8409.123100075396	3399.4891753751695	8881.243678870022
445	1997	686.1202892992989	2058.3608678978967	0.0	1769.5494969330502
445	1998	718.7554955014756	1971.2034915164943	720.0998225572521	1761.3110970034877
445	1999	726.9029901133403	1919.8881527721132	718.6746181646388	1772.992017725364
445	2000	654.0666017011679	1824.980936599049	754.1103491171663	1837.4968235030874
445	2001	669.6783341771408	1774.71923621365	765.3342050539568	1886.6200942233481
445	2002	557.0615598739294	1647.3641240373745	712.0281871399075	1713.8239594368197
445	2003	565.513235220511	1569.5037787086756	678.0603867995849	1654.1219152427032
445	2004	638.807274008234	1578.675247479312	661.8609060382437	1659.4726998451424
445	2005	709.4101753849907	1643.625311140367	674.6424165191315	1720.6019916322505
445	2006	686.6298452647823	1667.9417451475633	693.6126203489002	1746.7643335870437
445	2007	705.7713406147108	1700.1039472773014	702.1276115734969	1772.0809527810693
445	2008	713.2205412232228	1727.7530825375534	725.4385186955079	1828.2247858734906
445	2009	713.9481013565475	1746.7921394888251	703.6338751667384	1768.723737465848
445	2010	711.4667625276525	1757.417061765594	699.8658330539346	1754.9696455272733
445	2011	702.4803807710742	1757.0116918196247	693.6719748345058	1733.9799090086772
445	2012	707.6404918290473	1761.0415377372894	702.2844795361943	1757.7223240695764
445	2013	748.8052732634679	1798.0320862110832	697.9774760257268	1763.0794273294985
445	2014	789.5133636219709	1856.6158604923648	714.0494804202887	1813.7391205087995
445	2015	882.1747094043765	1972.8894981652238	753.3334879379294	1940.516578216662
445	2016	855.569349749313	2028.2341235679103	789.1221765929204	2000.0938205661557
445	2017	799.3704202227077	2018.2980992308635	809.3064445597547	2018.2980992308635
445	2018	724.3545191470115	1949.160832109752	807.0153931310759	1982.380690540916
445	2019	646.9266731497329	1838.5461156979454	801.1641505736164	1944.418162981322
445	2020	634.4413702585232	1754.3985523473998	735.1436295500307	1794.8160055462754
445	2021	553.1912079637257	1630.5917082013716	706.542922589852	1701.752357297184
445	2022	760.4658950530537	1720.7827180117927	712.9856810378902	1830.4332522853615
445	2023	750.3610330402245	1772.4893395413824	737.8795627201425	1872.0037220676745
452	1997	309.23186323035543	927.6955896910663	0.0	797.5293786659115
452	1998	323.9299323599003	888.4053367606278	324.54474931726423	793.8085464072551
452	1999	331.78025050758947	868.7537665967432	324.5427666843748	802.282930555538
452	2000	339.97376380411225	862.4806475679225	348.62147576127825	868.3956190755143
452	2001	348.1705447878858	865.1292190351866	367.3080702348984	919.6779611257034
452	2002	324.7388875234088	847.3685522929651	356.3170604676536	881.5540572984019
452	2003	304.740598987517	818.8628673515742	351.212904930709	863.0109929261494
452	2004	344.29255294729944	832.819039023799	347.2431758000349	875.4431675406198
452	2005	417.57988896140165	903.1959334837007	363.4637163292892	945.4957352220335
452	2006	418.96125657236496	951.265002799438	388.4195873091766	996.2193125231913
452	2007	396.9064662591984	964.9320570822908	399.46455239158826	1005.7842179719836
452	2008	466.2720270344484	1031.8480605835675	422.57923773396146	1091.8517343020667
452	2009	528.9802569673592	1128.7155878618446	437.538059042275	1142.8870144121317
452	2010	515.7532979577188	1182.2714735393288	461.5537463703408	1180.625017233996
452	2011	516.4998547847898	1218.5975280135442	473.8794434023362	1202.6235457515943
452	2012	455.9097703923067	1192.3231606692852	481.2753163680557	1190.075868231022
452	2013	468.11833712363466	1184.9807213825525	466.21810579459185	1161.9454111378852
452	2014	456.9903519479173	1170.8124408782994	460.2776814678851	1143.7736647559466
452	2015	480.3504405861639	1180.833661074003	462.61164157252375	1161.4574954965256
452	2016	526.6019864165902	1226.057429396494	474.6994383821284	1209.0467563386535
452	2017	527.0924980656301	1256.6153679856877	496.5345594764363	1256.6153679856877
452	2018	481.5372684164566	1239.0246356708392	507.6347187251083	1260.1415298294185
452	2019	365.3085522669003	1130.4402173363098	501.18193472498024	1195.5362294074712
452	2020	282.44925139668413	989.0011877214434	433.65372725887727	1011.7855825015689
452	2021	184.8531972509567	813.378456190093	376.2074579852001	848.8751035800655
452	2022	443.93711297635383	912.1998982736902	367.10689459780116	970.3264735600651
452	2023	673.2414393113547	1169.1677982752558	439.6447400850594	1234.8093843313338
481	1997	231.3321864027045	693.9965592081136	0.0	596.6209722370714
481	1998	255.4706664285676	675.5565948292153	244.7448148832471	603.6237923925316
481	1999	282.03899085715716	685.4035556004412	251.36583916828886	632.96136873678
481	2000	362.166196451819	758.7408674434766	290.80969963095015	763.9443820095473
481	2001	473.7794408454605	900.6434456668683	352.8025983233444	957.4314560036203
481	2002	595.6141169886087	1096.7740612684195	415.5999187349781	1141.0213667175858
481	2003	606.7332284581136	1236.7937312273743	491.8759264724658	1303.4741573806223
481	2004	503.5746794715277	1244.1747203778561	521.5891515610664	1307.852254984807
481	2005	537.7790422393484	1277.5990154513613	527.9754312499877	1337.4334135605698
481	2006	513.8270160289007	1279.9218569916584	535.676531315865	1340.4076347844693
481	2007	680.3046972185105	1420.2018190098643	562.887668610895	1480.328656728841
481	2008	734.521569965527	1558.9025209778488	630.4688382983038	1649.5552845008026
481	2009	714.7657567053101	1634.9064779063244	646.781681867605	1655.4333115191462
481	2010	732.1946965054564	1700.09989902543	666.0723952770834	1697.7323038824409
481	2011	841.7948475433257	1834.8956389697246	697.7314117893968	1810.8429146570375
481	2012	1036.361215068366	2086.8981052034546	782.880388316878	2082.9647166004715
481	2013	1165.2426342767687	2362.300932032944	872.5418584910402	2316.3792272501382
481	2014	1113.477569891826	2502.7652629318177	950.5424433175324	2444.9663300980924
481	2015	856.7360900946662	2382.456917033434	961.0122246897785	2343.36345177461
481	2016	851.9147140405247	2298.2335397227266	923.1498424917924	2266.3471872424593
481	2017	928.8502977271559	2306.1976079211145	920.8862295287681	2306.1976079211145
481	2018	1213.099158322008	2548.3810372157495	987.4632003984082	2591.8135010177944
481	2019	1352.3166389647558	2825.8512239477964	1136.741116414114	2988.576897153994
