occ_code	naics	year	tot_emp	h_mean
53-1031	2371	1999	480.98	21.748695995675497
53-3032	2371	1999	12701.8	14.059912532082066
53-3033	2130	1999	395.56	10.24
53-3033	2389	1999	5216.92	11.328201697553343
53-3033	2371	1999	1922.38	12.582469751037776
53-7021	2130	1999	764.15	17.76
53-7021	2389	1999	1987.34	18.317116145199112
53-7021	5413	1999	24.18	18.44674937965261
53-7021	2371	1999	1740.6000000000001	18.137402045271745
53-7032	2371	1999	7639.259999999999	15.401492893290714
53-7041	2130	1999	197.78	13.370000000000001
53-7041	2389	1999	90.36	16.768010181496237
53-7041	5413	1999	3.96	13.37
53-7041	2371	1999	538.12	13.936428305954061
53-7051	2130	1999	185.39000000000001	12.599213549813905
53-7051	2389	1999	2232.7000000000003	13.201456039772472
53-7051	2371	1999	1256.7	12.550105832736532
53-7062	2130	1999	3042.59	10.154472505332627
53-7062	2389	1999	5147.29	9.972660467935555
53-7062	2371	1999	4233.379999999999	10.450036849987482
00-0000	2123	1999	107486.94	15.357120597162778
11-0000	2123	1999	6055.55	32.326526013326614
11-1011	2123	1999	418.93	44.14993722101545
11-1021	2123	1999	3185.8599999999997	31.067071465789464
11-2021	2123	1999	41.85	41.01007168458782
11-2022	2123	1999	191.25	35.41353516339869
11-3011	2123	1999	110.67999999999999	24.99413805565594
11-3021	2123	1999	53.730000000000004	41.767353433835844
11-3031	2123	1999	408.04	33.29803205568082
11-3040	2123	1999	105.97	33.12916674530528
11-3061	2123	1999	89.35	29.523704532736428
11-3071	2123	1999	131.58	22.1191624867001
11-9041	2123	1999	129.16	34.46899272220502
13-0000	2123	1999	1290.95	20.733316472365313
13-1023	2123	1999	140.77	20.390161255949423
13-1072	2123	1999	57.0	21.730000000000004
13-2011	2123	1999	614.8299999999999	20.27033667843144
15-0000	2123	1999	370.43	22.40809383689226
15-1021	2123	1999	84.01	22.47713962623497
15-1041	2123	1999	121.19000000000001	18.183944219820116
15-1051	2123	1999	55.51	25.278263375968297
17-0000	2123	1999	1121.0	24.41583496877788
17-2112	2123	1999	50.75	24.721674876847292
17-2151	2123	1999	373.09999999999997	23.06045296167248
19-0000	2123	1999	552.8000000000001	18.711754884225755
19-2031	2123	1999	41.85	21.136093189964157
19-2042	2123	1999	38.0	26.87
19-4031	2123	1999	216.32	15.084173446745563
23-0000	2123	1999	66.5	45.97
23-1011	2123	1999	57.0	50.19
33-0000	2123	1999	132.06	9.62960321066182
33-9032	2123	1999	132.06	9.401665909435106
37-0000	2123	1999	354.11	11.119141509700375
37-2011	2123	1999	288.21	10.868126713160542
41-0000	2123	1999	1139.95	24.406796964779158
41-1012	2123	1999	28.5	38.32000000000001
41-4011	2123	1999	118.5	24.0941417721519
41-4012	2123	1999	657.85	23.54421859086418
41-4012	5510	1999	21002.209999999992	21.128977264773567
43-0000	2123	1999	11152.32	12.489030981894352
43-1011	2123	1999	1053.73	18.68117857515682
43-2011	2123	1999	42.45	10.77758539458186
43-3021	2123	1999	390.6	12.007592933947771
43-3031	2123	1999	1913.3	12.315078973501281
43-3051	2123	1999	283.26	13.69864612017228
43-4071	2123	1999	40.67	8.828382099827884
43-4151	2123	1999	104.17	11.199586253239897
43-4171	2123	1999	403.56	10.636093517692537
43-5032	2123	1999	543.31	14.008860503211796
43-5061	2123	1999	216.78	15.556351139404004
43-5081	2123	1999	128.39	13.547899369109745
43-5111	2123	1999	2033.87	11.035431369753232
43-6011	2123	1999	608.19	14.339533698350843
43-6014	2123	1999	659.72	11.105582823015824
43-9011	2123	1999	28.5	13.7
43-9061	2123	1999	1895.51	10.483394600925346
47-0000	2123	1999	24203.93	14.98006355579445
47-1011	2123	1999	3112.8399999999997	20.272156166073426
47-2031	2123	1999	38.0	20.08
47-2031	5510	1999	1175.4600000000003	15.05057807156347
47-2061	2123	1999	603.78	13.569266620292161
47-2061	5510	1999	1282.41	14.027600845283489
47-2073	2123	1999	8815.0	14.432749359047078
47-2111	2123	1999	581.8100000000001	18.683532768429554
47-5021	2123	1999	839.15	13.524744682118811
47-5031	2123	1999	497.08	14.26791582843808
47-5041	2123	1999	2664.0299999999997	13.796766590466325
47-5042	2123	1999	1123.29	15.282026725066546
47-5051	2123	1999	734.37	11.557080082247367
47-5051	5510	1999	29.459999999999997	11.482718940936863
47-5081	2123	1999	1303.6699999999998	10.607278298956027
49-0000	2123	1999	11659.86	15.99091284972547
49-1011	2123	1999	580.13	24.262042645613917
49-3031	2123	1999	983.89	14.592856416875872
49-3042	2123	1999	2726.6299999999997	14.98065348067028
49-9041	2123	1999	568.0799999999999	14.720600091536408
49-9042	2123	1999	3389.5199999999995	14.090607962189338
49-9043	2123	1999	1012.8000000000001	13.265091232227489
49-9098	2123	1999	284.01	12.213960776029012
51-0000	2123	1999	17488.499999999996	13.99838925579667
51-1011	2123	1999	1069.45	20.47475964280705
51-4121	2123	1999	1147.69	13.867167876342915
51-9012	2123	1999	939.8499999999999	14.377625791349686
51-9012	5510	1999	971.2199999999999	13.178708840427507
51-9021	2123	1999	5562.33	12.718538687923946
51-9022	2123	1999	152.56	11.595511274252752
51-9022	5510	1999	613.6599999999999	11.394490434442531
51-9032	2123	1999	255.34	11.339579384350277
51-9032	5510	1999	1382.7400000000002	11.710450193094868
51-9061	2123	1999	796.26	13.041221209152791
51-9198	2123	1999	570.23	11.752835873244129
53-0000	2123	1999	31531.109999999997	12.867377133250308
53-1011	2123	1999	85.5	15.45
53-1011	5510	1999	52.839999999999996	20.28446252838759
53-1021	2123	1999	256.26	13.9740708655272
53-1031	2123	1999	610.81	22.333077552757814
53-3032	2123	1999	10823.84	12.679716145101922
53-3033	2123	1999	435.19000000000005	11.399100852501205
53-7011	2123	1999	1881.7600000000002	12.903300420882577
53-7021	2123	1999	205.46	15.022639929913364
53-7021	5510	1999	594.6700000000001	16.568985151428517
53-7031	2123	1999	981.1	12.251899908266232
53-7031	5510	1999	22.13	12.509231812019882
53-7032	2123	1999	6555.25	13.113386934136761
53-7033	2123	1999	775.98	12.446610995128738
53-7051	2123	1999	2431.87	11.188636111305293
53-7062	2123	1999	2571.96	11.899127124838644
53-7111	2123	1999	38.0	13.77
53-7121	2123	1999	233.04	13.511156024716785
53-7121	5510	1999	303.07	15.314537565578908
11-3051	2123	1999	101.31	27.081895173230677
11-9021	2123	1999	48.7	29.52
17-1022	2123	1999	29.22	12.61
43-4051	2123	1999	87.96000000000001	14.635859481582534
43-4051	5510	1999	36516.05999999999	12.481578877896473
47-5061	2123	1999	107.14	15.16
51-9023	2123	1999	701.01	12.321820373461147
51-9023	5510	1999	4794.289999999998	12.852092864636894
51-9051	2123	1999	379.75	13.262629888084266
51-9051	5510	1999	589.6399999999999	12.914175598670381
00-0000	5614	1999	750671.68	12.335808191138899
11-0000	5614	1999	39438.18	31.824366504742358
11-1011	5614	1999	3523.55	49.364462544876616
11-1021	5614	1999	15170.080000000002	32.36180807879721
17-0000	5614	1999	4314.1900000000005	19.668420908675785
43-0000	5614	1999	251707.15000000002	10.96559776510123
43-3031	5614	1999	10865.630000000001	12.323812765573647
43-3051	5614	1999	1391.58	11.947618821770938
43-5111	5614	1999	255.17	8.367036485480266
43-6011	5614	1999	6726.13	14.430540920261725
43-6014	5614	1999	4943.400000000001	10.489337136383867
47-0000	5614	1999	4391.57	15.649594905694322
47-1011	5614	1999	701.1800000000001	22.757481103283038
47-2073	5614	1999	26.98	11.87
47-2111	5614	1999	94.64	17.342506339814033
47-5041	5614	1999	3.61	14.11
49-0000	5614	1999	13307.939999999999	15.336551126620652
49-1011	5614	1999	976.8499999999999	20.301504939345858
49-3031	5614	1999	101.82	15.356676487919858
49-3042	5614	1999	5.13	14.64
49-9042	5614	1999	2833.62	12.6982300026115
49-9098	5614	1999	324.84000000000003	9.86037495382342
51-0000	5614	1999	47074.43	10.674903976532484
51-1011	5614	1999	3908.34	17.643413930210784
51-4121	5614	1999	124.8	10.963128205128205
51-9021	5614	1999	2.66	13.12
51-9051	5614	1999	1.9	13.34
53-0000	5614	1999	25000.030000000002	9.940278571665713
53-1031	5614	1999	342.02	16.630388281387052
53-3032	5614	1999	2843.89	14.673428261993259
53-7011	5614	1999	0.57	12.4
53-7032	5614	1999	2.82	15.18531914893617
53-7062	5614	1999	5928.460000000001	9.044851108044922
53-7064	2123	1999	239.15	9.927808488396403
53-7064	5510	1999	18715.219999999994	7.848385618763767
53-7064	5614	1999	6497.85	7.558614649460975
43-5071	2123	1999	124.96000000000001	13.922362355953904
51-4041	2123	1999	230.53	18.040389970936538
51-8021	2123	1999	218.02	23.75
53-7041	2123	1999	128.83	17.27
53-7072	2123	1999	247.75	19.02
19-4031	2130	1999	3.24	15.53
43-5111	2130	1999	2.43	11.07
47-5041	2130	1999	4.86	13.16
47-5051	2130	1999	8.91	11.51
51-9021	2130	1999	42.12	13.55
51-9023	2130	1999	9.72	13.269999999999998
53-7011	2130	1999	5.67	10.1
00-0000	2361	1999	815913.0199999999	16.641317856160697
00-0000	2362	1999	799632.57	18.825037652605875
11-0000	2361	1999	96818.24	28.693008798755272
11-0000	2362	1999	87521.93	33.36084673064226
11-1011	2361	1999	7235.95	39.64960938093824
11-1011	2362	1999	7316.070000000001	51.643579189373526
11-1021	2361	1999	28076.09	32.05585215391459
11-1021	2362	1999	19109.589999999997	37.92297126207313
11-2021	2361	1999	1058.98	26.912146216170278
11-2021	2362	1999	1532.8	32.524830767223385
11-2022	2361	1999	1171.79	27.726198294916326
11-2022	2362	1999	631.47	35.5796672842732
11-2031	2361	1999	156.64	31.05
11-2031	2362	1999	321.58000000000004	33.06753467255426
11-3011	2361	1999	1757.9099999999999	19.085541580626995
11-3011	2362	1999	1806.34	21.636631918686398
11-3031	2361	1999	6980.58	29.064280990977828
11-3031	2362	1999	5954.07	30.14779636450361
11-3040	2361	1999	344.76	25.220981552384266
11-3040	2362	1999	1014.37	26.428939341660342
11-3061	2361	1999	870.86	26.54162735686563
11-3061	2362	1999	415.14000000000004	25.53023606494195
11-9021	2361	1999	45448.01	25.50471471908231
11-9021	2362	1999	43621.509999999995	29.66807792531712
11-9041	2361	1999	329.02	32.47127074341986
11-9041	2362	1999	2305.67	34.027861619399125
11-9141	2361	1999	1272.63	21.45574055302798
11-9141	2362	1999	441.90999999999997	32.02684324862528
13-0000	2361	1999	18601.03	21.6945772787851
13-0000	2362	1999	26748.420000000002	24.783021445752684
13-1023	2361	1999	1169.23	18.11485524661529
13-1023	2362	1999	1352.9699999999998	22.251799005151632
13-1051	2361	1999	12446.72	21.199927531108596
13-1051	2362	1999	15752.76	24.29231965699979
13-1071	2361	1999	58.74	21.04
13-1071	2362	1999	274.15999999999997	19.766072001750803
13-2011	2361	1999	4010.8199999999997	18.931310679611652
13-2011	2362	1999	4247.639999999999	20.68939032027197
15-0000	2361	1999	803.99	21.341098645505543
15-0000	2362	1999	3357.8199999999997	26.862990094763866
15-1021	2361	1999	107.69	23.79
15-1021	2362	1999	700.6700000000001	29.58898468608617
15-1041	2361	1999	305.6	19.377956151832464
15-1041	2362	1999	651.18	21.220441506188767
15-1051	2361	1999	29.37	19.64
15-1051	2362	1999	303.60999999999996	30.4309159777346
15-1061	2361	1999	39.16	23.43
15-1061	2362	1999	156.03	27.469415497019803
15-1071	2361	1999	143.01	22.290299979022446
15-1071	2362	1999	521.4	23.815359608745684
17-0000	2361	1999	7330.32	20.316844912636828
17-0000	2362	1999	22253.88	25.722240593550428
17-1011	2361	1999	1212.23	23.495075356986714
17-1011	2362	1999	1303.6599999999999	29.344671846953958
17-1012	2361	1999	68.53	19.24
17-1012	2362	1999	78.89	27.908939029027763
17-1022	2361	1999	107.69	23.63
17-1022	2362	1999	595.8900000000001	18.765709610834215
17-2051	2361	1999	939.84	26.17
17-2051	2362	1999	9041.08	26.742321890747565
17-2111	2361	1999	78.32	27.780000000000005
17-2111	2362	1999	924.5	25.257149918875065
17-3011	2361	1999	3256.6099999999997	17.943659480257075
17-3011	2362	1999	1988.9599999999998	17.811829750221225
17-3031	2361	1999	58.74	16.69
17-3031	2362	1999	250.25	14.393456143856142
19-3021	2361	1999	48.95	18.11
19-3021	2362	1999	130.85	22.81739778372182
27-0000	2361	1999	1115.16	18.271160371605866
27-0000	2362	1999	1952.3799999999999	21.161057785881848
27-1025	2361	1999	931.71	14.676623412864517
27-1025	2362	1999	189.46	20.554392483901616
33-9032	2361	1999	58.74	8.26
33-9032	2362	1999	275.86	10.330396940477051
37-0000	2361	1999	18964.54	9.08830601744097
37-0000	2362	1999	4722.5	10.100169740603492
37-1012	2361	1999	259.21	16.6980479148181
37-1012	2362	1999	175.85	18.84513619562127
37-2011	2361	1999	10510.93	8.143153460255181
37-2011	2362	1999	501.39	8.519615867887273
37-2012	2361	1999	466.4599999999999	8.768981691892124
37-2012	2362	1999	460.19000000000005	8.321429626893238
37-3011	2361	1999	3730.3	10.502040211243063
37-3011	2362	1999	1683.6	10.551350498930864
41-0000	2361	1999	40121.450000000004	19.669263159731265
41-0000	2362	1999	7902.93	20.15827594322612
41-1011	2361	1999	742.3100000000001	15.494948741091994
41-1011	2362	1999	84.13	16.2665410673957
41-1012	2361	1999	822.36	26.71
41-1012	2362	1999	200.20999999999998	35.73544328455122
41-2031	2361	1999	2241.91	15.040000000000001
41-2031	2362	1999	1380.42	14.865238695469493
41-4012	2361	1999	16123.85	20.30158689146823
41-4012	2362	1999	3309.3	21.567911612727766
41-9021	2361	1999	327.74	30.27184841642766
41-9021	2362	1999	9.96	36.855662650602405
41-9022	2361	1999	12000.22	22.5379176965089
41-9022	2362	1999	291.34000000000003	23.265570124253447
41-9041	2361	1999	1321.65	8.29
41-9041	2362	1999	278.9	9.464362136966656
43-0000	2361	1999	101767.81999999999	12.557926309122081
43-0000	2362	1999	73506.62	13.34999654861018
43-1011	2361	1999	10866.310000000001	15.700377800743766
43-1011	2362	1999	6433.359999999999	17.403501109839958
43-2011	2361	1999	244.75	15.26
43-2011	2362	1999	743.29	10.829646974935757
43-3011	2361	1999	313.28	13.92
43-3011	2362	1999	432.63999999999993	13.205828171227813
43-3021	2361	1999	460.13	11.78
43-3021	2362	1999	1307.92	13.812461694904886
43-3031	2361	1999	26558.95	12.431318354076499
43-3031	2362	1999	15368.800000000001	13.356086935870074
43-3051	2361	1999	2695.1900000000005	13.167650295526474
43-3051	2362	1999	3463.4500000000003	13.119418383403833
43-3061	2361	1999	362.23	14.19
43-3061	2362	1999	406.66	15.125900014754341
43-4041	2361	1999	29.37	17.25
43-4041	2362	1999	4.61	11.572668112798263
43-4051	2361	1999	2759.8799999999997	13.068008464136122
43-4051	2362	1999	826.22	12.540937280627434
43-4071	2361	1999	195.8	7.8
43-4071	2362	1999	722.3100000000001	9.197021223574362
43-4151	2361	1999	401.39	12.309999999999999
43-4151	2362	1999	481.42999999999995	11.247079118459592
43-4161	2361	1999	342.65	13.5
43-4161	2362	1999	482.81	13.578715643835048
43-4171	2361	1999	2990.1	9.741720678238185
43-4171	2362	1999	3099.2	10.393190113577697
43-5021	2361	1999	186.01	9.08
43-5021	2362	1999	403.80999999999995	9.984277754389442
43-5032	2361	1999	127.27	13.64
43-5032	2362	1999	271.77000000000004	15.874527357692168
43-5061	2361	1999	685.3	18.22
43-5061	2362	1999	968.8100000000001	15.057549880781576
43-5071	2361	1999	665.72	15.86
43-5071	2362	1999	472.27	11.850284371228323
43-6011	2361	1999	12622.94	13.900513446154381
43-6011	2362	1999	11973.84	15.411364558069927
43-6014	2361	1999	23283.14	10.584796406326639
43-6014	2362	1999	14013.15	11.758195737575063
43-9061	2361	1999	11987.28	10.484224019126941
43-9061	2362	1999	8428.41	10.706341362131173
47-0000	2361	1999	499399.58999999997	15.151610739608335
47-0000	2362	1999	509237.41	16.98410662111411
47-1011	2361	1999	58191.229999999996	20.04561279251186
47-1011	2362	1999	75665.95999999999	23.302456782415767
47-2021	2361	1999	6118.75	20.28
47-2021	2362	1999	8951.91	19.52726059578347
47-2031	2361	1999	210179.59999999998	15.978568302537452
47-2031	2362	1999	144078.97	18.167381395772058
47-2041	2361	1999	881.1	19.77
47-2041	2362	1999	1106.3	13.37503570460092
47-2044	2361	1999	812.57	17.06
47-2044	2362	1999	146.24	17.008067560175057
47-2051	2361	1999	11840.78	15.002295507559468
47-2051	2362	1999	18764.190000000002	16.018928347026968
47-2061	2361	1999	91401.54	12.452698352784864
47-2061	2362	1999	128935.09	13.364330641100109
47-2071	2361	1999	146.85	17.22
47-2071	2362	1999	654.33	14.362156862745099
47-2073	2361	1999	6559.3	16.87
47-2073	2362	1999	24631.510000000002	18.289839806816552
47-2081	2361	1999	8989.33	17.796708642357103
47-2081	2362	1999	6715.78	15.745920622772037
47-2082	2361	1999	3788.73	18.66
47-2082	2362	1999	853.1999999999999	18.043034106891703
47-2111	2361	1999	2727.57	17.78054642044017
47-2111	2362	1999	8616.6	17.973022224543325
47-2141	2361	1999	14295.89	14.005874100877946
47-2141	2362	1999	4385.8	13.952392220347486
47-2151	2361	1999	509.08	13.34
47-2151	2362	1999	4164.95	14.599596825892268
47-2152	2361	1999	4924.37	17.18
47-2152	2362	1999	9855.16	17.791549604471165
47-2161	2361	1999	3827.89	14.94
47-2161	2362	1999	648.51	14.794093074894759
47-2171	2361	1999	362.23	18.26
47-2171	2362	1999	5460.69	16.868481675392673
47-2181	2361	1999	3485.24	13.93
47-2181	2362	1999	1608.7099999999998	15.960273573235702
47-3011	2361	1999	1478.29	13.110000000000001
47-3011	2362	1999	3259.0699999999997	13.578918311051924
47-3012	2361	1999	46342.33	9.603463326077907
47-3012	2362	1999	18997.19	10.78581269124539
47-3013	2361	1999	323.07000000000005	9.56
47-3013	2362	1999	2236.9	12.868797264070812
47-3014	2361	1999	2770.57	8.98
47-3014	2362	1999	784.2800000000001	8.93537282603152
47-3015	2361	1999	469.92	9.66
47-3015	2362	1999	1917.5900000000001	10.306901736033248
47-3016	2361	1999	1047.53	8.47
47-3016	2362	1999	187.73	8.828962339530175
47-4011	2361	1999	779.36	22.04793317593923
47-4011	2362	1999	1622.43	21.713468809131975
49-0000	2361	1999	12555.169999999998	13.98037551861106
49-0000	2362	1999	24509.93	15.9290672433581
49-1011	2361	1999	547.79	19.572932693185344
49-1011	2362	1999	1811.6000000000001	22.082056911017887
49-3031	2361	1999	313.28	13.790000000000001
49-3031	2362	1999	1529.7799999999997	15.87112650184994
49-3042	2361	1999	332.86	14.55
49-3042	2362	1999	2003.14	16.084479567079683
49-9042	2361	1999	6196.41	12.551170048463547
49-9042	2362	1999	4025.71	13.15400883322445
49-9043	2361	1999	58.74	14.42
49-9043	2362	1999	230.79000000000002	13.826631569825382
49-9044	2361	1999	489.5	16.37
49-9044	2362	1999	5826.829999999999	18.435335920217337
49-9098	2361	1999	606.98	10.03
49-9098	2362	1999	1516.6399999999999	11.160231960122378
51-0000	2361	1999	3181.75	12.900000000000002
51-0000	2362	1999	11305.29	13.97361150399503
51-1011	2361	1999	323.07000000000005	21.06
51-1011	2362	1999	742.3100000000001	19.091701176058525
51-2092	2361	1999	303.49	9.53
51-2092	2362	1999	633.4	10.336333438585411
51-7011	2361	1999	313.28	12.0
51-7011	2362	1999	1468.51	15.130095130438335
51-9198	2361	1999	714.67	9.11
51-9198	2362	1999	211.10999999999996	11.469026573824076
53-0000	2361	1999	12478.79	12.3947787165262
53-0000	2362	1999	22463.33	13.964834541450443
53-3032	2361	1999	1879.68	13.78
53-3032	2362	1999	7912.670000000001	14.040985381672682
53-3033	2361	1999	1703.46	11.95
53-3033	2362	1999	2542.36	12.28726325146714
53-7021	2361	1999	137.06	21.1
53-7021	2362	1999	1620.28	18.707651887328115
53-7032	2361	1999	1131.8	14.286091977381163
53-7032	2362	1999	3181.35	15.054881198233454
53-7051	2361	1999	655.93	13.589999999999998
53-7051	2362	1999	872.4300000000002	13.768216475820408
53-7062	2361	1999	3211.12	9.67
53-7062	2362	1999	4230.28	11.234574141664382
11-2021	5614	1999	2378.84	32.88641791797682
11-2022	5614	1999	2632.68	31.32977042405458
11-3011	5614	1999	2762.4400000000005	21.069522161567306
11-3031	5614	1999	3164.6800000000003	30.984653108687134
11-3040	5614	1999	1570.92	21.917226847961707
11-3061	5614	1999	249.93	25.335309086544232
11-9021	5614	1999	35.220000000000006	32.57008517887564
11-9041	5614	1999	146.0	41.40509178082191
11-9141	5614	1999	17.54	26.265553021664765
13-0000	5614	1999	15445.130000000001	19.058989539097436
13-1023	5614	1999	518.36	18.733830542480128
13-1051	5614	1999	256.2	18.559639344262298
13-1051	5510	1999	1287.29	23.24505666943735
13-2011	5614	1999	2926.1000000000004	18.012573391203308
13-2072	2361	1999	59.57	14.2
13-2072	2362	1999	11.200000000000001	22.281625
13-2072	5614	1999	1.26	14.2
13-2072	5510	1999	8015.350000000001	21.089684293262298
15-0000	5614	1999	14203.59	22.637252025720258
15-1041	5614	1999	3688.98	15.988923171174688
15-1071	5614	1999	1256.9299999999998	22.452917505350342
15-1071	5510	1999	4107.41	24.289864537506606
17-1011	5614	1999	1.62	20.160000000000004
17-1011	5510	1999	27.93	29.79846401718583
17-3011	5614	1999	126.52	15.188387606702499
17-3011	5510	1999	97.88	18.611633633020023
27-0000	5614	1999	19581.12	18.21966924261738
27-1025	5614	1999	297.32	19.777367146508816
27-1025	5510	1999	304.96000000000004	17.110283971668412
37-0000	5614	1999	6403.87	8.260268759359574
37-1011	2361	1999	68.08	12.07
37-1011	2362	1999	27.75	12.13042162162162
37-1011	5614	1999	242.64	10.62860534124629
37-1011	5510	1999	698.3099999999998	13.483071415274022
37-1012	5614	1999	0.72	13.51
37-1012	5510	1999	284.47	16.36628080289661
37-2011	5614	1999	3942.9000000000005	8.084316416850541
37-2012	5614	1999	3.24	9.36
37-2012	5510	1999	2312.79	8.353781623061327
37-3011	5614	1999	132.79999999999998	8.720689759036144
39-0000	2361	1999	102.12	9.75
39-0000	2362	1999	110.93	10.290612097719281
39-0000	5614	1999	3015.1800000000003	8.181763145152196
39-0000	5510	1999	15970.810000000003	10.069132235622362
41-0000	5614	1999	96542.08	12.248263731214408
41-1011	5614	1999	786.02	18.685694511590032
41-1011	5510	1999	22409.27999999999	14.29807465478589
41-4012	5614	1999	7552.799999999999	19.081122974261202
41-9011	2361	1999	42.55	11.45
41-9011	2362	1999	80.67999999999999	12.267828458106097
41-9011	5614	1999	4976.5	8.387180588767206
41-9011	5510	1999	963.9500000000002	10.540796099382746
41-9021	5614	1999	0.72	46.94
41-9021	5510	1999	410.90000000000003	30.401773910927233
41-9022	5614	1999	11.34	26.77
41-9022	5510	1999	1301.3899999999999	16.45186831003773
43-1011	5614	1999	15726.579999999998	15.95631949222272
43-4051	5614	1999	44844.78	10.361771341056864
43-4171	5614	1999	4382.950000000001	9.578156971902485
43-9061	5614	1999	14980.11	9.565000610809934
47-2031	5614	1999	921.3599999999999	16.394013197881392
47-2051	5614	1999	0.72	12.33
47-2051	5510	1999	298.0	13.509446308724835
47-2061	5614	1999	290.54	10.741053899635162
47-2081	5614	1999	1.08	15.470000000000002
47-2081	5510	1999	3.3	13.462727272727273
47-2141	5614	1999	159.1	13.442213702074167
47-2141	5510	1999	535.26	13.679540223442814
47-3012	5614	1999	7.38	10.06
47-3012	5510	1999	63.35999999999999	10.188693181818184
47-4011	5614	1999	0.54	19.92
47-4011	5510	1999	64.99	22.750535466994922
11-3021	2362	1999	267.15	34.10353958450309
11-3051	2362	1999	141.42999999999998	31.25915081665842
11-3071	2362	1999	113.91999999999999	23.446550210674154
13-1041	2362	1999	139.47	25.75156019215602
13-1073	2362	1999	229.54000000000002	21.722091574453255
13-2031	2362	1999	558.48	27.98412924366137
17-2071	2362	1999	346.18	34.2321540816916
17-2081	2362	1999	443.89	29.80865394579739
17-2112	2362	1999	354.84000000000003	26.239389020403557
17-2141	2362	1999	941.29	32.94384674223672
17-3022	2362	1999	1703.07	19.66426987733916
17-3023	2362	1999	123.75999999999999	19.970201195862966
17-3025	2362	1999	131.18	18.04174416831834
17-3026	2362	1999	86.34	20.484247162381283
23-1011	2362	1999	82.19	41.672439469521834
27-3031	2362	1999	763.67	22.308395642096716
29-0000	2362	1999	721.4199999999998	21.246572870172717
29-9010	2362	1999	80.06	22.704801398950785
33-0000	2362	1999	633.8299999999999	10.90709164918038
33-9091	2362	1999	113.53	9.165275257641152
41-9031	2362	1999	296.57	29.247329129716427
43-5081	2362	1999	605.4499999999999	12.155538525064003
43-9011	2362	1999	324.66999999999996	14.67698216650753
43-9021	2362	1999	265.75	10.926014675446847
43-9051	2362	1999	133.04	10.21953773301263
43-9071	2362	1999	53.34	12.870884889388826
47-2011	2362	1999	4575.04	20.895506946387354
47-2022	2362	1999	386.49	14.63
47-2072	2362	1999	393.16999999999996	20.873701452297993
47-2211	2362	1999	3181.73	14.677977829671281
47-2221	2362	1999	13026.529999999999	15.955274413063188
47-4041	2362	1999	618.84	17.022584512959728
49-2094	2362	1999	435.42	17.28607849892058
49-3023	2362	1999	633.54	14.347544590712504
49-9021	2362	1999	191.62	14.402684479699403
51-2041	2362	1999	875.8	13.237245033112584
51-4041	2362	1999	466.14	15.133084052001543
51-4121	2362	1999	4489.26	15.101485278197297
53-1021	2362	1999	494.98	19.120911147925167
53-1031	2362	1999	380.05	21.54037074069201
53-7041	2362	1999	196.69	18.277143220295898
53-7061	2362	1999	103.82000000000002	8.338388557118087
00-0000	2373	1999	350990.29	17.037159553901052
11-0000	2373	1999	22024.71	32.60985252019209
11-1011	2373	1999	2500.46	47.14450453116626
11-1021	2373	1999	6294.280000000001	34.23796145071398
11-2021	2373	1999	119.3	39.656152556580054
11-2022	2373	1999	198.97	28.67091119264211
11-3011	2373	1999	443.78	19.961102798684035
11-3031	2373	1999	1570.5500000000002	28.63945579574034
11-3040	2373	1999	249.32	26.180253489491413
11-3051	2373	1999	61.489999999999995	27.01899983737193
11-3061	2373	1999	150.03	24.207682463507297
11-3071	2373	1999	127.79	29.12
11-9021	2373	1999	8973.47	29.43370649258314
11-9041	2373	1999	775.74	34.31480831206331
13-0000	2373	1999	6252.16	24.64103989661173
13-1023	2373	1999	333.71999999999997	22.052052319309603
13-1051	2373	1999	4454.5599999999995	24.41387082001365
13-2011	2373	1999	944.96	20.818365221808328
13-2031	2373	1999	44.12	26.459700815956484
15-0000	2373	1999	432.95	25.31922623859568
15-1021	2373	1999	49.15	23.82
15-1041	2373	1999	154.98	23.866887340301975
15-1061	2373	1999	35.89	25.300002786291447
15-1071	2373	1999	102.07	24.552801998628397
17-0000	2373	1999	4894.650000000001	24.86733039134565
17-1022	2373	1999	716.21	19.203036958433977
17-2051	2373	1999	1740.72	27.936362424743784
17-2111	2373	1999	344.27	22.026667150782817
17-2112	2373	1999	122.53	23.648676242552845
17-3011	2373	1999	114.41	18.133764531072462
17-3022	2373	1999	186.77	17.12
17-3031	2373	1999	172.25	14.73945137880987
29-9010	2373	1999	29.49	17.73
33-0000	2373	1999	1593.94	13.215614138549757
33-9032	2373	1999	206.77	10.07293175992649
33-9091	2373	1999	1376.54	13.81977930172752
33-9091	5510	1999	25.049999999999997	13.12239520958084
37-0000	2373	1999	1609.97	9.806650869270856
37-1012	2373	1999	59.32	18.777073499662844
37-2011	2373	1999	323.74	8.16558472848582
37-2012	2373	1999	146.42000000000002	6.646111186996312
37-3011	2373	1999	970.8	10.387702616398848
41-0000	2373	1999	893.77	20.572772637255667
41-4012	2373	1999	665.5799999999999	22.88770095255266
43-0000	2373	1999	20577.05	12.946784466189275
43-1011	2373	1999	1746.23	18.18135743859629
43-2011	2373	1999	142.82999999999998	10.620678428901492
43-3011	2373	1999	172.48	13.130992578849725
43-3011	5510	1999	7442.8	12.081240070941043
43-3021	2373	1999	451.26	13.23106767717059
43-3031	2373	1999	4787.929999999999	13.219178684734324
