%SeriesCode,Period,Value
KS325,2012,"91,023"
KS325,2013,"94,960"
KS325,2014,"95,094"
KS325,2015,"102,500"
KS325,2016,"109,124"
KS325,2017,"109,905"
KS325,2018,"112,508"
KS325,2019,"119,881"
KS325,2020,"126,363"
KS325,2021,"120,779"
KS325,2022,"123,458"
KS325,2023,"133,281"
KS325,2024,"135,304"
KS326,1997,"23,838"
KS326,1998,"24,665"
KS326,1999,"25,988"
KS326,2000,"25,979"
KS326,2001,"25,040"
KS326,2002,"25,903"
KS326,2003,"25,474"
KS326,2004,"25,896"
KS326,2005,"26,141"
KS326,2006,"27,536"
KS326,2007,"28,052"
KS326,2008,"26,488"
KS326,2009,"24,455"
KS326,2010,"25,463"
KS326,2011,"26,029"
KS326,2012,"27,391"
KS326,2013,"28,998"
KS326,2014,"29,573"
KS326,2015,"31,203"
KS326,2016,"31,637"
KS326,2017,"32,187"
KS326,2018,"32,499"
KS326,2019,"33,099"
KS326,2020,"33,357"
KS326,2021,"34,041"
KS326,2022,"36,072"
KS326,2023,"36,349"
KS326,2024,"36,166"
KS327,1997,"14,034"
KS327,1998,"13,974"
KS327,1999,"14,331"
KS327,2000,"14,525"
KS327,2001,"13,817"
KS327,2002,"14,153"
KS327,2003,"13,853"
KS327,2004,"14,166"
KS327,2005,"14,349"
KS327,2006,"14,957"
KS327,2007,"15,332"
KS327,2008,"14,775"
KS327,2009,"12,965"
KS327,2010,"12,871"
KS327,2011,"13,118"
KS327,2012,"13,529"
KS327,2013,"13,920"
KS327,2014,"14,263"
KS327,2015,"14,226"
KS327,2016,"14,946"
KS327,2017,"14,922"
KS327,2018,"15,536"
KS327,2019,"16,232"
KS327,2020,"15,435"
KS327,2021,"15,688"
KS327,2022,"16,513"
KS327,2023,"16,487"
KS327,2024,"17,012"
KS331,1997,"32,000"
KS331,1998,"34,189"
KS331,1999,"34,511"
KS331,2000,"33,698"
KS331,2001,"30,749"
KS331,2002,"31,004"
KS331,2003,"28,432"
KS331,2004,"31,703"
KS331,2005,"33,722"
KS331,2006,"35,220"
KS331,2007,"35,320"
KS331,2008,"34,018"
KS331,2009,"27,271"
KS331,2010,"29,121"
KS331,2011,"32,136"
KS331,2012,"33,303"
KS331,2013,"35,793"
KS331,2014,"37,864"
KS331,2015,"36,942"
KS331,2016,"35,449"
KS331,2017,"36,676"
KS331,2018,"38,148"
KS331,2019,"38,163"
KS331,2020,"34,024"
KS331,2021,"34,080"
KS331,2022,"34,866"
KS331,2023,"34,916"
KS331,2024,"34,837"
KS332,1997,"43,531"
KS332,1998,"44,765"
KS332,1999,"45,801"
KS332,2000,"46,921"
KS332,2001,"45,208"
KS332,2002,"45,670"
KS332,2003,"44,569"
KS332,2004,"44,515"
KS332,2005,"47,186"
KS332,2006,"49,236"
KS332,2007,"50,153"
KS332,2008,"49,512"
KS332,2009,"44,883"
KS332,2010,"45,425"
KS332,2011,"48,049"
KS332,2012,"50,426"
KS332,2013,"53,811"
KS332,2014,"56,499"
KS332,2015,"59,030"
KS332,2016,"60,318"
KS332,2017,"59,904"
KS332,2018,"61,147"
KS332,2019,"63,351"
KS332,2020,"61,968"
KS332,2021,"57,976"
KS332,2022,"62,451"
KS332,2023,"64,156"
KS332,2024,"65,391"
KS333,1997,"48,510"
KS333,1998,"50,026"
KS333,1999,"50,146"
KS333,2000,"53,510"
KS333,2001,"47,765"
KS333,2002,"47,761"
KS333,2003,"44,901"
KS333,2004,"44,771"
KS333,2005,"47,957"
KS333,2006,"50,998"
KS333,2007,"52,006"
KS333,2008,"52,535"
KS333,2009,"47,652"
KS333,2010,"49,949"
KS333,2011,"55,150"
KS333,2012,"57,984"
KS333,2013,"59,722"
KS333,2014,"63,465"
KS333,2015,"64,141"
KS333,2016,"61,830"
KS333,2017,"62,842"
KS333,2018,"65,870"
KS333,2019,"67,704"
KS333,2020,"66,295"
KS333,2021,"64,069"
KS333,2022,"73,583"
KS333,2023,"76,127"
KS333,2024,"76,706"
KS334,1997,"43,080"
KS334,1998,"44,643"
KS334,1999,"48,612"
KS334,2000,"58,090"
KS334,2001,"51,114"
KS334,2002,"46,117"
KS334,2003,"50,075"
KS334,2004,"52,315"
KS334,2005,"56,328"
KS334,2006,"56,591"
KS334,2007,"56,958"
KS334,2008,"62,331"
KS334,2009,"61,456"
KS334,2010,"63,346"
KS334,2011,"66,817"
KS334,2012,"65,598"
KS334,2013,"66,527"
KS334,2014,"65,283"
KS334,2015,"67,805"
KS334,2016,"66,867"
KS334,2017,"67,906"
KS334,2018,"70,355"
KS334,2019,"71,029"
KS334,2020,"72,020"
KS334,2021,"75,386"
KS334,2022,"82,750"
KS334,2023,"83,084"
KS334,2024,"82,243"
KS335,1997,"18,426"
KS335,1998,"19,005"
KS335,1999,"18,966"
KS335,2000,"20,108"
KS335,2001,"18,758"
KS335,2002,"18,512"
KS335,2003,"17,930"
KS335,2004,"17,465"
KS335,2005,"17,452"
KS335,2006,"18,154"
KS335,2007,"18,939"
KS335,2008,"19,004"
KS335,2009,"16,969"
KS335,2010,"17,139"
KS335,2011,"17,723"
KS335,2012,"18,282"
KS335,2013,"18,988"
KS335,2014,"19,392"
KS335,2015,"20,450"
KS335,2016,"20,802"
KS335,2017,"21,061"
KS335,2018,"21,642"
KS335,2019,"23,066"
KS335,2020,"22,715"
KS335,2021,"23,633"
KS335,2022,"26,052"
KS335,2023,"25,948"
KS335,2024,"25,341"
KS336,1997,"90,468"
KS336,1998,"104,646"
KS336,1999,"103,893"
KS336,2000,"91,955"
KS336,2001,"89,788"
KS336,2002,"88,542"
KS336,2003,"85,683"
KS336,2004,"83,478"
KS336,2005,"88,523"
KS336,2006,"92,757"
KS336,2007,"102,536"
KS336,2008,"98,214"
KS336,2009,"97,796"
KS336,2010,"107,191"
KS336,2011,"113,522"
KS336,2012,"121,566"
KS336,2013,"125,127"
KS336,2014,"130,534"
KS336,2015,"140,253"
KS336,2016,"128,386"
KS336,2017,"122,702"
KS336,2018,"120,483"
KS336,2019,"139,941"
KS336,2020,"146,301"
KS336,2021,"146,242"
KS336,2022,"153,539"
KS336,2023,"158,531"
KS336,2024,"160,988"
KS337,1997,"10,143"
KS337,1998,"10,290"
KS337,1999,"10,752"
KS337,2000,"11,128"
KS337,2001,"10,531"
KS337,2002,"11,135"
KS337,2003,"10,388"
KS337,2004,"10,602"
KS337,2005,"11,089"
KS337,2006,"11,112"
KS337,2007,"11,010"
KS337,2008,"10,301"
KS337,2009,"9,289"
KS337,2010,"9,249"
KS337,2011,"9,003"
KS337,2012,"9,304"
KS337,2013,"9,385"
KS337,2014,"9,596"
KS337,2015,"10,260"
KS337,2016,"10,575"
KS337,2017,"10,690"
KS337,2018,"10,987"
KS337,2019,"11,364"
KS337,2020,"11,309"
KS337,2021,"11,452"
KS337,2022,"11,897"
KS337,2023,"11,574"
KS337,2024,"11,582"
KS339,1997,"19,667"
KS339,1998,"20,234"
KS339,1999,"21,090"
KS339,2000,"22,328"
KS339,2001,"22,191"
KS339,2002,"22,283"
KS339,2003,"22,924"
KS339,2004,"22,728"
KS339,2005,"24,372"
KS339,2006,"25,237"
KS339,2007,"25,644"
KS339,2008,"26,456"
KS339,2009,"26,450"
KS339,2010,"27,949"
KS339,2011,"27,948"
KS339,2012,"28,300"
KS339,2013,"29,627"
KS339,2014,"30,199"
KS339,2015,"31,567"
KS339,2016,"32,157"
KS339,2017,"31,876"
KS339,2018,"33,477"
KS339,2019,"34,453"
KS339,2020,"34,472"
KS339,2021,"34,007"
KS339,2022,"35,851"
KS339,2023,"36,369"
KS339,2024,"36,063"
KS3MV,1997,"28,420"
KS3MV,1998,"29,188"
KS3MV,1999,"31,088"
KS3MV,2000,"30,782"
KS3MV,2001,"27,699"
KS3MV,2002,"29,056"
KS3MV,2003,"29,843"
KS3MV,2004,"29,895"
KS3MV,2005,"30,691"
KS3MV,2006,"31,236"
KS3MV,2007,"30,237"
KS3MV,2008,"26,923"
KS3MV,2009,"25,232"
KS3MV,2010,"26,908"
KS3MV,2011,"28,438"
KS3MV,2012,"31,573"
KS3MV,2013,"33,502"
KS3MV,2014,"35,959"
KS3MV,2015,"38,162"
KS3MV,2016,"38,532"
KS3MV,2017,"38,545"
KS3MV,2018,"40,702"
KS3MV,2019,"43,473"
KS3MV,2020,"42,687"
KS3MV,2021,"46,851"
KS3MV,2022,"51,015"
KS3MV,2023,"53,185"
KS3MV,2024,"52,709"
KS3OT,1997,"61,584"
KS3OT,1998,"75,197"
KS3OT,1999,"72,430"
KS3OT,2000,"60,675"
KS3OT,2001,"61,724"
KS3OT,2002,"59,044"
KS3OT,2003,"55,356"
KS3OT,2004,"53,083"
KS3OT,2005,"57,351"
KS3OT,2006,"61,063"
KS3OT,2007,"72,080"
KS3OT,2008,"71,233"
KS3OT,2009,"72,591"
KS3OT,2010,"80,347"
KS3OT,2011,"85,156"
KS3OT,2012,"90,003"
KS3OT,2013,"91,587"
KS3OT,2014,"94,495"
KS3OT,2015,"102,008"
KS3OT,2016,"89,854"
KS3OT,2017,"84,158"
KS3OT,2018,"79,720"
KS3OT,2019,"96,431"
KS3OT,2020,"103,553"
KS3OT,2021,"99,032"
KS3OT,2022,"101,926"
KS3OT,2023,"104,690"
KS3OT,2024,"107,655"
KS4211,1997,"24,097"
KS4211,1998,"24,947"
KS4211,1999,"27,978"
KS4211,2000,"29,380"
KS4211,2001,"28,114"
KS4211,2002,"30,417"
KS4211,2003,"32,210"
KS4211,2004,"34,190"
KS4211,2005,"38,426"
KS4211,2006,"40,490"
KS4211,2007,"42,217"
KS4211,2008,"47,059"
KS4211,2009,"37,748"
KS4211,2010,"40,547"
KS4211,2011,"46,853"
KS4211,2012,"47,741"
KS4211,2013,"48,486"
KS4211,2014,"52,183"
KS4211,2015,"59,345"
KS4211,2016,"59,373"
KS4211,2017,"58,010"
KS4211,2018,"60,449"
KS4211,2019,"63,170"
KS4211,2020,"56,018"
KS4211,2021,"58,656"
KS4211,2022,"69,687"
KS4211,2023,"75,772"
KS4211,2024,"75,832"
KS4212,1997,"6,766"
KS4212,1998,"7,184"
KS4212,1999,"7,654"
KS4212,2000,"8,396"
KS4212,2001,"7,831"
KS4212,2002,"8,309"
KS4212,2003,"8,818"
KS4212,2004,"9,160"
KS4212,2005,"9,756"
KS4212,2006,"10,303"
KS4212,2007,"10,371"
KS4212,2008,"9,833"
KS4212,2009,"8,031"
KS4212,2010,"8,921"
KS4212,2011,"8,928"
KS4212,2012,"9,466"
KS4212,2013,"10,767"
KS4212,2014,"11,189"
KS4212,2015,"11,311"
KS4212,2016,"11,754"
KS4212,2017,"11,964"
KS4212,2018,"12,667"
KS4212,2019,"12,096"
KS4212,2020,"11,756"
KS4212,2021,"13,094"
KS4212,2022,"15,528"
KS4212,2023,"13,027"
KS4212,2024,"13,382"
KS4213,1997,"8,298"
KS4213,1998,"8,091"
KS4213,1999,"8,652"
KS4213,2000,"9,302"
KS4213,2001,"9,221"
KS4213,2002,"9,594"
KS4213,2003,"10,813"
KS4213,2004,"13,175"
KS4213,2005,"14,010"
KS4213,2006,"14,344"
KS4213,2007,"13,387"
KS4213,2008,"11,964"
KS4213,2009,"9,120"
KS4213,2010,"9,271"
KS4213,2011,"9,196"
KS4213,2012,"9,633"
KS4213,2013,"9,840"
KS4213,2014,"10,389"
KS4213,2015,"11,480"
KS4213,2016,"13,124"
KS4213,2017,"13,977"
KS4213,2018,"16,249"
KS4213,2019,"16,715"
KS4213,2020,"15,331"
KS4213,2021,"19,079"
KS4213,2022,"20,521"
KS4213,2023,"18,264"
KS4213,2024,"18,535"
KS4214,1997,"9,765"
KS4214,1998,"10,959"
KS4214,1999,"12,731"
KS4214,2000,"13,204"
KS4214,2001,"12,406"
KS4214,2002,"12,034"
KS4214,2003,"12,463"
KS4214,2004,"14,058"
KS4214,2005,"16,480"
KS4214,2006,"20,036"
KS4214,2007,"21,986"
KS4214,2008,"23,004"
KS4214,2009,"20,701"
KS4214,2010,"20,065"
KS4214,2011,"21,348"
KS4214,2012,"23,072"
KS4214,2013,"26,682"
KS4214,2014,"30,562"
KS4214,2015,"30,457"
KS4214,2016,"32,635"
KS4214,2017,"34,785"
KS4214,2018,"38,867"
KS4214,2019,"41,323"
KS4214,2020,"39,911"
KS4214,2021,"47,177"
KS4214,2022,"49,349"
KS4214,2023,"46,080"
KS4214,2024,"46,101"
KS4215,1997,"24,458"
KS4215,1998,"26,727"
KS4215,1999,"26,825"
KS4215,2000,"27,132"
KS4215,2001,"25,204"
KS4215,2002,"25,163"
KS4215,2003,"24,629"
KS4215,2004,"28,943"
KS4215,2005,"29,543"
KS4215,2006,"31,948"
KS4215,2007,"29,799"
KS4215,2008,"31,581"
KS4215,2009,"24,136"
KS4215,2010,"25,438"
KS4215,2011,"27,057"
KS4215,2012,"30,132"
KS4215,2013,"30,606"
KS4215,2014,"33,682"
KS4215,2015,"33,821"
KS4215,2016,"32,391"
KS4215,2017,"33,591"
KS4215,2018,"35,532"
KS4215,2019,"35,693"
KS4215,2020,"32,029"
KS4215,2021,"28,929"
KS4215,2022,"32,894"
KS4215,2023,"31,598"
KS4215,2024,"30,015"
KS4216,1997,"19,098"
KS4216,1998,"21,021"
KS4216,1999,"24,033"
KS4216,2000,"27,588"
KS4216,2001,"23,359"
KS4216,2002,"22,400"
KS4216,2003,"22,470"
KS4216,2004,"25,529"
KS4216,2005,"26,995"
KS4216,2006,"28,981"
KS4216,2007,"30,345"
KS4216,2008,"31,456"
KS4216,2009,"26,873"
KS4216,2010,"30,339"
KS4216,2011,"33,575"
KS4216,2012,"37,269"
KS4216,2013,"40,307"
KS4216,2014,"41,375"
KS4216,2015,"44,157"
KS4216,2016,"44,325"
KS4216,2017,"47,799"
KS4216,2018,"50,547"
KS4216,2019,"50,564"
KS4216,2020,"50,436"
KS4216,2021,"60,105"
KS4216,2022,"73,141"
KS4216,2023,"67,397"
KS4216,2024,"63,464"
KS4217,1997,"14,209"
KS4217,1998,"15,389"
KS4217,1999,"15,609"
KS4217,2000,"16,883"
KS4217,2001,"15,785"
KS4217,2002,"16,185"
KS4217,2003,"17,020"
KS4217,2004,"18,836"
KS4217,2005,"20,537"
KS4217,2006,"22,175"
KS4217,2007,"22,812"
KS4217,2008,"21,004"
KS4217,2009,"18,581"
KS4217,2010,"19,229"
KS4217,2011,"20,348"
KS4217,2012,"20,742"
KS4217,2013,"21,222"
KS4217,2014,"22,583"
KS4217,2015,"23,153"
KS4217,2016,"23,629"
KS4217,2017,"24,949"
KS4217,2018,"27,326"
KS4217,2019,"27,437"
KS4217,2020,"27,686"
KS4217,2021,"32,455"
KS4217,2022,"34,665"
KS4217,2023,"31,237"
KS4217,2024,"30,913"
KS4218,1997,"63,150"
KS4218,1998,"71,117"
KS4218,1999,"73,760"
KS4218,2000,"75,229"
KS4218,2001,"71,906"
KS4218,2002,"68,150"
KS4218,2003,"65,370"
KS4218,2004,"70,110"
KS4218,2005,"75,614"
KS4218,2006,"79,741"
KS4218,2007,"81,556"
KS4218,2008,"83,583"
KS4218,2009,"73,225"
KS4218,2010,"77,319"
KS4218,2011,"84,409"
KS4218,2012,"95,276"
KS4218,2013,"98,587"
KS4218,2014,"103,050"
KS4218,2015,"97,425"
KS4218,2016,"95,740"
KS4218,2017,"97,660"
KS4218,2018,"104,563"
KS4218,2019,"106,339"
KS4218,2020,"100,737"
KS4218,2021,"98,054"
KS4218,2022,"110,835"
KS4218,2023,"121,164"
KS4218,2024,"123,475"
KS4219,1997,"25,503"
KS4219,1998,"28,511"
KS4219,1999,"28,548"
KS4219,2000,"30,837"
KS4219,2001,"27,774"
KS4219,2002,"26,416"
KS4219,2003,"27,701"
KS4219,2004,"28,225"
KS4219,2005,"29,855"
KS4219,2006,"28,238"
KS4219,2007,"25,519"
KS4219,2008,"29,036"
KS4219,2009,"24,269"
KS4219,2010,"23,749"
KS4219,2011,"24,272"
KS4219,2012,"25,678"
KS4219,2013,"27,520"
KS4219,2014,"27,388"
KS4219,2015,"28,525"
KS4219,2016,"29,401"
KS4219,2017,"29,579"
KS4219,2018,"30,465"
KS4219,2019,"31,091"
KS4219,2020,"28,102"
KS4219,2021,"30,299"
KS4219,2022,"35,565"
KS4219,2023,"31,719"
KS4219,2024,"29,968"
KS4221,1997,"10,872"
KS4221,1998,"10,906"
KS4221,1999,"10,652"
KS4221,2000,"10,983"
KS4221,2001,"10,135"
KS4221,2002,"10,247"
KS4221,2003,"10,302"
KS4221,2004,"11,113"
KS4221,2005,"11,476"
KS4221,2006,"11,154"
KS4221,2007,"11,247"
KS4221,2008,"11,030"
KS4221,2009,"10,359"
KS4221,2010,"10,473"
KS4221,2011,"10,612"
KS4221,2012,"10,760"
KS4221,2013,"11,208"
KS4221,2014,"11,657"
KS4221,2015,"12,220"
KS4221,2016,"12,315"
KS4221,2017,"12,467"
KS4221,2018,"11,928"
KS4221,2019,"11,626"
KS4221,2020,"11,746"
KS4221,2021,"11,857"
KS4221,2022,"11,826"
KS4221,2023,"10,539"
KS4221,2024,"10,399"
KS4222,1997,"27,565"
KS4222,1998,"29,608"
KS4222,1999,"35,803"
KS4222,2000,"44,104"
KS4222,2001,"56,797"
KS4222,2002,"58,317"
KS4222,2003,"57,623"
KS4222,2004,"56,529"
KS4222,2005,"53,592"
KS4222,2006,"54,621"
KS4222,2007,"55,826"
KS4222,2008,"56,399"
KS4222,2009,"57,128"
KS4222,2010,"59,883"
KS4222,2011,"62,466"
KS4222,2012,"62,975"
KS4222,2013,"69,305"
KS4222,2014,"76,015"
KS4222,2015,"80,429"
KS4222,2016,"71,154"
KS4222,2017,"82,441"
KS4222,2018,"83,789"
KS4222,2019,"82,253"
KS4222,2020,"88,266"
KS4222,2021,"93,340"
KS4222,2022,"101,041"
KS4222,2023,"105,267"
KS4222,2024,"103,418"
KS4223,1997,"14,409"
KS4223,1998,"14,726"
KS4223,1999,"13,987"
KS4223,2000,"14,117"
KS4223,2001,"14,085"
KS4223,2002,"15,332"
KS4223,2003,"14,947"
KS4223,2004,"15,859"
KS4223,2005,"17,616"
KS4223,2006,"16,316"
KS4223,2007,"19,512"
KS4223,2008,"19,397"
KS4223,2009,"16,344"
KS4223,2010,"24,393"
KS4223,2011,"22,430"
KS4223,2012,"18,873"
KS4223,2013,"20,093"
KS4223,2014,"22,223"
KS4223,2015,"24,181"
KS4223,2016,"23,484"
KS4223,2017,"22,253"
KS4223,2018,"22,871"
KS4223,2019,"25,962"
KS4223,2020,"20,963"
KS4223,2021,"24,355"
KS4223,2022,"33,322"
KS4223,2023,"25,390"
KS4223,2024,"22,833"
KS4224,1997,"26,178"
KS4224,1998,"25,876"
KS4224,1999,"27,705"
KS4224,2000,"27,569"
KS4224,2001,"25,152"
KS4224,2002,"27,326"
KS4224,2003,"25,298"
KS4224,2004,"24,841"
KS4224,2005,"26,455"
KS4224,2006,"27,351"
KS4224,2007,"28,016"
KS4224,2008,"28,546"
KS4224,2009,"26,357"
KS4224,2010,"27,313"
KS4224,2011,"29,131"
KS4224,2012,"30,060"
KS4224,2013,"31,015"
KS4224,2014,"32,447"
KS4224,2015,"36,064"
KS4224,2016,"38,031"
KS4224,2017,"38,126"
KS4224,2018,"38,260"
KS4224,2019,"38,942"
KS4224,2020,"38,724"
KS4224,2021,"42,206"
KS4224,2022,"43,274"
KS4224,2023,"41,811"
KS4224,2024,"41,687"
KS4225,1997,"17,614"
KS4225,1998,"19,550"
KS4225,1999,"21,230"
KS4225,2000,"21,854"
KS4225,2001,"22,091"
KS4225,2002,"20,759"
KS4225,2003,"22,422"
KS4225,2004,"19,104"
KS4225,2005,"21,314"
KS4225,2006,"23,630"
KS4225,2007,"22,400"
KS4225,2008,"21,837"
KS4225,2009,"25,421"
KS4225,2010,"23,608"
KS4225,2011,"20,663"
KS4225,2012,"23,355"
KS4225,2013,"24,442"
KS4225,2014,"26,993"
KS4225,2015,"28,254"
KS4225,2016,"33,439"
KS4225,2017,"35,384"
KS4225,2018,"35,769"
KS4225,2019,"33,154"
KS4225,2020,"38,570"
KS4225,2021,"33,191"
KS4225,2022,"28,904"
KS4225,2023,"28,341"
KS4225,2024,"31,700"
KS4226,1997,"9,649"
KS4226,1998,"10,639"
KS4226,1999,"11,150"
KS4226,2000,"10,590"
KS4226,2001,"11,225"
KS4226,2002,"11,520"
KS4226,2003,"10,503"
KS4226,2004,"10,754"
KS4226,2005,"11,038"
KS4226,2006,"10,763"
KS4226,2007,"11,469"
KS4226,2008,"11,501"
KS4226,2009,"9,455"
KS4226,2010,"10,101"
KS4226,2011,"10,862"
KS4226,2012,"11,612"
KS4226,2013,"11,477"
KS4226,2014,"11,764"
KS4226,2015,"12,020"
KS4226,2016,"12,158"
KS4226,2017,"12,019"
KS4226,2018,"11,954"
KS4226,2019,"12,012"
KS4226,2020,"11,716"
KS4226,2021,"11,701"
KS4226,2022,"12,584"
KS4226,2023,"11,501"
KS4226,2024,"11,469"
KS4227,1997,"13,974"
KS4227,1998,"15,912"
KS4227,1999,"13,003"
KS4227,2000,"12,282"
KS4227,2001,"15,639"
KS4227,2002,"13,948"
KS4227,2003,"13,530"
KS4227,2004,"15,072"
KS4227,2005,"15,313"
KS4227,2006,"15,568"
KS4227,2007,"16,027"
KS4227,2008,"14,380"
KS4227,2009,"17,865"
KS4227,2010,"16,534"
KS4227,2011,"15,481"
KS4227,2012,"15,575"
KS4227,2013,"16,554"
KS4227,2014,"16,785"
KS4227,2015,"21,532"
KS4227,2016,"26,736"
KS4227,2017,"20,851"
KS4227,2018,"18,891"
KS4227,2019,"20,751"
KS4227,2020,"27,068"
KS4227,2021,"22,595"
KS4227,2022,"20,714"
KS4227,2023,"19,805"
KS4227,2024,"20,924"
KS4228,1997,"7,603"
KS4228,1998,"7,850"
KS4228,1999,"8,247"
KS4228,2000,"8,418"
KS4228,2001,"8,078"
KS4228,2002,"8,682"
KS4228,2003,"8,942"
KS4228,2004,"9,398"
KS4228,2005,"10,016"
KS4228,2006,"10,779"
KS4228,2007,"11,964"
KS4228,2008,"13,045"
KS4228,2009,"11,918"
KS4228,2010,"12,349"
KS4228,2011,"12,925"
KS4228,2012,"13,824"
KS4228,2013,"14,930"
KS4228,2014,"15,485"
KS4228,2015,"15,807"
KS4228,2016,"16,449"
KS4228,2017,"17,345"
KS4228,2018,"17,208"
KS4228,2019,"18,343"
KS4228,2020,"18,417"
KS4228,2021,"20,454"
KS4228,2022,"23,279"
KS4228,2023,"22,475"
KS4228,2024,"22,856"
KS4229,1997,"28,279"
KS4229,1998,"29,585"
KS4229,1999,"29,072"
KS4229,2000,"28,534"
KS4229,2001,"26,672"
KS4229,2002,"27,450"
KS4229,2003,"27,217"
KS4229,2004,"29,719"
KS4229,2005,"29,240"
KS4229,2006,"28,442"
KS4229,2007,"29,408"
KS4229,2008,"29,377"
KS4229,2009,"27,735"
KS4229,2010,"28,266"
KS4229,2011,"29,534"
KS4229,2012,"30,024"
KS4229,2013,"32,689"
KS4229,2014,"33,793"
KS4229,2015,"35,784"
KS4229,2016,"36,328"
KS4229,2017,"38,458"
KS4229,2018,"40,075"
KS4229,2019,"40,975"
KS4229,2020,"38,238"
KS4229,2021,"40,052"
KS4229,2022,"41,583"
KS4229,2023,"41,602"
KS4229,2024,"40,006"
KS4243,1997,"2,204"
KS4243,1998,"2,754"
KS4243,1999,"3,383"
KS4243,2000,"3,369"
KS4243,2001,"3,222"
KS4243,2002,"3,296"
KS4243,2003,"3,791"
KS4243,2004,"4,419"
KS4243,2005,"5,654"
KS4243,2006,"7,157"
KS4243,2007,"7,911"
KS4243,2008,"8,612"
KS4243,2009,"8,415"
KS4243,2010,"7,206"
KS4243,2011,"7,631"
KS4243,2012,"8,219"
KS4243,2013,"8,540"
KS4243,2014,"9,518"
KS4243,2015,"8,614"
KS4243,2016,"9,181"
KS4243,2017,"10,810"
KS4243,2018,"12,870"
KS4243,2019,"14,001"
KS4243,2020,"14,327"
KS4243,2021,"17,963"
KS4243,2022,"15,903"
KS4243,2023,"14,328"
KS4243,2024,"15,859"
KS424X,1997,"10,609"
KS424X,1998,"10,112"
KS424X,1999,"10,835"
KS424X,2000,"11,825"
KS424X,2001,"10,911"
KS424X,2002,"10,086"
KS424X,2003,"9,451"
KS424X,2004,"10,318"
KS424X,2005,"11,114"
KS424X,2006,"13,016"
KS424X,2007,"14,195"
KS424X,2008,"14,404"
KS424X,2009,"12,163"
KS424X,2010,"12,849"
KS424X,2011,"13,707"
KS424X,2012,"14,843"
KS424X,2013,"18,108"
KS424X,2014,"21,009"
KS424X,2015,"21,843"
KS424X,2016,"23,454"
KS424X,2017,"23,975"
KS424X,2018,"26,014"
KS424X,2019,"27,363"
KS424X,2020,"25,727"
KS424X,2021,"29,513"
KS424X,2022,"33,456"
KS424X,2023,"31,706"
KS424X,2024,"30,368"
KS4423,1997,"15,444"
KS4423,1998,"16,643"
KS4423,1999,"18,121"
KS4423,2000,"19,710"
KS4423,2001,"19,559"
KS4423,2002,"21,153"
KS4423,2003,"22,690"
KS4423,2004,"25,819"
KS4423,2005,"26,491"
KS4423,2006,"27,030"
KS4423,2007,"27,835"
KS4423,2008,"23,887"
KS4423,2009,"21,939"
KS4423,2010,"22,382"
KS4423,2011,"21,505"
KS4423,2012,"22,479"
KS4423,2013,"22,968"
KS4423,2014,"23,011"
KS4423,2015,"22,932"
KS4423,2016,"24,658"
KS4423,2017,"23,159"
KS4423,2018,"23,068"
KS4423,2019,"22,857"
KS4423,2020,"22,006"
KS4423,2021,"26,178"
KS4423,2022,"27,482"
KS4423,2023,"23,794"
KS4423,2024,"23,052"
KS444,1997,"46,070"
KS444,1998,"48,815"
KS444,1999,"51,565"
KS444,2000,"53,190"
KS444,2001,"53,226"
KS444,2002,"55,665"
KS444,2003,"56,790"
KS444,2004,"59,524"
KS444,2005,"62,034"
KS444,2006,"62,155"
KS444,2007,"63,187"
KS444,2008,"57,112"
KS444,2009,"53,854"
KS444,2010,"53,404"
KS444,2011,"52,547"
KS444,2012,"53,248"
KS444,2013,"55,475"
KS444,2014,"55,898"
KS444,2015,"58,413"
KS444,2016,"59,810"
KS444,2017,"59,919"
KS444,2018,"61,603"
KS444,2019,"61,826"
KS444,2020,"65,545"
KS444,2021,"72,550"
KS444,2022,"74,923"
KS444,2023,"68,420"
KS444,2024,"71,499"
KS448,1997,"34,714"
KS448,1998,"36,350"
KS448,1999,"38,107"
KS448,2000,"41,824"
KS448,2001,"40,388"
KS448,2002,"42,914"
KS448,2003,"43,792"
KS448,2004,"46,913"
KS448,2005,"48,383"
KS448,2006,"52,102"
KS448,2007,"50,411"
KS448,2008,"47,750"
KS448,2009,"42,085"
KS448,2010,"42,331"
KS448,2011,"40,919"
KS448,2012,"42,135"
KS448,2013,"44,870"
KS448,2014,"46,073"
KS448,2015,"48,003"
KS448,2016,"48,252"
KS448,2017,"48,698"
KS448,2018,"49,220"
KS448,2019,"47,927"
KS448,2020,"40,417"
KS448,2021,"45,753"
KS448,2022,"49,508"
KS448,2023,"48,949"
KS448,2024,"48,728"
KS44X,1997,"90,932"
KS44X,1998,"100,788"
KS44X,1999,"105,176"
KS44X,2000,"107,300"
KS44X,2001,"106,945"
KS44X,2002,"105,922"
KS44X,2003,"105,937"
KS44X,2004,"110,017"
KS44X,2005,"111,501"
KS44X,2006,"117,263"
KS44X,2007,"119,925"
KS44X,2008,"118,486"
KS44X,2009,"113,542"
KS44X,2010,"112,791"
KS44X,2011,"113,962"
KS44X,2012,"115,351"
KS44X,2013,"124,175"
KS44X,2014,"128,948"
KS44X,2015,"140,099"
KS44X,2016,"143,191"
KS44X,2017,"149,123"
KS44X,2018,"151,103"
KS44X,2019,"155,141"
KS44X,2020,"165,128"
KS44X,2021,"182,932"
KS44X,2022,"184,670"
