%SeriesCode,SeriesLabel,MetricName,CalculationType,DefaultScale,TableId:LineNo,SeriesCodeParents
kcn31nd1eq00,"Nondurable goods","Fisher Quantity Index","Level",0,FAAt302E:29,NONE
kcn31nd1es00,"Nondurable goods","Fisher Quantity Index","Level",0,FAAt302ESI:29,NONE
kcn31nd1ip00,"Nondurable goods","Fisher Quantity Index","Level",0,FAAt302I:29,NONE
kcn31nd1st00,"Nondurable goods","Fisher Quantity Index","Level",0,FAAt302S:29,NONE
kcn32101eq00,"Wood products","Fisher Quantity Index","Level",0,FAAt302E:16,NONE
kcn32101es00,"Wood products","Fisher Quantity Index","Level",0,FAAt302ESI:16,NONE
kcn32101ip00,"Wood products","Fisher Quantity Index","Level",0,FAAt302I:16,NONE
kcn32101st00,"Wood products","Fisher Quantity Index","Level",0,FAAt302S:16,NONE
kcn32201eq00,"Paper products","Fisher Quantity Index","Level",0,FAAt302E:35,NONE
kcn32201es00,"Paper products","Fisher Quantity Index","Level",0,FAAt302ESI:35,NONE
kcn32201ip00,"Paper products","Fisher Quantity Index","Level",0,FAAt302I:35,NONE
kcn32201st00,"Paper products","Fisher Quantity Index","Level",0,FAAt302S:35,NONE
kcn32301eq00,"Printing and related support activities","Fisher Quantity Index","Level",0,FAAt302E:36,NONE
kcn32301es00,"Printing and related support activities","Fisher Quantity Index","Level",0,FAAt302ESI:36,NONE
kcn32301ip00,"Printing and related support activities","Fisher Quantity Index","Level",0,FAAt302I:36,NONE
kcn32301st00,"Printing and related support activities","Fisher Quantity Index","Level",0,FAAt302S:36,NONE
kcn32401eq00,"Petroleum and coal products","Fisher Quantity Index","Level",0,FAAt302E:37,NONE
kcn32401es00,"Petroleum and coal products","Fisher Quantity Index","Level",0,FAAt302ESI:37,NONE
kcn32401ip00,"Petroleum and coal products","Fisher Quantity Index","Level",0,FAAt302I:37,NONE
kcn32401st00,"Petroleum and coal products","Fisher Quantity Index","Level",0,FAAt302S:37,NONE
kcn32501eq00,"Chemical products","Fisher Quantity Index","Level",0,FAAt302E:38,NONE
kcn32501es00,"Chemical products","Fisher Quantity Index","Level",0,FAAt302ESI:38,NONE
kcn32501ip00,"Chemical products","Fisher Quantity Index","Level",0,FAAt302I:38,NONE
kcn32501st00,"Chemical products","Fisher Quantity Index","Level",0,FAAt302S:38,NONE
kcn32601eq00,"Plastics and rubber products","Fisher Quantity Index","Level",0,FAAt302E:39,NONE
kcn32601es00,"Plastics and rubber products","Fisher Quantity Index","Level",0,FAAt302ESI:39,NONE
kcn32601ip00,"Plastics and rubber products","Fisher Quantity Index","Level",0,FAAt302I:39,NONE
kcn32601st00,"Plastics and rubber products","Fisher Quantity Index","Level",0,FAAt302S:39,NONE
kcn32701eq00,"Nonmetallic mineral products","Fisher Quantity Index","Level",0,FAAt302E:17,NONE
kcn32701es00,"Nonmetallic mineral products","Fisher Quantity Index","Level",0,FAAt302ESI:17,NONE
kcn32701ip00,"Nonmetallic mineral products","Fisher Quantity Index","Level",0,FAAt302I:17,NONE
kcn32701st00,"Nonmetallic mineral products","Fisher Quantity Index","Level",0,FAAt302S:17,NONE
kcn33101eq00,"Primary metals","Fisher Quantity Index","Level",0,FAAt302E:18,NONE
kcn33101es00,"Primary metals","Fisher Quantity Index","Level",0,FAAt302ESI:18,NONE
kcn33101ip00,"Primary metals","Fisher Quantity Index","Level",0,FAAt302I:18,NONE
kcn33101st00,"Primary metals","Fisher Quantity Index","Level",0,FAAt302S:18,NONE
kcn33201eq00,"Fabricated metal products","Fisher Quantity Index","Level",0,FAAt302E:19,NONE
kcn33201es00,"Fabricated metal products","Fisher Quantity Index","Level",0,FAAt302ESI:19,NONE
kcn33201ip00,"Fabricated metal products","Fisher Quantity Index","Level",0,FAAt302I:19,NONE
kcn33201st00,"Fabricated metal products","Fisher Quantity Index","Level",0,FAAt302S:19,NONE
kcn33301eq00,"Machinery","Fisher Quantity Index","Level",0,FAAt302E:20,NONE
kcn33301es00,"Machinery","Fisher Quantity Index","Level",0,FAAt302ESI:20,NONE
kcn33301ip00,"Machinery","Fisher Quantity Index","Level",0,FAAt302I:20,NONE
kcn33301st00,"Machinery","Fisher Quantity Index","Level",0,FAAt302S:20,NONE
kcn33401eq00,"Computer and electronic products","Fisher Quantity Index","Level",0,FAAt302E:21,NONE
kcn33401es00,"Computer and electronic products","Fisher Quantity Index","Level",0,FAAt302ESI:21,NONE
kcn33401ip00,"Computer and electronic products","Fisher Quantity Index","Level",0,FAAt302I:21,NONE
kcn33401st00,"Computer and electronic products","Fisher Quantity Index","Level",0,FAAt302S:21,NONE
kcn33501eq00,"Electrical equipment, appliances, and components","Fisher Quantity Index","Level",0,FAAt302E:22,NONE
kcn33501es00,"Electrical equipment, appliances, and components","Fisher Quantity Index","Level",0,FAAt302ESI:22,NONE
kcn33501ip00,"Electrical equipment, appliances, and components","Fisher Quantity Index","Level",0,FAAt302I:22,NONE
kcn33501st00,"Electrical equipment, appliances, and components","Fisher Quantity Index","Level",0,FAAt302S:22,NONE
kcn336m1eq00,"Motor vehicles, bodies and trailers, and parts","Fisher Quantity Index","Level",0,FAAt302E:23,NONE
kcn336m1es00,"Motor vehicles, bodies and trailers, and parts","Fisher Quantity Index","Level",0,FAAt302ESI:23,NONE
kcn336m1ip00,"Motor vehicles, bodies and trailers, and parts","Fisher Quantity Index","Level",0,FAAt302I:23,NONE
kcn336m1st00,"Motor vehicles, bodies and trailers, and parts","Fisher Quantity Index","Level",0,FAAt302S:23,NONE
kcn336o1eq00,"Other transportation equipment","Fisher Quantity Index","Level",0,FAAt302E:24,NONE
kcn336o1es00,"Other transportation equipment","Fisher Quantity Index","Level",0,FAAt302ESI:24,NONE
kcn336o1ip00,"Other transportation equipment","Fisher Quantity Index","Level",0,FAAt302I:24,NONE
kcn336o1st00,"Other transportation equipment","Fisher Quantity Index","Level",0,FAAt302S:24,NONE
kcn33701eq00,"Furniture and related products","Fisher Quantity Index","Level",0,FAAt302E:25,NONE
kcn33701es00,"Furniture and related products","Fisher Quantity Index","Level",0,FAAt302ESI:25,NONE
kcn33701ip00,"Furniture and related products","Fisher Quantity Index","Level",0,FAAt302I:25,NONE
kcn33701st00,"Furniture and related products","Fisher Quantity Index","Level",0,FAAt302S:25,NONE
kcn33801eq00,"Medical equipment and supplies","Fisher Quantity Index","Level",0,FAAt302E:27,NONE
kcn33801es00,"Medical equipment and supplies","Fisher Quantity Index","Level",0,FAAt302ESI:27,NONE
kcn33801ip00,"Medical equipment and supplies","Fisher Quantity Index","Level",0,FAAt302I:27,NONE
kcn33801st00,"Medical equipment and supplies","Fisher Quantity Index","Level",0,FAAt302S:27,NONE
kcn338a1eq00,"Miscellaneous manufacturing","Fisher Quantity Index","Level",0,FAAt302E:26,NONE
kcn338a1es00,"Miscellaneous manufacturing","Fisher Quantity Index","Level",0,FAAt302ESI:26,NONE
kcn338a1ip00,"Miscellaneous manufacturing","Fisher Quantity Index","Level",0,FAAt302I:26,NONE
kcn338a1st00,"Miscellaneous manufacturing","Fisher Quantity Index","Level",0,FAAt302S:26,NONE
kcn33901eq00,"Other manufacturing","Fisher Quantity Index","Level",0,FAAt302E:28,NONE
kcn33901es00,"Other manufacturing","Fisher Quantity Index","Level",0,FAAt302ESI:28,NONE
kcn33901ip00,"Other manufacturing","Fisher Quantity Index","Level",0,FAAt302I:28,NONE
kcn33901st00,"Other manufacturing","Fisher Quantity Index","Level",0,FAAt302S:28,NONE
kcn33dg1eq00,"Durable goods","Fisher Quantity Index","Level",0,FAAt302E:15,NONE
kcn33dg1es00,"Durable goods","Fisher Quantity Index","Level",0,FAAt302ESI:15,NONE
kcn33dg1ip00,"Durable goods","Fisher Quantity Index","Level",0,FAAt302I:15,NONE
kcn33dg1st00,"Durable goods","Fisher Quantity Index","Level",0,FAAt302S:15,NONE
kcn42001eq00,"Wholesale trade","Fisher Quantity Index","Level",0,FAAt302E:40,NONE
kcn42001es00,"Wholesale trade","Fisher Quantity Index","Level",0,FAAt302ESI:40,NONE
kcn42001ip00,"Wholesale trade","Fisher Quantity Index","Level",0,FAAt302I:40,NONE
kcn42001st00,"Wholesale trade","Fisher Quantity Index","Level",0,FAAt302S:40,NONE
kcn42101eq00,"Durable goods","Fisher Quantity Index","Level",0,FAAt302E:41,NONE
kcn42101es00,"Durable goods","Fisher Quantity Index","Level",0,FAAt302ESI:41,NONE
kcn42101ip00,"Durable goods","Fisher Quantity Index","Level",0,FAAt302I:41,NONE
kcn42101st00,"Durable goods","Fisher Quantity Index","Level",0,FAAt302S:41,NONE
kcn42201eq00,"Nondurable goods","Fisher Quantity Index","Level",0,FAAt302E:42,NONE
kcn42201es00,"Nondurable goods","Fisher Quantity Index","Level",0,FAAt302ESI:42,NONE
kcn42201ip00,"Nondurable goods","Fisher Quantity Index","Level",0,FAAt302I:42,NONE
kcn42201st00,"Nondurable goods","Fisher Quantity Index","Level",0,FAAt302S:42,NONE
kcn44101eq00,"Motor vehicle and parts dealers","Fisher Quantity Index","Level",0,FAAt302E:44,NONE
kcn44101es00,"Motor vehicle and parts dealers","Fisher Quantity Index","Level",0,FAAt302ESI:44,NONE
kcn44101ip00,"Motor vehicle and parts dealers","Fisher Quantity Index","Level",0,FAAt302I:44,NONE
kcn44101st00,"Motor vehicle and parts dealers","Fisher Quantity Index","Level",0,FAAt302S:44,NONE
kcn442R1eq00,"Other retail","Fisher Quantity Index","Level",0,FAAt302E:47,NONE
kcn442R1es00,"Other retail","Fisher Quantity Index","Level",0,FAAt302ESI:47,NONE
kcn442R1ip00,"Other retail","Fisher Quantity Index","Level",0,FAAt302I:47,NONE
kcn442R1st00,"Other retail","Fisher Quantity Index","Level",0,FAAt302S:47,NONE
kcn44501eq00,"Food and beverage stores","Fisher Quantity Index","Level",0,FAAt302E:45,NONE
kcn44501es00,"Food and beverage stores","Fisher Quantity Index","Level",0,FAAt302ESI:45,NONE
kcn44501ip00,"Food and beverage stores","Fisher Quantity Index","Level",0,FAAt302I:45,NONE
kcn44501st00,"Food and beverage stores","Fisher Quantity Index","Level",0,FAAt302S:45,NONE
kcn44RT1eq00,"Retail trade","Fisher Quantity Index","Level",0,FAAt302E:43,NONE
kcn44RT1es00,"Retail trade","Fisher Quantity Index","Level",0,FAAt302ESI:43,NONE
kcn44RT1ip00,"Retail trade","Fisher Quantity Index","Level",0,FAAt302I:43,NONE
kcn44RT1st00,"Retail trade","Fisher Quantity Index","Level",0,FAAt302S:43,NONE
kcn45201eq00,"General merchandise stores","Fisher Quantity Index","Level",0,FAAt302E:46,NONE
kcn45201es00,"General merchandise stores","Fisher Quantity Index","Level",0,FAAt302ESI:46,NONE
kcn45201ip00,"General merchandise stores","Fisher Quantity Index","Level",0,FAAt302I:46,NONE
kcn45201st00,"General merchandise stores","Fisher Quantity Index","Level",0,FAAt302S:46,NONE
kcn48001eq00,"Transportation and warehousing","Fisher Quantity Index","Level",0,FAAt302E:48,NONE
kcn48001es00,"Transportation and warehousing","Fisher Quantity Index","Level",0,FAAt302ESI:48,NONE
kcn48001ip00,"Transportation and warehousing","Fisher Quantity Index","Level",0,FAAt302I:48,NONE
kcn48001st00,"Transportation and warehousing","Fisher Quantity Index","Level",0,FAAt302S:48,NONE
kcn48101eq00,"Air transportation","Fisher Quantity Index","Level",0,FAAt302E:49,NONE
kcn48101es00,"Air transportation","Fisher Quantity Index","Level",0,FAAt302ESI:49,NONE
kcn48101ip00,"Air transportation","Fisher Quantity Index","Level",0,FAAt302I:49,NONE
kcn48101st00,"Air transportation","Fisher Quantity Index","Level",0,FAAt302S:49,NONE
kcn48201eq00,"Railroad transportation","Fisher Quantity Index","Level",0,FAAt302E:50,NONE
kcn48201es00,"Railroad transportation","Fisher Quantity Index","Level",0,FAAt302ESI:50,NONE
kcn48201ip00,"Railroad transportation","Fisher Quantity Index","Level",0,FAAt302I:50,NONE
kcn48201st00,"Railroad transportation","Fisher Quantity Index","Level",0,FAAt302S:50,NONE
kcn48301eq00,"Water transportation","Fisher Quantity Index","Level",0,FAAt302E:51,NONE
kcn48301es00,"Water transportation","Fisher Quantity Index","Level",0,FAAt302ESI:51,NONE
kcn48301ip00,"Water transportation","Fisher Quantity Index","Level",0,FAAt302I:51,NONE
kcn48301st00,"Water transportation","Fisher Quantity Index","Level",0,FAAt302S:51,NONE
kcn48401eq00,"Truck transportation","Fisher Quantity Index","Level",0,FAAt302E:52,NONE
kcn48401es00,"Truck transportation","Fisher Quantity Index","Level",0,FAAt302ESI:52,NONE
kcn48401ip00,"Truck transportation","Fisher Quantity Index","Level",0,FAAt302I:52,NONE
kcn48401st00,"Truck transportation","Fisher Quantity Index","Level",0,FAAt302S:52,NONE
kcn48501eq00,"Transit and ground passenger transportation","Fisher Quantity Index","Level",0,FAAt302E:53,NONE
kcn48501es00,"Transit and ground passenger transportation","Fisher Quantity Index","Level",0,FAAt302ESI:53,NONE
kcn48501ip00,"Transit and ground passenger transportation","Fisher Quantity Index","Level",0,FAAt302I:53,NONE
kcn48501st00,"Transit and ground passenger transportation","Fisher Quantity Index","Level",0,FAAt302S:53,NONE
kcn48601eq00,"Pipeline transportation","Fisher Quantity Index","Level",0,FAAt302E:54,NONE
kcn48601es00,"Pipeline transportation","Fisher Quantity Index","Level",0,FAAt302ESI:54,NONE
kcn48601ip00,"Pipeline transportation","Fisher Quantity Index","Level",0,FAAt302I:54,NONE
kcn48601st00,"Pipeline transportation","Fisher Quantity Index","Level",0,FAAt302S:54,NONE
kcn487S1eq00,"Other transportation and support activities","Fisher Quantity Index","Level",0,FAAt302E:55,NONE
kcn487S1es00,"Other transportation and support activities","Fisher Quantity Index","Level",0,FAAt302ESI:55,NONE
kcn487S1ip00,"Other transportation and support activities","Fisher Quantity Index","Level",0,FAAt302I:55,NONE
kcn487S1st00,"Other transportation and support activities","Fisher Quantity Index","Level",0,FAAt302S:55,NONE
kcn49301eq00,"Warehousing and storage","Fisher Quantity Index","Level",0,FAAt302E:56,NONE
kcn49301es00,"Warehousing and storage","Fisher Quantity Index","Level",0,FAAt302ESI:56,NONE
kcn49301ip00,"Warehousing and storage","Fisher Quantity Index","Level",0,FAAt302I:56,NONE
kcn49301st00,"Warehousing and storage","Fisher Quantity Index","Level",0,FAAt302S:56,NONE
kcn51001eq00,"Information","Fisher Quantity Index","Level",0,FAAt302E:57,NONE
kcn51001es00,"Information","Fisher Quantity Index","Level",0,FAAt302ESI:57,NONE
kcn51001ip00,"Information","Fisher Quantity Index","Level",0,FAAt302I:57,NONE
kcn51001st00,"Information","Fisher Quantity Index","Level",0,FAAt302S:57,NONE
kcn51101eq00,"Publishing industries (includes software)","Fisher Quantity Index","Level",0,FAAt302E:58,NONE
kcn51101es00,"Publishing industries (includes software)","Fisher Quantity Index","Level",0,FAAt302ESI:58,NONE
kcn51101ip00,"Publishing industries (includes software)","Fisher Quantity Index","Level",0,FAAt302I:58,NONE
kcn51101st00,"Publishing industries (includes software)","Fisher Quantity Index","Level",0,FAAt302S:58,NONE
kcn51201eq00,"Motion picture and sound recording industries","Fisher Quantity Index","Level",0,FAAt302E:59,NONE
kcn51201es00,"Motion picture and sound recording industries","Fisher Quantity Index","Level",0,FAAt302ESI:59,NONE
kcn51201ip00,"Motion picture and sound recording industries","Fisher Quantity Index","Level",0,FAAt302I:59,NONE
kcn51201st00,"Motion picture and sound recording industries","Fisher Quantity Index","Level",0,FAAt302S:59,NONE
kcn51301eq00,"Broadcasting and telecommunications","Fisher Quantity Index","Level",0,FAAt302E:60,NONE
kcn51301es00,"Broadcasting and telecommunications","Fisher Quantity Index","Level",0,FAAt302ESI:60,NONE
kcn51301ip00,"Broadcasting and telecommunications","Fisher Quantity Index","Level",0,FAAt302I:60,NONE
kcn51301st00,"Broadcasting and telecommunications","Fisher Quantity Index","Level",0,FAAt302S:60,NONE
kcn51401eq00,"Information and data processing services","Fisher Quantity Index","Level",0,FAAt302E:61,NONE
kcn51401es00,"Information and data processing services","Fisher Quantity Index","Level",0,FAAt302ESI:61,NONE
kcn51401ip00,"Information and data processing services","Fisher Quantity Index","Level",0,FAAt302I:61,NONE
kcn51401st00,"Information and data processing services","Fisher Quantity Index","Level",0,FAAt302S:61,NONE
kcn52001eq00,"Finance and insurance","Fisher Quantity Index","Level",0,FAAt302E:62,NONE
kcn52001es00,"Finance and insurance","Fisher Quantity Index","Level",0,FAAt302ESI:62,NONE
kcn52001ip00,"Finance and insurance","Fisher Quantity Index","Level",0,FAAt302I:62,NONE
kcn52001st00,"Finance and insurance","Fisher Quantity Index","Level",0,FAAt302S:62,NONE
kcn52101eq00,"Federal Reserve banks","Fisher Quantity Index","Level",0,FAAt302E:63,NONE
kcn52101es00,"Federal Reserve banks","Fisher Quantity Index","Level",0,FAAt302ESI:63,NONE
kcn52101ip00,"Federal Reserve banks","Fisher Quantity Index","Level",0,FAAt302I:63,NONE
kcn52101st00,"Federal Reserve banks","Fisher Quantity Index","Level",0,FAAt302S:63,NONE
kcn52201eq00,"Credit intermediation and related activities","Fisher Quantity Index","Level",0,FAAt302E:64,NONE
kcn52201es00,"Credit intermediation and related activities","Fisher Quantity Index","Level",0,FAAt302ESI:64,NONE
kcn52201ip00,"Credit intermediation and related activities","Fisher Quantity Index","Level",0,FAAt302I:64,NONE
kcn52201st00,"Credit intermediation and related activities","Fisher Quantity Index","Level",0,FAAt302S:64,NONE
kcn52211eq00,"Depository credit intermediation","Fisher Quantity Index","Level",0,FAAt302E:65,NONE
kcn52211es00,"Depository credit intermediation","Fisher Quantity Index","Level",0,FAAt302ESI:65,NONE
kcn52211ip00,"Depository credit intermediation","Fisher Quantity Index","Level",0,FAAt302I:65,NONE
kcn52211st00,"Depository credit intermediation","Fisher Quantity Index","Level",0,FAAt302S:65,NONE
kcn522291eq00,"Nondepository credit intermediation","Fisher Quantity Index","Level",0,FAAt302E:67,NONE
kcn522291es00,"Nondepository credit intermediation","Fisher Quantity Index","Level",0,FAAt302ESI:67,NONE
kcn522291ip00,"Nondepository credit intermediation","Fisher Quantity Index","Level",0,FAAt302I:67,NONE
kcn522291st00,"Nondepository credit intermediation","Fisher Quantity Index","Level",0,FAAt302S:67,NONE
kcn52231eq00,"Other intermediation","Fisher Quantity Index","Level",0,FAAt302E:66,NONE
kcn52231es00,"Other intermediation","Fisher Quantity Index","Level",0,FAAt302ESI:66,NONE
kcn52231ip00,"Other intermediation","Fisher Quantity Index","Level",0,FAAt302I:66,NONE
kcn52231st00,"Other intermediation","Fisher Quantity Index","Level",0,FAAt302S:66,NONE
kcn52301eq00,"Securities, commodity contracts, and investments","Fisher Quantity Index","Level",0,FAAt302E:68,NONE
kcn52301es00,"Securities, commodity contracts, and investments","Fisher Quantity Index","Level",0,FAAt302ESI:68,NONE
kcn52301ip00,"Securities, commodity contracts, and investments","Fisher Quantity Index","Level",0,FAAt302I:68,NONE
kcn52301st00,"Securities, commodity contracts, and investments","Fisher Quantity Index","Level",0,FAAt302S:68,NONE
kcn52401eq00,"Insurance carriers and related activities","Fisher Quantity Index","Level",0,FAAt302E:69,NONE
kcn52401es00,"Insurance carriers and related activities","Fisher Quantity Index","Level",0,FAAt302ESI:69,NONE
kcn52401ip00,"Insurance carriers and related activities","Fisher Quantity Index","Level",0,FAAt302I:69,NONE
kcn52401st00,"Insurance carriers and related activities","Fisher Quantity Index","Level",0,FAAt302S:69,NONE
kcn52431eq00,"Insurance agencies and brokers and related services","Fisher Quantity Index","Level",0,FAAt302E:71,NONE
kcn52431es00,"Insurance agencies and brokers and related services","Fisher Quantity Index","Level",0,FAAt302ESI:71,NONE
kcn52431ip00,"Insurance agencies and brokers and related services","Fisher Quantity Index","Level",0,FAAt302I:71,NONE
kcn52431st00,"Insurance agencies and brokers and related services","Fisher Quantity Index","Level",0,FAAt302S:71,NONE
kcn524A1eq00,"Insurance carriers","Fisher Quantity Index","Level",0,FAAt302E:70,NONE
kcn524A1es00,"Insurance carriers","Fisher Quantity Index","Level",0,FAAt302ESI:70,NONE
kcn524A1ip00,"Insurance carriers","Fisher Quantity Index","Level",0,FAAt302I:70,NONE
kcn524A1st00,"Insurance carriers","Fisher Quantity Index","Level",0,FAAt302S:70,NONE
kcn52501eq00,"Funds, trusts, and other financial vehicles","Fisher Quantity Index","Level",0,FAAt302E:72,NONE
kcn52501es00,"Funds, trusts, and other financial vehicles","Fisher Quantity Index","Level",0,FAAt302ESI:72,NONE
kcn52501ip00,"Funds, trusts, and other financial vehicles","Fisher Quantity Index","Level",0,FAAt302I:72,NONE
kcn52501st00,"Funds, trusts, and other financial vehicles","Fisher Quantity Index","Level",0,FAAt302S:72,NONE
kcn53201eq00,"Rental and leasing services and lessors of intangible assets","Fisher Quantity Index","Level",0,FAAt302E:75,NONE
kcn53201es00,"Rental and leasing services and lessors of intangible assets","Fisher Quantity Index","Level",0,FAAt302ESI:75,NONE
kcn53201ip00,"Rental and leasing services and lessors of intangible assets","Fisher Quantity Index","Level",0,FAAt302I:75,NONE
kcn53201st00,"Rental and leasing services and lessors of intangible assets","Fisher Quantity Index","Level",0,FAAt302S:75,NONE
kcn54001eq00,"Professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt302E:76,NONE
kcn54001es00,"Professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt302ESI:76,NONE
kcn54001ip00,"Professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt302I:76,NONE
kcn54001st00,"Professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt302S:76,NONE
kcn54111eq00,"Legal services","Fisher Quantity Index","Level",0,FAAt302E:77,NONE
kcn54111es00,"Legal services","Fisher Quantity Index","Level",0,FAAt302ESI:77,NONE
kcn54111ip00,"Legal services","Fisher Quantity Index","Level",0,FAAt302I:77,NONE
kcn54111st00,"Legal services","Fisher Quantity Index","Level",0,FAAt302S:77,NONE
kcn54121eq00,"Miscellaneous professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt302E:79,NONE
kcn54121es00,"Miscellaneous professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt302ESI:79,NONE
kcn54121ip00,"Miscellaneous professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt302I:79,NONE
kcn54121st00,"Miscellaneous professional, scientific, and technical services","Fisher Quantity Index","Level",0,FAAt302S:79,NONE
kcn54151eq00,"Computer systems design and related services","Fisher Quantity Index","Level",0,FAAt302E:78,NONE
kcn54151es00,"Computer systems design and related services","Fisher Quantity Index","Level",0,FAAt302ESI:78,NONE
kcn54151ip00,"Computer systems design and related services","Fisher Quantity Index","Level",0,FAAt302I:78,NONE
kcn54151st00,"Computer systems design and related services","Fisher Quantity Index","Level",0,FAAt302S:78,NONE
kcn55001eq00,"Management of companies and enterprises","Fisher Quantity Index","Level",0,FAAt302E:80,NONE
kcn55001es00,"Management of companies and enterprises","Fisher Quantity Index","Level",0,FAAt302ESI:80,NONE
kcn55001ip00,"Management of companies and enterprises","Fisher Quantity Index","Level",0,FAAt302I:80,NONE
kcn55001st00,"Management of companies and enterprises","Fisher Quantity Index","Level",0,FAAt302S:80,NONE
kcn56001eq00,"Administrative and waste management services","Fisher Quantity Index","Level",0,FAAt302E:81,NONE
kcn56001es00,"Administrative and waste management services","Fisher Quantity Index","Level",0,FAAt302ESI:81,NONE
kcn56001ip00,"Administrative and waste management services","Fisher Quantity Index","Level",0,FAAt302I:81,NONE
kcn56001st00,"Administrative and waste management services","Fisher Quantity Index","Level",0,FAAt302S:81,NONE
kcn56101eq00,"Administrative and support services","Fisher Quantity Index","Level",0,FAAt302E:82,NONE
kcn56101es00,"Administrative and support services","Fisher Quantity Index","Level",0,FAAt302ESI:82,NONE
kcn56101ip00,"Administrative and support services","Fisher Quantity Index","Level",0,FAAt302I:82,NONE
kcn56101st00,"Administrative and support services","Fisher Quantity Index","Level",0,FAAt302S:82,NONE
kcn56201eq00,"Waste management and remediation services","Fisher Quantity Index","Level",0,FAAt302E:83,NONE
kcn56201es00,"Waste management and remediation services","Fisher Quantity Index","Level",0,FAAt302ESI:83,NONE
kcn56201ip00,"Waste management and remediation services","Fisher Quantity Index","Level",0,FAAt302I:83,NONE
kcn56201st00,"Waste management and remediation services","Fisher Quantity Index","Level",0,FAAt302S:83,NONE
kcn61001eq00,"Educational services","Fisher Quantity Index","Level",0,FAAt302E:84,NONE
kcn61001es00,"Educational services","Fisher Quantity Index","Level",0,FAAt302ESI:84,NONE
kcn61001ip00,"Educational services","Fisher Quantity Index","Level",0,FAAt302I:84,NONE
kcn61001st00,"Educational services","Fisher Quantity Index","Level",0,FAAt302S:84,NONE
kcn62001eq00,"Health and social assistance","Fisher Quantity Index","Level",0,FAAt302E:85,NONE
kcn62001es00,"Health and social assistance","Fisher Quantity Index","Level",0,FAAt302ESI:85,NONE
kcn62001ip00,"Health and social assistance","Fisher Quantity Index","Level",0,FAAt302I:85,NONE
kcn62001st00,"Health and social assistance","Fisher Quantity Index","Level",0,FAAt302S:85,NONE
kcn62101eq00,"Ambulatory health care services","Fisher Quantity Index","Level",0,FAAt302E:86,NONE
kcn62101es00,"Ambulatory health care services","Fisher Quantity Index","Level",0,FAAt302ESI:86,NONE
kcn62101ip00,"Ambulatory health care services","Fisher Quantity Index","Level",0,FAAt302I:86,NONE
kcn62101st00,"Ambulatory health care services","Fisher Quantity Index","Level",0,FAAt302S:86,NONE
kcn622h1eq00,"Hospitals","Fisher Quantity Index","Level",0,FAAt302E:87,NONE
kcn622h1es00,"Hospitals","Fisher Quantity Index","Level",0,FAAt302ESI:87,NONE
kcn622h1ip00,"Hospitals","Fisher Quantity Index","Level",0,FAAt302I:87,NONE
kcn622h1st00,"Hospitals","Fisher Quantity Index","Level",0,FAAt302S:87,NONE
kcn62301eq00,"Nursing and residential care facilities","Fisher Quantity Index","Level",0,FAAt302E:88,NONE
kcn62301es00,"Nursing and residential care facilities","Fisher Quantity Index","Level",0,FAAt302ESI:88,NONE
kcn62301ip00,"Nursing and residential care facilities","Fisher Quantity Index","Level",0,FAAt302I:88,NONE
kcn62301st00,"Nursing and residential care facilities","Fisher Quantity Index","Level",0,FAAt302S:88,NONE
kcn62401eq00,"Social assistance","Fisher Quantity Index","Level",0,FAAt302E:89,NONE
kcn62401es00,"Social assistance","Fisher Quantity Index","Level",0,FAAt302ESI:89,NONE
kcn62401ip00,"Social assistance","Fisher Quantity Index","Level",0,FAAt302I:89,NONE
kcn62401st00,"Social assistance","Fisher Quantity Index","Level",0,FAAt302S:89,NONE
kcn71001eq00,"Arts, entertainment, and recreation","Fisher Quantity Index","Level",0,FAAt302E:90,NONE
kcn71001es00,"Arts, entertainment, and recreation","Fisher Quantity Index","Level",0,FAAt302ESI:90,NONE
kcn71001ip00,"Arts, entertainment, and recreation","Fisher Quantity Index","Level",0,FAAt302I:90,NONE
kcn71001st00,"Arts, entertainment, and recreation","Fisher Quantity Index","Level",0,FAAt302S:90,NONE
kcn711a1eq00,"Performing arts, spectator sports, museums, and related activities","Fisher Quantity Index","Level",0,FAAt302E:91,NONE
kcn711a1es00,"Performing arts, spectator sports, museums, and related activities","Fisher Quantity Index","Level",0,FAAt302ESI:91,NONE
kcn711a1ip00,"Performing arts, spectator sports, museums, and related activities","Fisher Quantity Index","Level",0,FAAt302I:91,NONE
kcn711a1st00,"Performing arts, spectator sports, museums, and related activities","Fisher Quantity Index","Level",0,FAAt302S:91,NONE
kcn71301eq00,"Amusements, gambling, and recreation industries","Fisher Quantity Index","Level",0,FAAt302E:92,NONE
kcn71301es00,"Amusements, gambling, and recreation industries","Fisher Quantity Index","Level",0,FAAt302ESI:92,NONE
kcn71301ip00,"Amusements, gambling, and recreation industries","Fisher Quantity Index","Level",0,FAAt302I:92,NONE
kcn71301st00,"Amusements, gambling, and recreation industries","Fisher Quantity Index","Level",0,FAAt302S:92,NONE
