%SeriesCode,Period,Value
i3n21201st00,1996,"1,827"
i3n21201st00,1997,"1,944"
i3n21201st00,1998,"1,743"
i3n21201st00,1999,"1,346"
i3n21201st00,2000,"1,813"
i3n21201st00,2001,"1,293"
i3n21201st00,2002,"2,156"
i3n21201st00,2003,"1,987"
i3n21201st00,2004,"3,691"
i3n21201st00,2005,"5,243"
i3n21201st00,2006,"8,666"
i3n21201st00,2007,"7,554"
i3n21201st00,2008,"7,902"
i3n21201st00,2009,"7,829"
i3n21201st00,2010,"7,948"
i3n21201st00,2011,"11,753"
i3n21201st00,2012,"10,443"
i3n21201st00,2013,"10,271"
i3n21201st00,2014,"9,278"
i3n21201st00,2015,"11,039"
i3n21201st00,2016,"6,432"
i3n21201st00,2017,"6,670"
i3n21201st00,2018,"7,018"
i3n21201st00,2019,"9,791"
i3n21201st00,2020,"9,103"
i3n21201st00,2021,"11,273"
i3n21201st00,2022,"13,785"
i3n21201st00,2023,"18,512"
i3n21201st00,2024,"18,888"
i3n21301eq00,1947,"57"
i3n21301eq00,1948,"61"
i3n21301eq00,1949,"98"
i3n21301eq00,1950,"100"
i3n21301eq00,1951,"76"
i3n21301eq00,1952,"139"
i3n21301eq00,1953,"185"
i3n21301eq00,1954,"211"
i3n21301eq00,1955,"185"
i3n21301eq00,1956,"181"
i3n21301eq00,1957,"259"
i3n21301eq00,1958,"321"
i3n21301eq00,1959,"313"
i3n21301eq00,1960,"269"
i3n21301eq00,1961,"321"
i3n21301eq00,1962,"319"
i3n21301eq00,1963,"373"
i3n21301eq00,1964,"501"
i3n21301eq00,1965,"524"
i3n21301eq00,1966,"593"
i3n21301eq00,1967,"660"
i3n21301eq00,1968,"630"
i3n21301eq00,1969,"639"
i3n21301eq00,1970,"546"
i3n21301eq00,1971,"591"
i3n21301eq00,1972,"677"
i3n21301eq00,1973,"798"
i3n21301eq00,1974,"888"
i3n21301eq00,1975,"1,074"
i3n21301eq00,1976,"1,078"
i3n21301eq00,1977,"1,506"
i3n21301eq00,1978,"2,248"
i3n21301eq00,1979,"2,728"
i3n21301eq00,1980,"3,801"
i3n21301eq00,1981,"6,084"
i3n21301eq00,1982,"4,996"
i3n21301eq00,1983,"3,710"
i3n21301eq00,1984,"3,961"
i3n21301eq00,1985,"3,731"
i3n21301eq00,1986,"2,346"
i3n21301eq00,1987,"2,118"
i3n21301eq00,1988,"2,557"
i3n21301eq00,1989,"2,718"
i3n21301eq00,1990,"2,571"
i3n21301eq00,1991,"2,342"
i3n21301eq00,1992,"2,085"
i3n21301eq00,1993,"3,114"
i3n21301eq00,1994,"3,104"
i3n21301eq00,1995,"3,607"
i3n21301eq00,1996,"3,185"
i3n21301eq00,1997,"3,742"
i3n21301eq00,1998,"3,657"
i3n21301eq00,1999,"3,528"
i3n21301eq00,2000,"3,201"
i3n21301eq00,2001,"3,366"
i3n21301eq00,2002,"2,324"
i3n21301eq00,2003,"3,125"
i3n21301eq00,2004,"3,141"
i3n21301eq00,2005,"5,386"
i3n21301eq00,2006,"9,678"
i3n21301eq00,2007,"12,478"
i3n21301eq00,2008,"14,586"
i3n21301eq00,2009,"9,168"
i3n21301eq00,2010,"10,709"
i3n21301eq00,2011,"17,076"
i3n21301eq00,2012,"20,059"
i3n21301eq00,2013,"15,958"
i3n21301eq00,2014,"18,855"
i3n21301eq00,2015,"11,129"
i3n21301eq00,2016,"4,386"
i3n21301eq00,2017,"10,579"
i3n21301eq00,2018,"14,448"
i3n21301eq00,2019,"7,145"
i3n21301eq00,2020,"4,874"
i3n21301eq00,2021,"5,150"
i3n21301eq00,2022,"8,715"
i3n21301eq00,2023,"9,670"
i3n21301eq00,2024,"9,281"
i3n21301es00,1947,"95"
i3n21301es00,1948,"113"
i3n21301es00,1949,"150"
i3n21301es00,1950,"162"
i3n21301es00,1951,"153"
i3n21301es00,1952,"234"
i3n21301es00,1953,"289"
i3n21301es00,1954,"315"
i3n21301es00,1955,"286"
i3n21301es00,1956,"322"
i3n21301es00,1957,"387"
i3n21301es00,1958,"432"
i3n21301es00,1959,"441"
i3n21301es00,1960,"407"
i3n21301es00,1961,"462"
i3n21301es00,1962,"468"
i3n21301es00,1963,"520"
i3n21301es00,1964,"660"
i3n21301es00,1965,"667"
i3n21301es00,1966,"732"
i3n21301es00,1967,"783"
i3n21301es00,1968,"762"
i3n21301es00,1969,"795"
i3n21301es00,1970,"693"
i3n21301es00,1971,"745"
i3n21301es00,1972,"861"
i3n21301es00,1973,"1,000"
i3n21301es00,1974,"1,158"
i3n21301es00,1975,"1,422"
i3n21301es00,1976,"1,484"
i3n21301es00,1977,"2,029"
i3n21301es00,1978,"2,979"
i3n21301es00,1979,"3,691"
i3n21301es00,1980,"5,199"
i3n21301es00,1981,"8,140"
i3n21301es00,1982,"7,181"
i3n21301es00,1983,"5,259"
i3n21301es00,1984,"5,591"
i3n21301es00,1985,"5,225"
i3n21301es00,1986,"3,221"
i3n21301es00,1987,"2,857"
i3n21301es00,1988,"3,418"
i3n21301es00,1989,"3,565"
i3n21301es00,1990,"3,596"
i3n21301es00,1991,"3,402"
i3n21301es00,1992,"2,929"
i3n21301es00,1993,"4,104"
i3n21301es00,1994,"4,035"
i3n21301es00,1995,"4,547"
i3n21301es00,1996,"4,131"
i3n21301es00,1997,"4,967"
i3n21301es00,1998,"4,926"
i3n21301es00,1999,"4,966"
i3n21301es00,2000,"4,566"
i3n21301es00,2001,"4,988"
i3n21301es00,2002,"3,297"
i3n21301es00,2003,"3,725"
i3n21301es00,2004,"4,358"
i3n21301es00,2005,"6,838"
i3n21301es00,2006,"11,788"
i3n21301es00,2007,"15,650"
i3n21301es00,2008,"21,108"
i3n21301es00,2009,"13,655"
i3n21301es00,2010,"13,939"
i3n21301es00,2011,"22,443"
i3n21301es00,2012,"24,242"
i3n21301es00,2013,"24,407"
i3n21301es00,2014,"26,606"
i3n21301es00,2015,"18,018"
i3n21301es00,2016,"10,097"
i3n21301es00,2017,"14,112"
i3n21301es00,2018,"20,003"
i3n21301es00,2019,"12,107"
i3n21301es00,2020,"13,682"
i3n21301es00,2021,"10,541"
i3n21301es00,2022,"18,678"
i3n21301es00,2023,"23,902"
i3n21301es00,2024,"24,428"
i3n21301ip00,1947,"0"
i3n21301ip00,1948,"0"
i3n21301ip00,1949,"0"
i3n21301ip00,1950,"0"
i3n21301ip00,1951,"0"
i3n21301ip00,1952,"0"
i3n21301ip00,1953,"0"
i3n21301ip00,1954,"0"
i3n21301ip00,1955,"0"
i3n21301ip00,1956,"0"
i3n21301ip00,1957,"0"
i3n21301ip00,1958,"0"
i3n21301ip00,1959,"0"
i3n21301ip00,1960,"0"
i3n21301ip00,1961,"1"
i3n21301ip00,1962,"1"
i3n21301ip00,1963,"2"
i3n21301ip00,1964,"2"
i3n21301ip00,1965,"2"
i3n21301ip00,1966,"2"
i3n21301ip00,1967,"3"
i3n21301ip00,1968,"4"
i3n21301ip00,1969,"6"
i3n21301ip00,1970,"8"
i3n21301ip00,1971,"10"
i3n21301ip00,1972,"16"
i3n21301ip00,1973,"20"
i3n21301ip00,1974,"15"
i3n21301ip00,1975,"15"
i3n21301ip00,1976,"14"
i3n21301ip00,1977,"14"
i3n21301ip00,1978,"28"
i3n21301ip00,1979,"67"
i3n21301ip00,1980,"120"
i3n21301ip00,1981,"208"
i3n21301ip00,1982,"173"
i3n21301ip00,1983,"131"
i3n21301ip00,1984,"133"
i3n21301ip00,1985,"123"
i3n21301ip00,1986,"69"
i3n21301ip00,1987,"58"
i3n21301ip00,1988,"72"
i3n21301ip00,1989,"91"
i3n21301ip00,1990,"100"
i3n21301ip00,1991,"116"
i3n21301ip00,1992,"139"
i3n21301ip00,1993,"248"
i3n21301ip00,1994,"255"
i3n21301ip00,1995,"348"
i3n21301ip00,1996,"380"
i3n21301ip00,1997,"585"
i3n21301ip00,1998,"495"
i3n21301ip00,1999,"742"
i3n21301ip00,2000,"472"
i3n21301ip00,2001,"397"
i3n21301ip00,2002,"210"
i3n21301ip00,2003,"234"
i3n21301ip00,2004,"194"
i3n21301ip00,2005,"268"
i3n21301ip00,2006,"495"
i3n21301ip00,2007,"571"
i3n21301ip00,2008,"773"
i3n21301ip00,2009,"598"
i3n21301ip00,2010,"641"
i3n21301ip00,2011,"1,066"
i3n21301ip00,2012,"1,269"
i3n21301ip00,2013,"1,058"
i3n21301ip00,2014,"1,152"
i3n21301ip00,2015,"859"
i3n21301ip00,2016,"551"
i3n21301ip00,2017,"891"
i3n21301ip00,2018,"1,268"
i3n21301ip00,2019,"924"
i3n21301ip00,2020,"845"
i3n21301ip00,2021,"943"
i3n21301ip00,2022,"1,307"
i3n21301ip00,2023,"1,397"
i3n21301ip00,2024,"1,484"
i3n21301st00,1947,"38"
i3n21301st00,1948,"53"
i3n21301st00,1949,"52"
i3n21301st00,1950,"62"
i3n21301st00,1951,"76"
i3n21301st00,1952,"94"
i3n21301st00,1953,"104"
i3n21301st00,1954,"104"
i3n21301st00,1955,"102"
i3n21301st00,1956,"141"
i3n21301st00,1957,"128"
i3n21301st00,1958,"111"
i3n21301st00,1959,"127"
i3n21301st00,1960,"138"
i3n21301st00,1961,"140"
i3n21301st00,1962,"148"
i3n21301st00,1963,"145"
i3n21301st00,1964,"157"
i3n21301st00,1965,"141"
i3n21301st00,1966,"137"
i3n21301st00,1967,"120"
i3n21301st00,1968,"128"
i3n21301st00,1969,"150"
i3n21301st00,1970,"140"
i3n21301st00,1971,"144"
i3n21301st00,1972,"168"
i3n21301st00,1973,"181"
i3n21301st00,1974,"255"
i3n21301st00,1975,"334"
i3n21301st00,1976,"392"
i3n21301st00,1977,"509"
i3n21301st00,1978,"703"
i3n21301st00,1979,"896"
i3n21301st00,1980,"1,277"
i3n21301st00,1981,"1,848"
i3n21301st00,1982,"2,012"
i3n21301st00,1983,"1,418"
i3n21301st00,1984,"1,497"
i3n21301st00,1985,"1,371"
i3n21301st00,1986,"806"
i3n21301st00,1987,"681"
i3n21301st00,1988,"789"
i3n21301st00,1989,"756"
i3n21301st00,1990,"925"
i3n21301st00,1991,"943"
i3n21301st00,1992,"705"
i3n21301st00,1993,"742"
i3n21301st00,1994,"676"
i3n21301st00,1995,"591"
i3n21301st00,1996,"566"
i3n21301st00,1997,"640"
i3n21301st00,1998,"775"
i3n21301st00,1999,"696"
i3n21301st00,2000,"893"
i3n21301st00,2001,"1,225"
i3n21301st00,2002,"763"
i3n21301st00,2003,"365"
i3n21301st00,2004,"1,024"
i3n21301st00,2005,"1,184"
i3n21301st00,2006,"1,614"
i3n21301st00,2007,"2,601"
i3n21301st00,2008,"5,750"
i3n21301st00,2009,"3,889"
i3n21301st00,2010,"2,588"
i3n21301st00,2011,"4,301"
i3n21301st00,2012,"2,914"
i3n21301st00,2013,"7,391"
i3n21301st00,2014,"6,598"
i3n21301st00,2015,"6,029"
i3n21301st00,2016,"5,159"
i3n21301st00,2017,"2,642"
i3n21301st00,2018,"4,287"
i3n21301st00,2019,"4,038"
i3n21301st00,2020,"7,962"
i3n21301st00,2021,"4,448"
i3n21301st00,2022,"8,656"
i3n21301st00,2023,"12,835"
i3n21301st00,2024,"13,663"
i3n22001eq00,1947,"727"
i3n22001eq00,1948,"793"
i3n22001eq00,1949,"757"
i3n22001eq00,1950,"1,056"
i3n22001eq00,1951,"1,061"
i3n22001eq00,1952,"1,213"
i3n22001eq00,1953,"1,456"
i3n22001eq00,1954,"1,411"
i3n22001eq00,1955,"1,425"
i3n22001eq00,1956,"1,734"
i3n22001eq00,1957,"1,876"
i3n22001eq00,1958,"1,977"
i3n22001eq00,1959,"2,195"
i3n22001eq00,1960,"2,106"
i3n22001eq00,1961,"1,860"
i3n22001eq00,1962,"1,946"
i3n22001eq00,1963,"1,995"
i3n22001eq00,1964,"1,808"
i3n22001eq00,1965,"2,177"
i3n22001eq00,1966,"2,852"
i3n22001eq00,1967,"2,976"
i3n22001eq00,1968,"3,131"
i3n22001eq00,1969,"3,486"
i3n22001eq00,1970,"4,152"
i3n22001eq00,1971,"4,378"
i3n22001eq00,1972,"5,476"
i3n22001eq00,1973,"6,244"
i3n22001eq00,1974,"7,029"
i3n22001eq00,1975,"6,342"
i3n22001eq00,1976,"6,887"
i3n22001eq00,1977,"9,283"
i3n22001eq00,1978,"10,698"
i3n22001eq00,1979,"13,406"
i3n22001eq00,1980,"13,634"
i3n22001eq00,1981,"14,889"
i3n22001eq00,1982,"16,815"
i3n22001eq00,1983,"18,664"
i3n22001eq00,1984,"22,459"
i3n22001eq00,1985,"27,606"
i3n22001eq00,1986,"28,238"
i3n22001eq00,1987,"25,036"
i3n22001eq00,1988,"24,473"
i3n22001eq00,1989,"23,212"
i3n22001eq00,1990,"25,273"
i3n22001eq00,1991,"21,834"
i3n22001eq00,1992,"24,099"
i3n22001eq00,1993,"26,115"
i3n22001eq00,1994,"22,685"
i3n22001eq00,1995,"23,262"
i3n22001eq00,1996,"22,911"
i3n22001eq00,1997,"20,584"
i3n22001eq00,1998,"21,874"
i3n22001eq00,1999,"26,023"
i3n22001eq00,2000,"32,728"
i3n22001eq00,2001,"36,328"
i3n22001eq00,2002,"35,958"
i3n22001eq00,2003,"35,737"
i3n22001eq00,2004,"34,317"
i3n22001eq00,2005,"38,527"
i3n22001eq00,2006,"45,976"
i3n22001eq00,2007,"54,561"
i3n22001eq00,2008,"56,515"
i3n22001eq00,2009,"49,162"
i3n22001eq00,2010,"46,916"
i3n22001eq00,2011,"54,542"
i3n22001eq00,2012,"61,957"
i3n22001eq00,2013,"60,822"
i3n22001eq00,2014,"62,088"
i3n22001eq00,2015,"63,945"
i3n22001eq00,2016,"64,761"
i3n22001eq00,2017,"67,056"
i3n22001eq00,2018,"72,789"
i3n22001eq00,2019,"76,969"
i3n22001eq00,2020,"79,455"
i3n22001eq00,2021,"91,767"
i3n22001eq00,2022,"100,283"
i3n22001eq00,2023,"106,501"
i3n22001eq00,2024,"110,076"
i3n22001es00,1947,"1,893"
i3n22001es00,1948,"2,322"
i3n22001es00,1949,"2,725"
i3n22001es00,1950,"3,175"
i3n22001es00,1951,"3,398"
i3n22001es00,1952,"3,469"
i3n22001es00,1953,"4,094"
i3n22001es00,1954,"3,873"
i3n22001es00,1955,"3,819"
i3n22001es00,1956,"4,631"
i3n22001es00,1957,"5,179"
i3n22001es00,1958,"5,334"
i3n22001es00,1959,"5,429"
i3n22001es00,1960,"5,256"
i3n22001es00,1961,"4,845"
i3n22001es00,1962,"4,793"
i3n22001es00,1963,"4,769"
i3n22001es00,1964,"4,918"
i3n22001es00,1965,"5,737"
i3n22001es00,1966,"6,721"
i3n22001es00,1967,"7,634"
i3n22001es00,1968,"8,697"
i3n22001es00,1969,"9,085"
i3n22001es00,1970,"10,091"
i3n22001es00,1971,"10,795"
i3n22001es00,1972,"12,960"
i3n22001es00,1973,"14,593"
i3n22001es00,1974,"15,071"
i3n22001es00,1975,"15,151"
i3n22001es00,1976,"15,846"
i3n22001es00,1977,"20,325"
i3n22001es00,1978,"22,655"
i3n22001es00,1979,"26,237"
i3n22001es00,1980,"27,763"
i3n22001es00,1981,"30,039"
i3n22001es00,1982,"31,543"
i3n22001es00,1983,"31,246"
i3n22001es00,1984,"38,419"
i3n22001es00,1985,"48,522"
i3n22001es00,1986,"48,532"
i3n22001es00,1987,"45,486"
i3n22001es00,1988,"40,809"
i3n22001es00,1989,"40,877"
i3n22001es00,1990,"46,046"
i3n22001es00,1991,"43,228"
i3n22001es00,1992,"44,790"
i3n22001es00,1993,"49,371"
i3n22001es00,1994,"40,490"
i3n22001es00,1995,"46,733"
i3n22001es00,1996,"47,195"
i3n22001es00,1997,"43,188"
i3n22001es00,1998,"46,974"
i3n22001es00,1999,"49,755"
i3n22001es00,2000,"69,342"
i3n22001es00,2001,"78,272"
i3n22001es00,2002,"63,442"
i3n22001es00,2003,"63,928"
i3n22001es00,2004,"57,599"
i3n22001es00,2005,"63,058"
i3n22001es00,2006,"74,446"
i3n22001es00,2007,"96,833"
i3n22001es00,2008,"106,212"
i3n22001es00,2009,"110,091"
i3n22001es00,2010,"100,867"
i3n22001es00,2011,"108,606"
i3n22001es00,2012,"127,549"
i3n22001es00,2013,"122,543"
i3n22001es00,2014,"140,124"
i3n22001es00,2015,"154,284"
i3n22001es00,2016,"165,581"
i3n22001es00,2017,"149,560"
i3n22001es00,2018,"166,819"
i3n22001es00,2019,"184,670"
i3n22001es00,2020,"193,586"
i3n22001es00,2021,"208,877"
i3n22001es00,2022,"230,393"
i3n22001es00,2023,"277,995"
i3n22001es00,2024,"291,830"
i3n22001ip00,1947,"2"
i3n22001ip00,1948,"2"
i3n22001ip00,1949,"1"
i3n22001ip00,1950,"2"
i3n22001ip00,1951,"2"
i3n22001ip00,1952,"3"
i3n22001ip00,1953,"4"
i3n22001ip00,1954,"4"
i3n22001ip00,1955,"4"
i3n22001ip00,1956,"4"
i3n22001ip00,1957,"3"
i3n22001ip00,1958,"1"
i3n22001ip00,1959,"1"
i3n22001ip00,1960,"4"
i3n22001ip00,1961,"6"
i3n22001ip00,1962,"6"
i3n22001ip00,1963,"12"
i3n22001ip00,1964,"11"
i3n22001ip00,1965,"12"
i3n22001ip00,1966,"21"
i3n22001ip00,1967,"15"
i3n22001ip00,1968,"17"
i3n22001ip00,1969,"22"
i3n22001ip00,1970,"26"
i3n22001ip00,1971,"23"
i3n22001ip00,1972,"31"
i3n22001ip00,1973,"32"
i3n22001ip00,1974,"39"
i3n22001ip00,1975,"45"
i3n22001ip00,1976,"48"
i3n22001ip00,1977,"61"
i3n22001ip00,1978,"125"
i3n22001ip00,1979,"214"
i3n22001ip00,1980,"319"
i3n22001ip00,1981,"407"
i3n22001ip00,1982,"790"
i3n22001ip00,1983,"782"
i3n22001ip00,1984,"958"
i3n22001ip00,1985,"1,261"
i3n22001ip00,1986,"1,264"
i3n22001ip00,1987,"1,091"
i3n22001ip00,1988,"1,311"
i3n22001ip00,1989,"1,693"
i3n22001ip00,1990,"1,778"
i3n22001ip00,1991,"2,030"
i3n22001ip00,1992,"2,201"
i3n22001ip00,1993,"2,965"
i3n22001ip00,1994,"2,547"
i3n22001ip00,1995,"2,958"
i3n22001ip00,1996,"3,147"
i3n22001ip00,1997,"3,624"
i3n22001ip00,1998,"3,049"
i3n22001ip00,1999,"3,361"
i3n22001ip00,2000,"4,154"
i3n22001ip00,2001,"4,074"
i3n22001ip00,2002,"3,095"
i3n22001ip00,2003,"2,644"
i3n22001ip00,2004,"2,369"
i3n22001ip00,2005,"2,657"
i3n22001ip00,2006,"2,891"
i3n22001ip00,2007,"3,199"
i3n22001ip00,2008,"4,241"
i3n22001ip00,2009,"5,178"
i3n22001ip00,2010,"4,453"
i3n22001ip00,2011,"4,803"
i3n22001ip00,2012,"5,475"
i3n22001ip00,2013,"5,743"
i3n22001ip00,2014,"6,723"
i3n22001ip00,2015,"7,643"
i3n22001ip00,2016,"8,893"
i3n22001ip00,2017,"10,364"
i3n22001ip00,2018,"11,675"
i3n22001ip00,2019,"12,613"
i3n22001ip00,2020,"15,477"
i3n22001ip00,2021,"17,051"
i3n22001ip00,2022,"16,376"
i3n22001ip00,2023,"17,482"
i3n22001ip00,2024,"18,824"
i3n22001st00,1947,"1,164"
i3n22001st00,1948,"1,527"
i3n22001st00,1949,"1,966"
i3n22001st00,1950,"2,117"
i3n22001st00,1951,"2,335"
i3n22001st00,1952,"2,253"
i3n22001st00,1953,"2,634"
i3n22001st00,1954,"2,457"
i3n22001st00,1955,"2,390"
i3n22001st00,1956,"2,894"
i3n22001st00,1957,"3,301"
i3n22001st00,1958,"3,356"
i3n22001st00,1959,"3,234"
i3n22001st00,1960,"3,145"
i3n22001st00,1961,"2,978"
i3n22001st00,1962,"2,840"
i3n22001st00,1963,"2,763"
i3n22001st00,1964,"3,099"
i3n22001st00,1965,"3,549"
i3n22001st00,1966,"3,849"
i3n22001st00,1967,"4,643"
i3n22001st00,1968,"5,549"
i3n22001st00,1969,"5,576"
i3n22001st00,1970,"5,912"
i3n22001st00,1971,"6,394"
i3n22001st00,1972,"7,453"
i3n22001st00,1973,"8,316"
i3n22001st00,1974,"8,003"
i3n22001st00,1975,"8,764"
i3n22001st00,1976,"8,911"
i3n22001st00,1977,"10,980"
i3n22001st00,1978,"11,833"
i3n22001st00,1979,"12,617"
i3n22001st00,1980,"13,810"
i3n22001st00,1981,"14,743"
i3n22001st00,1982,"13,938"
i3n22001st00,1983,"11,800"
i3n22001st00,1984,"15,002"
i3n22001st00,1985,"19,656"
i3n22001st00,1986,"19,031"
i3n22001st00,1987,"19,359"
i3n22001st00,1988,"15,025"
i3n22001st00,1989,"15,971"
i3n22001st00,1990,"18,995"
i3n22001st00,1991,"19,364"
i3n22001st00,1992,"18,490"
i3n22001st00,1993,"20,290"
i3n22001st00,1994,"15,258"
i3n22001st00,1995,"20,513"
i3n22001st00,1996,"21,136"
i3n22001st00,1997,"18,980"
i3n22001st00,1998,"22,050"
i3n22001st00,1999,"20,371"
i3n22001st00,2000,"32,459"
i3n22001st00,2001,"37,870"
i3n22001st00,2002,"24,389"
i3n22001st00,2003,"25,547"
i3n22001st00,2004,"20,914"
i3n22001st00,2005,"21,873"
i3n22001st00,2006,"25,578"
i3n22001st00,2007,"39,073"
i3n22001st00,2008,"45,456"
i3n22001st00,2009,"55,751"
i3n22001st00,2010,"49,498"
i3n22001st00,2011,"49,262"
i3n22001st00,2012,"60,117"
i3n22001st00,2013,"55,978"
i3n22001st00,2014,"71,314"
i3n22001st00,2015,"82,696"
i3n22001st00,2016,"91,927"
i3n22001st00,2017,"72,140"
i3n22001st00,2018,"82,356"
i3n22001st00,2019,"95,088"
i3n22001st00,2020,"98,654"
i3n22001st00,2021,"100,060"
i3n22001st00,2022,"113,734"
i3n22001st00,2023,"154,012"
i3n22001st00,2024,"162,930"
i3n22111eq00,1947,"595"
i3n22111eq00,1948,"600"
i3n22111eq00,1949,"543"
i3n22111eq00,1950,"758"
i3n22111eq00,1951,"813"
i3n22111eq00,1952,"891"
i3n22111eq00,1953,"966"
i3n22111eq00,1954,"1,079"
i3n22111eq00,1955,"1,035"
i3n22111eq00,1956,"1,264"
i3n22111eq00,1957,"1,217"
i3n22111eq00,1958,"1,263"
i3n22111eq00,1959,"1,535"
i3n22111eq00,1960,"1,582"
i3n22111eq00,1961,"1,320"
i3n22111eq00,1962,"1,511"
i3n22111eq00,1963,"1,665"
i3n22111eq00,1964,"1,429"
i3n22111eq00,1965,"1,785"
i3n22111eq00,1966,"2,419"
i3n22111eq00,1967,"2,505"
i3n22111eq00,1968,"2,522"
i3n22111eq00,1969,"2,790"
i3n22111eq00,1970,"3,487"
i3n22111eq00,1971,"3,714"
i3n22111eq00,1972,"4,822"
i3n22111eq00,1973,"5,371"
i3n22111eq00,1974,"5,863"
i3n22111eq00,1975,"5,246"
i3n22111eq00,1976,"5,735"
i3n22111eq00,1977,"7,835"
i3n22111eq00,1978,"8,480"
i3n22111eq00,1979,"10,476"
i3n22111eq00,1980,"10,263"
i3n22111eq00,1981,"10,889"
i3n22111eq00,1982,"12,508"
i3n22111eq00,1983,"15,543"
i3n22111eq00,1984,"18,615"
i3n22111eq00,1985,"23,401"
i3n22111eq00,1986,"23,313"
i3n22111eq00,1987,"19,749"
i3n22111eq00,1988,"18,661"
i3n22111eq00,1989,"16,837"
i3n22111eq00,1990,"18,907"
i3n22111eq00,1991,"15,561"
i3n22111eq00,1992,"17,045"
i3n22111eq00,1993,"19,083"
i3n22111eq00,1994,"17,432"
i3n22111eq00,1995,"18,258"
i3n22111eq00,1996,"18,454"
i3n22111eq00,1997,"17,250"
i3n22111eq00,1998,"18,487"
i3n22111eq00,1999,"22,302"
i3n22111eq00,2000,"28,720"
i3n22111eq00,2001,"32,354"
i3n22111eq00,2002,"32,586"
i3n22111eq00,2003,"31,734"
i3n22111eq00,2004,"29,060"
i3n22111eq00,2005,"33,261"
i3n22111eq00,2006,"40,402"
i3n22111eq00,2007,"47,855"
i3n22111eq00,2008,"49,794"
i3n22111eq00,2009,"43,620"
i3n22111eq00,2010,"41,876"
i3n22111eq00,2011,"47,697"
i3n22111eq00,2012,"53,291"
i3n22111eq00,2013,"52,410"
i3n22111eq00,2014,"53,270"
i3n22111eq00,2015,"52,931"
i3n22111eq00,2016,"54,336"
i3n22111eq00,2017,"56,976"
i3n22111eq00,2018,"61,065"
i3n22111eq00,2019,"64,429"
i3n22111eq00,2020,"63,962"
i3n22111eq00,2021,"69,246"
i3n22111eq00,2022,"79,107"
i3n22111eq00,2023,"83,897"
i3n22111eq00,2024,"87,039"
i3n22111es00,1947,"1,357"
i3n22111es00,1948,"1,618"
i3n22111es00,1949,"1,857"
i3n22111es00,1950,"1,999"
i3n22111es00,1951,"2,127"
i3n22111es00,1952,"2,422"
i3n22111es00,1953,"2,765"
i3n22111es00,1954,"2,796"
i3n22111es00,1955,"2,535"
i3n22111es00,1956,"3,059"
i3n22111es00,1957,"3,379"
i3n22111es00,1958,"3,549"
i3n22111es00,1959,"3,513"
i3n22111es00,1960,"3,555"
i3n22111es00,1961,"3,136"
i3n22111es00,1962,"3,320"
i3n22111es00,1963,"3,467"
i3n22111es00,1964,"3,385"
i3n22111es00,1965,"4,030"
i3n22111es00,1966,"4,669"
i3n22111es00,1967,"5,629"
i3n22111es00,1968,"6,069"
i3n22111es00,1969,"6,549"
i3n22111es00,1970,"7,693"
i3n22111es00,1971,"8,456"
i3n22111es00,1972,"10,363"
i3n22111es00,1973,"11,676"
i3n22111es00,1974,"11,848"
i3n22111es00,1975,"12,318"
i3n22111es00,1976,"12,969"
i3n22111es00,1977,"16,838"
i3n22111es00,1978,"17,931"
i3n22111es00,1979,"20,108"
i3n22111es00,1980,"20,609"
i3n22111es00,1981,"21,597"
i3n22111es00,1982,"22,952"
i3n22111es00,1983,"25,172"
i3n22111es00,1984,"31,153"
i3n22111es00,1985,"40,023"
i3n22111es00,1986,"39,526"
i3n22111es00,1987,"35,917"
i3n22111es00,1988,"30,403"
i3n22111es00,1989,"29,081"
i3n22111es00,1990,"33,606"
i3n22111es00,1991,"30,053"
i3n22111es00,1992,"29,245"
i3n22111es00,1993,"33,875"
i3n22111es00,1994,"27,801"
i3n22111es00,1995,"32,465"
i3n22111es00,1996,"35,354"
i3n22111es00,1997,"33,396"
i3n22111es00,1998,"34,887"
i3n22111es00,1999,"40,116"
i3n22111es00,2000,"59,563"
i3n22111es00,2001,"69,114"
i3n22111es00,2002,"56,585"
i3n22111es00,2003,"56,254"
i3n22111es00,2004,"48,342"
i3n22111es00,2005,"53,646"
i3n22111es00,2006,"65,397"
i3n22111es00,2007,"85,570"
i3n22111es00,2008,"93,886"
i3n22111es00,2009,"97,788"
i3n22111es00,2010,"89,073"
i3n22111es00,2011,"95,314"
i3n22111es00,2012,"109,700"
i3n22111es00,2013,"102,298"
i3n22111es00,2014,"119,088"
i3n22111es00,2015,"132,157"
i3n22111es00,2016,"143,038"
i3n22111es00,2017,"127,184"
i3n22111es00,2018,"139,195"
i3n22111es00,2019,"154,999"
i3n22111es00,2020,"161,122"
i3n22111es00,2021,"166,041"
i3n22111es00,2022,"191,645"
i3n22111es00,2023,"234,377"
i3n22111es00,2024,"248,537"
i3n22111ip00,1947,"1"
i3n22111ip00,1948,"1"
i3n22111ip00,1949,"1"
i3n22111ip00,1950,"1"
i3n22111ip00,1951,"1"
i3n22111ip00,1952,"2"
i3n22111ip00,1953,"3"
i3n22111ip00,1954,"3"
i3n22111ip00,1955,"2"
i3n22111ip00,1956,"2"
i3n22111ip00,1957,"2"
i3n22111ip00,1958,"1"
i3n22111ip00,1959,"1"
i3n22111ip00,1960,"4"
i3n22111ip00,1961,"5"
i3n22111ip00,1962,"5"
i3n22111ip00,1963,"10"
